,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
9099,nm8071259,Logan Collins,\N,\N,actor,tt5090556,-0.20430891,9.09589
9100,nm11138837,María Lerda,\N,\N,,\N,5.994704,7.726287
9101,nm7855792,William Hackett-Jones,\N,\N,actor,"tt5346714,tt7050476,tt5834818,tt5302150",0.21222739,8.6840515
9102,nm0024326,Rachel Ambler,\N,\N,actress,"tt0988820,tt0178159,tt0086661,tt0053494",8.1146,9.273764
9103,nm3524507,Barbara Firzlaff,\N,\N,actress,"tt0207932,tt0296464,tt0439937",8.697091,7.8107014
9104,nm8617758,João Mauricio Jabour,\N,\N,,tt5260216,3.5668392,8.908659
9105,nm14042889,Roger Flagg,\N,\N,,tt22056672,0.42779934,7.790925
9106,nm9448876,Ayinla Sikiru,\N,\N,actor,tt7630210,5.0699015,4.9740815
9107,nm12747290,Joseph Raymond Blea,\N,\N,,\N,1.4826596,8.641865
9108,nm12749596,David Wirth,\N,\N,actor,\N,0.38250425,7.375925
9109,nm10154313,Charles Haughey,1925,2006,,\N,-0.008828004,8.53868
9110,nm13920152,Jin Zhijian,\N,\N,,tt20197454,7.4295893,2.914905
9111,nm9324618,Steve Lewis,\N,\N,special_effects,tt7359702,-0.8769333,7.437373
9112,nm8199830,Yushi Ito,\N,\N,producer,tt5788812,6.4444766,4.710115
9113,nm9303220,Adam Shamil,\N,\N,actor,"tt7429318,tt10935076",1.3739109,9.509572
9114,nm14257555,Alan Murray,\N,\N,,tt0135733,-0.16705073,7.78358
9115,nm1140961,Anderson Calles,\N,\N,actor,tt0311987,-0.57370853,8.010774
9116,nm10954548,Dying Fetus,\N,\N,,"tt4512424,tt0310534",7.6238046,7.632548
9117,nm13149003,Michael Gabriel,\N,\N,miscellaneous,tt0296886,1.8084948,8.390163
9118,nm8095052,Aldo Consiglio,\N,\N,writer,tt5660948,3.354057,8.364382
9119,nm3388908,Jeffery Sconce,\N,\N,,"tt6217488,tt1405397,tt6171044",-0.09341151,7.0072494
9120,nm1366929,Chris Frascino,\N,\N,"editorial_department,miscellaneous","tt0364011,tt0114122",0.5700373,10.346961
9121,nm9533934,Gojko Milenkovic,\N,\N,actor,tt0175164,2.7709048,5.294029
9122,nm2448895,Michael Kennedy,\N,\N,actor,"tt0843840,tt1841844,tt1692235,tt1542483",0.5046216,8.104583
9123,nm3317786,Scott M. Hathaway,\N,\N,"camera_department,visual_effects","tt2007360,tt1885325,tt0963948,tt1217305",-0.9354265,7.62821
9124,nm0205407,Russ Davis,\N,\N,art_department,tt0078277,-0.9077393,8.730649
9125,nm9216369,Camilo Babatla,\N,\N,camera_department,"tt7159488,tt21193360",3.663038,9.423303
9126,nm9871908,Cecile Ceppi,\N,\N,visual_effects,"tt9197000,tt7679304,tt9494282,tt8476306",6.6873145,7.701319
9127,nm4209182,William Brown,\N,\N,actor,"tt1719546,tt0364314",-1.3526251,9.317376
9128,nm2304961,Elsa Galasio,\N,\N,actress,tt0818859,6.774829,7.3772182
9129,nm0553272,Wink Martindale,1933,\N,"actor,producer,soundtrack","tt0058296,tt0198071,tt0198228,tt0051856",0.8420489,8.181526
9130,nm4868760,Jon Hess,\N,\N,"miscellaneous,producer,actor","tt6294364,tt7783852,tt4012668,tt3327536",0.42830598,7.8115277
9131,nm1418138,Andy Henbest,\N,\N,"production_designer,art_department",tt0150176,-0.44394556,7.8223004
9132,nm0496390,Stanis Leda,\N,\N,actor,tt0090800,6.1709614,7.380492
9133,nm2663571,Genevieve Ferderber,\N,\N,"art_department,actress,miscellaneous","tt1840417,tt0338751,tt0475944,tt0227445",7.5182967,8.21056
9134,nm1231067,Robert Hooker,\N,\N,camera_department,"tt0448134,tt0274558,tt0368658,tt0430912",0.8313228,7.908287
9135,nm9701853,Dan Jarbinack,\N,\N,special_effects,tt0119276,0.08741587,6.199856
9136,nm2521402,Steven Radford,\N,\N,actor,"tt1020882,tt0053494,tt1460746,tt0112004",-0.65665597,7.2390842
9137,nm13480070,Valentina Adorato,1968,2014,,"tt2198761,tt1407085",5.902016,7.502515
9138,nm0570936,Bruce McKay,\N,\N,"location_management,miscellaneous","tt0075783,tt0086814",-1.0139433,8.750636
9139,nm2574949,Gene Reed Ballett,\N,\N,,"tt1746775,tt0973805,tt5087502",2.4211168,7.8219066
9140,nm11223803,Marilou Colee,\N,\N,,tt0497079,7.4173617,9.358106
9141,nm0209251,Lilia de la Fuente,\N,\N,actress,tt0327726,5.66082,7.930061
9142,nm7243399,Veronica Parris,\N,\N,actress,"tt4581846,tt4581856,tt4581832,tt4581852",6.2032776,8.527739
9143,nm13623108,Veli Furkan Günes,\N,\N,"camera_department,cinematographer","tt19881116,tt27813343,tt21913426,tt21060022",4.2433715,5.1514125
9144,nm8701579,Preben Fjell,\N,\N,"actor,producer","tt9660390,tt6413864,tt8527938,tt9370154",3.2196102,6.0134516
9145,nm0323340,Anyavel Glynn,\N,\N,actor,"tt0084395,tt0081766,tt12833252,tt0093257",7.3674684,7.898033
9146,nm13976393,Jorge Sosa,\N,\N,producer,tt1287507,3.672985,9.459078
9147,nm5226163,Shirley Clark,\N,\N,producer,tt2204282,8.294739,7.7553406
9148,nm13416220,Malak Hassan,\N,\N,actress,tt11052120,3.3813033,3.9320173
9149,nm13318076,Metatron,\N,\N,"director,producer","tt17158678,tt22884300,tt22873360",4.765169,6.03901
9150,nm9245971,Dimitris Prevezanos,\N,\N,,\N,3.3074596,6.2337623
9151,nm10908367,Louis Lambelet,\N,\N,,tt0137078,2.6034744,7.361161
9152,nm12577958,Steve Miller,\N,\N,actor,tt14643040,-1.4739761,8.14692
9153,nm10716306,Matt Holt,\N,\N,producer,"tt11107840,tt10380526",-1.5454409,8.551545
9154,nm8873214,Roman Przylipiak,1973,\N,"director,writer,editor","tt6690164,tt6690170,tt8661460,tt6690166",2.577339,5.408927
9155,nm10455629,Adrianne Lowhing,\N,\N,actress,tt9698920,6.725764,8.752039
9156,nm8103779,Sergio Ruiz,\N,\N,actor,tt5670474,3.682995,9.523806
9157,nm3984485,Steven Aizenstat,\N,\N,,tt1204935,-0.7262543,7.2423797
9158,nm10208591,Courteney Osborne,\N,\N,"assistant_director,camera_department,script_department","tt23471342,tt9631950,tt15404618,tt8560648",7.2792053,8.826478
9159,nm3811853,Ward De Graeve,\N,\N,writer,tt1604828,1.7316287,5.95079
9160,nm4232036,Kazue Katô,\N,\N,"writer,animation_department","tt5987956,tt1799631,tt13229964,tt3028018",6.305209,4.557825
9161,nm14003971,Rip Hopkins,\N,\N,,tt0320913,-0.2922769,9.274933
9162,nm12359251,Clement Agene,\N,\N,editor,"tt14138990,tt16977272,tt22075262,tt22442304",2.538633,7.5033326
9163,nm7997364,Mike Akpinar,\N,\N,,\N,1.1987587,8.036972
9164,nm11676965,Prakhar Dubey,\N,\N,,\N,4.352535,3.4219706
9165,nm6561607,Curtis Rothney,\N,\N,composer,tt3797102,0.3948817,9.859894
9166,nm12357300,Christopher Taylor,\N,\N,composer,"tt12718540,tt15802044",0.2625094,10.380761
9167,nm2500350,Peter Gijswijt,\N,\N,actor,tt0069450,0.84138113,6.2981396
9168,nm10496151,Corey Hayhoe,\N,\N,transportation_department,"tt6920084,tt10280220,tt21431644,tt7083006",-1.2774239,8.203112
9169,nm3950844,Raechel Manrodt,\N,\N,,\N,2.4891381,7.7770147
9170,nm4961404,Wolfgang Lehmann,\N,\N,actor,tt2198243,1.5728078,6.690802
9171,nm10902508,Nao Takami,\N,\N,,tt2977528,6.0101886,4.649477
9172,nm1869978,Eliot Levin,\N,\N,"art_department,camera_department,miscellaneous","tt2935510,tt1103153,tt6791350,tt1392214",1.0386963,7.373215
9173,nm9985905,Robert Alexander,\N,\N,,tt5598102,0.95685655,7.772416
9174,nm8479052,Christina,\N,\N,actress,tt0256820,6.3795357,8.526944
9175,nm8745835,Bruno Mantovani,\N,\N,,"tt6704166,tt0367201",3.202726,8.336445
9176,nm5683029,Mauricio Calderón Rico,\N,\N,"director,writer,producer","tt5012484,tt2928224,tt15590732,tt10746434",3.836798,9.590516
9177,nm5511402,Anita Cocktail,\N,\N,actress,tt2328490,6.6522427,7.856976
9178,nm12262635,Martin Iliev Iliev,\N,\N,producer,tt13835524,2.550655,5.1817656
9179,nm14625989,Sabina Popescu,\N,\N,visual_effects,"tt6528290,tt14400246",6.2265944,7.007545
9180,nm10371536,Drew Higgs,\N,\N,"visual_effects,actor","tt11808942,tt8652642,tt4513678,tt2231461",-0.3121746,8.115035
9181,nm10598463,Ebubekr Ramaxhiku,\N,\N,sound_department,tt10131016,4.4905896,4.684877
9182,nm8627982,Janet Stumbo,\N,\N,director,tt6311736,8.053864,7.989847
9183,nm11554377,Jim McAlmont,\N,\N,cinematographer,tt1274426,-1.2353193,9.793139
9184,nm4591838,Greg Thompson,\N,\N,"actor,producer",tt1503007,1.0852971,9.050003
9185,nm1514452,Lisa Fozzati,\N,\N,"location_management,miscellaneous,producer","tt0329774,tt0319262,tt1877832,tt1843866",6.782987,7.955321
9186,nm0436305,Kalyani,\N,\N,actress,"tt0378279,tt0158464,tt0267083,tt0386725",5.156741,4.0899696
9187,nm11147623,Gunnar Kindeborg,\N,\N,actor,tt10919484,2.1424723,6.471131
9188,nm13112345,Ejae Jeong,\N,\N,actor,tt15979226,6.4328556,3.000443
9189,nm12271024,Alma Esparza,\N,\N,,"tt13931508,tt13935582",5.642736,8.278979
9190,nm11461215,Peter Lema,\N,\N,,tt12058662,0.84934473,6.310087
9191,nm11543851,Mickey Anderson,\N,\N,camera_department,tt2211248,-0.52682877,8.038517
9192,nm12024309,Joana Madruga,\N,\N,editor,tt13371010,5.3362412,6.4288597
9193,nm13108227,Hara Markezini,\N,\N,costume_department,\N,4.444124,5.228616
9194,nm5624330,Michael Woods,\N,\N,,\N,-0.40973634,8.562185
9195,nm2084844,Arthur Campella,\N,\N,composer,tt0486161,0.5262621,8.572625
9196,nm9258301,Jason Roehrig,\N,\N,"producer,miscellaneous,camera_department","tt8584968,tt23056750,tt4236770,tt15460842",0.74944305,9.346472
9197,nm2730436,Justin Barnes,\N,\N,art_department,"tt1298721,tt0452660",0.18114227,10.787037
9198,nm12036163,Grace Rebecca Molloy,\N,\N,actress,tt13051214,8.062135,8.885433
9199,nm9624347,Kurt Strubbe,\N,\N,camera_department,tt0155446,1.1539158,7.4827366
9200,nm10504278,Willie Smith,\N,\N,,\N,-0.735678,9.063228
9201,nm11646736,Dana Ben-Ezra,\N,\N,,tt12464148,5.556705,9.274202
9202,nm12519013,Ines Des Los Santos,\N,\N,miscellaneous,tt9052306,4.2723217,6.813438
9203,nm13062688,Hanaa Ojeil,\N,\N,"director,editor,editorial_department",tt15764610,4.684695,5.342577
9204,nm11215462,Kiyindou Archange,\N,\N,"director,editor","tt11552518,tt11470284",5.1058874,4.9500313
9205,nm5172985,Rodrigo Gorky,\N,\N,"soundtrack,composer","tt2870708,tt0963794,tt3685236,tt1636826",2.6261563,5.4115195
9206,nm4736861,Allan Biggins,\N,\N,"miscellaneous,actor,stunts","tt1712170,tt2273299",1.2685546,8.888652
9207,nm3364979,Jess Jaworski,\N,\N,miscellaneous,"tt0977648,tt0844286,tt0200465,tt0808244",7.716498,9.606038
9208,nm4509556,Davana Singletary,\N,\N,actress,tt1951082,4.387216,4.195618
9209,nm11242948,Cameron Salen,\N,\N,sound_department,tt11394188,0.14611983,9.966852
9210,nm11854790,Stephanie Hopman,\N,\N,,tt12996728,7.414543,8.731712
9211,nm3269228,Lilly Andres,\N,\N,,"tt0207274,tt0376450,tt5439492",6.0286393,8.413701
9212,nm9981313,Naveen Pandhi,\N,\N,actor,tt8716480,4.3954325,3.4196277
9213,nm6283357,Traian Danceanu,\N,\N,actor,"tt0151051,tt0063221,tt0085460,tt0261850",3.2153032,5.913137
9214,nm12173723,Chrissie Huntley,\N,\N,"actress,soundtrack",\N,7.2302465,9.400998
9215,nm13553950,Abigail Gresela Pasande,\N,\N,actress,tt19396262,7.984181,8.091671
9216,nm7173876,Lleythan Crosby,\N,\N,actor,"tt4941484,tt5555260,tt6111130,tt2402061",-0.7094272,8.240208
9217,nm10467393,Alcantara,\N,\N,,\N,4.347739,7.3328733
9218,nm2193494,Berk Kadakgil,\N,\N,"sound_department,director","tt1600457,tt0480550,tt4870634",3.4195669,5.949659
9219,nm11634865,Michelle Gawerc,\N,\N,,tt5503512,7.0871778,9.929759
9220,nm9512855,Paul Strand,\N,\N,actor,tt7794230,0.5409634,6.6238
9221,nm3136313,Philippe Szabo,\N,\N,"visual_effects,special_effects","tt1282153,tt1871391,tt3331564,tt0287717",2.2767482,7.4294415
9222,nm11863739,Matteo Lippi,\N,\N,actor,tt13016736,3.375624,8.166255
9223,nm4774524,Thomas Boinet,\N,\N,actor,tt1942120,1.1519186,9.929117
9224,nm1143416,Mehmet Kilinc,\N,\N,actor,"tt0311440,tt1784484",3.8542585,5.095381
9225,nm3594788,Aziz Hussein,\N,\N,actor,tt0892701,3.4496381,3.7929623
9226,nm2871033,Corey Miller,1976,\N,"actor,producer,camera_department","tt1288472,tt1137455,tt1244755,tt2874990",-1.4146732,8.22803
9227,nm6483724,Danil Dubrovsky,\N,\N,production_designer,tt3719414,2.4112728,5.29357
9228,nm0926086,Isiah Whitlock Jr.,1954,\N,"actor,writer,miscellaneous","tt1477837,tt7349662,tt9777644,tt0307901",0.36853123,9.487924
9229,nm8612910,Miria Mariotti,\N,\N,actress,tt6285232,5.6409283,7.6160383
9230,nm0514592,Jim Little,\N,\N,"camera_department,actor,assistant_director","tt1638965,tt0172179",-1.2959808,9.861364
9231,nm1010347,Kathryn Bassett,\N,\N,stunts,tt0078485,7.842692,8.916788
9232,nm11665720,Clare Chambers,\N,\N,,\N,7.9459605,8.971133
9233,nm9725753,Anil Salliel,\N,\N,music_department,"tt8478162,tt4114744,tt12453442,tt7535994",3.5432212,4.3669086
9234,nm7158284,Christina Marie Quiles,\N,\N,actress,tt4201582,6.151852,8.358887
9235,nm8072168,Jeff Moxley,\N,\N,"sound_department,music_department","tt0072562,tt5478696,tt7656166,tt8640640",-0.26635215,6.886969
9236,nm8160655,Simone Wenzel,\N,\N,,\N,5.8855524,7.454866
9237,nm0110324,Bridget Brno,1979,2020,"actress,art_department","tt0338094,tt0374536,tt0803892,tt1274418",5.908676,6.658557
9238,nm12158772,Timon Boot,\N,\N,miscellaneous,tt12811088,3.9984014,6.985283
9239,nm0130844,William F. Calvert,1911,2005,set_decorator,"tt0073835,tt0069005,tt0060009,tt0058805",0.21179831,8.363917
9240,nm6648682,Janice Fisher,\N,\N,"actress,producer,costume_department","tt8505860,tt10654962,tt6873560,tt7717386",8.374546,8.12048
9241,nm1034956,Chad Jackson,\N,\N,"director,writer,editor","tt5680246,tt0205271,tt1648081,tt1404572",-1.3831948,8.829621
9242,nm4497738,Marián Cekovský,1977,\N,"actor,composer,soundtrack","tt11615912,tt12883212,tt3493194,tt3296136",6.48661,7.002024
9243,nm12186582,May Flemming Koto,\N,\N,miscellaneous,tt13730120,5.461737,4.8288608
9244,nm8662397,Robert Zachar,\N,\N,actor,tt3549566,1.0100422,7.6249795
9245,nm10701298,Jenny Lee,\N,\N,visual_effects,tt10263636,7.47612,9.782364
9246,nm6211044,Mosneeze,\N,\N,composer,"tt3460492,tt5237682",4.5821095,6.0431113
9247,nm11531549,Line Stautz,\N,\N,make_up_department,tt12117604,3.2431417,6.094736
9248,nm8481420,Andrew Aguilar,\N,\N,camera_department,tt0903657,-0.16748564,8.028135
9249,nm4465854,Lowell Rothman,\N,\N,miscellaneous,tt0326427,0.6204703,7.788343
9250,nm7648136,Alexandra Ferguson,\N,\N,miscellaneous,"tt4838586,tt2964642",7.0703063,8.152889
9251,nm0249987,Ethel Edwards,\N,\N,actress,"tt0176699,tt0044798",8.132701,8.216782
9252,nm6874579,Jon Medley,\N,\N,"actor,sound_department","tt4136534,tt4155318",-0.29382005,8.751913
9253,nm14928595,G. Baffoe-Bonnie,\N,\N,miscellaneous,tt27991867,8.651223,7.8675323
9254,nm14619176,Patricia Pataki,\N,\N,actress,tt21949976,6.3170176,7.733283
9255,nm1152403,Paul Richardson,\N,\N,"assistant_director,producer,actor","tt4475256,tt0306800,tt3157318,tt0397455",-0.69792575,9.272176
9256,nm13872401,Lily Burdis,\N,\N,actress,"tt20758258,tt27996370",7.842107,8.936468
9257,nm11935343,Mark Sutton,\N,\N,,\N,-0.101049595,8.352962
9258,nm5567144,Michele Martini,\N,\N,"producer,production_manager","tt0153470,tt2768782",6.6188483,8.407004
9259,nm0002194,Pupi Avati,1938,\N,"writer,director,producer","tt0085597,tt1249306,tt1267498,tt0098390",4.1983385,5.5558906
9260,nm11904735,Keenan Civiero,\N,\N,,\N,-0.06983402,9.314883
9261,nm1932875,Arlene Stewart,\N,\N,"art_director,production_designer,art_department","tt0376784,tt0452894,tt0849483,tt0445642",7.517473,9.065721
9262,nm7199851,Anatoliy Brodskiy,1948,\N,actor,"tt4533776,tt5796488",4.1792774,5.1157875
9263,nm12239497,Brandan Williams,\N,\N,,\N,-0.25038713,9.406189
9264,nm10895756,Paul Rijnders,\N,\N,miscellaneous,tt5727480,0.62513816,6.6576247
9265,nm13985633,Lucas Dane,\N,\N,actor,tt14959884,-1.4484835,7.3480825
9266,nm12089067,Claire McKenzie,\N,\N,,\N,8.255354,9.335475
9267,nm2812362,Shivani Dewan,\N,\N,actress,tt0439646,4.457086,3.370306
9268,nm12570942,Krishna V,\N,\N,,\N,4.56559,3.095187
9269,nm14639647,Eric Eager,\N,\N,,\N,-0.9266008,8.596406
9270,nm10882520,Sunny Dawn Johnston,\N,\N,,\N,7.4642186,8.773692
9271,nm9028984,Karina Sørensen,\N,\N,miscellaneous,tt6042314,6.9886394,7.110361
9272,nm12477286,Yeyé Galvez,\N,\N,"composer,music_department",tt14430836,4.2576337,7.113283
9273,nm9817187,Corneliu Papura,\N,\N,,tt0397019,4.583939,4.968314
9274,nm7514732,Wyatt Hodge,\N,\N,,\N,-0.02920371,9.015657
9275,nm13954054,Jdoms Pizza,\N,\N,actor,tt19723918,4.8142,3.941663
9276,nm14120560,Christiana Lee,\N,\N,actress,tt22506682,6.5387874,8.551779
9277,nm1931683,Béatrice Azzaro,\N,\N,actress,tt0460772,6.137509,7.774493
9278,nm6825414,Joshua Peters,\N,\N,producer,tt4097116,-0.25596175,9.345626
9279,nm6379381,Fahnohlee Harris,\N,\N,actress,tt0376263,6.672231,9.251312
9280,nm12619009,Ali X.,2001,\N,"director,writer,composer",tt14751612,3.3741107,3.9699955
9281,nm1041994,Sarla Yavelker,\N,\N,actress,tt0233778,3.5177405,4.773404
9282,nm13210930,Sophie Decalonne,\N,\N,,tt4275008,7.888999,7.2723804
9283,nm15101290,Arthur James,\N,\N,,\N,0.07663648,8.793191
9284,nm4059048,Erin Painter,\N,\N,set_decorator,tt1719584,8.122405,8.767997
9285,nm12211303,Hakim Gouem,\N,\N,actor,tt13795846,3.648803,4.196154
9286,nm4480975,Jean Vianney,\N,\N,music_department,tt1124377,2.7616048,7.375527
9287,nm0775623,Pete Schrum,1934,2003,actor,"tt0091003,tt0103064,tt0112817,tt0090192",0.9317237,6.521292
9288,nm13254384,Adamie Alaku,\N,\N,actor,tt9777068,1.3541375,9.526556
9289,nm2799042,Sari Lahtinen,\N,\N,actress,tt0818564,3.5927,5.1423044
9290,nm7292725,Mike Hazard,\N,\N,"producer,director,cinematographer","tt4647230,tt4647222,tt4647234,tt4647228",1.310983,8.259644
9291,nm2116325,Josipa Kosanovic,1979,\N,"producer,writer,assistant_director","tt1124351,tt0875996,tt2034403,tt2236630",3.5987551,5.82084
9292,nm10358495,Ludovica Loda,\N,\N,"assistant_director,actress,stunts","tt8041270,tt13603966,tt14865406,tt6964748",5.3298626,7.190318
9293,nm12710689,Joe Johnson,\N,\N,,tt1353281,1.6090127,9.147425
9294,nm3739333,Mikolaj Mrowiec,\N,\N,"assistant_director,art_department,actor","tt11900406,tt1346281,tt7401034,tt1712317",3.862425,5.5079427
9295,nm14221286,Clyde Sefton,\N,\N,,\N,0.24549128,7.8211417
9296,nm6955529,Carl Powell,\N,\N,,"tt0407423,tt0896893",-0.039207604,7.578522
9297,nm9777999,Lubos Spirko,\N,\N,"director,cinematographer,producer","tt1812448,tt8290846",2.959748,5.385154
9298,nm12259877,Anna Linde,\N,\N,,tt0356225,7.062075,7.150856
9299,nm0014918,Susana Aivaliotis,\N,\N,"producer,miscellaneous","tt0080268,tt0279613",6.511739,7.3808126
9300,nm14914098,Joye Martinez,\N,\N,producer,tt27926917,3.54418,10.260262
9301,nm13867959,Billy Paulo-Desmarais,\N,\N,animation_department,tt21341948,3.288774,8.90104
9302,nm0386531,Patrick Hirsch,\N,\N,actor,tt0092288,-0.97272176,10.425162
9303,nm4566180,Floris Roubos,\N,\N,,tt2013833,5.655434,7.6975074
9304,nm13581252,Oleh Sholudko,\N,\N,stunts,tt9109206,3.6462817,5.1742325
9305,nm9853961,Austin Gorski,\N,\N,"producer,director,cinematographer","tt6993240,tt10669868,tt8446260,tt10621140",2.6943707,6.0721507
9306,nm9325973,Linda Ekman,\N,\N,actress,tt0184122,8.56195,8.259927
9307,nm12482883,Sarah Warren,\N,\N,actress,tt14312348,8.12939,9.340341
9308,nm2983991,Dinkar B.,\N,\N,actor,tt0459293,4.4679165,3.7884567
9309,nm12310031,Jenny Jennings,\N,\N,,tt4020060,7.505082,9.7976
9310,nm11329514,Syretta Bates,\N,\N,actress,tt7830416,8.198131,8.158105
9311,nm3741888,Stephanie Emmerling,\N,\N,,tt1557157,7.3587265,8.692909
9312,nm5678500,William Dudley,\N,\N,,tt2902428,-0.53513145,8.8306055
9313,nm10262210,Stephanie Coco Cox,\N,\N,actress,"tt9324742,tt7364756,tt10224122,tt9690366",7.223831,8.756121
9314,nm10370014,Fabio Caron,\N,\N,actor,tt8708928,3.3010652,8.575851
9315,nm14256662,Michael Fox,\N,\N,cinematographer,tt18290404,-1.3397727,8.4974985
9316,nm2963922,Lesley Anne Smith,\N,\N,miscellaneous,tt0239185,7.7077065,8.829558
9317,nm10803221,Palo Barton,\N,\N,miscellaneous,tt0151019,3.9200191,9.048071
9318,nm13055978,Suraj Katuwal,\N,\N,editor,tt15745428,4.545049,3.2890959
9319,nm8816451,Derik Zooashkiyani,\N,\N,,\N,4.523265,4.385523
9320,nm11301588,Plum Sonnenfeld,\N,\N,actor,tt11673816,1.2361628,6.8786507
9321,nm5680201,Rafael González,\N,\N,actor,tt0158427,3.213901,10.125392
9322,nm7548124,Erin Haynes,\N,\N,manager,\N,7.9631886,8.791297
9323,nm8551795,Ashleigh Erwin,\N,\N,,\N,7.18722,8.508465
9324,nm10179096,Rose Sasha Offord,\N,\N,,\N,7.345589,8.059925
9325,nm1694872,Ruslan,\N,\N,actor,tt0194629,3.410513,5.382188
9326,nm5030987,Asha Sims,\N,\N,sound_department,tt2378377,6.7722654,8.846159
9327,nm10348122,Ray Findley,\N,\N,camera_department,tt9485722,0.359536,9.240845
9328,nm7844604,Yaser Khaseb,\N,\N,miscellaneous,tt5334156,3.2653055,4.8209047
9329,nm13807265,Ilya Voytenko,\N,\N,actor,"tt28236082,tt25041218,tt21191818",2.5217712,5.174047
9330,nm4355548,Freedom Linnerooth,\N,\N,"costume_department,costume_designer",tt1698651,2.3045697,6.93512
9331,nm10726224,Jason Serpette,\N,\N,music_department,tt2160125,0.7852872,9.304418
9332,nm11429200,Karine Gautier,\N,\N,transportation_department,tt6993614,6.5985503,7.7695847
9333,nm2437629,Martin Knejp,\N,\N,editor,tt0490305,1.4111403,6.5726233
9334,nm2344485,Jeremy Dunn,\N,\N,miscellaneous,"tt10284766,tt0094416",-0.2609618,9.294193
9335,nm8171609,Luca Giulio,\N,\N,actor,"tt5755764,tt1824930,tt1735312",3.3226287,8.154789
9336,nm2419245,Bo Crutcher,\N,\N,"producer,casting_director,actor","tt12496264,tt11941170,tt13534124,tt10478532",0.34348133,7.861528
9337,nm12156234,Blue,\N,\N,,tt11378964,4.6440096,7.729336
9338,nm12536058,Sudhir Pothula,\N,\N,,\N,4.751796,3.6821156
9339,nm14465793,Mathieu Chartier,\N,\N,"art_director,producer","tt2701206,tt12539756,tt18297502,tt1677671",2.5331688,7.3368244
9340,nm2925416,Rachel Clare,\N,\N,actress,tt1183725,8.074335,9.253676
9341,nm14272455,Giles Taylor,\N,\N,,"tt15497444,tt1943994",0.24778515,10.396026
9342,nm9909961,Ben Bartlett,\N,\N,actor,"tt8539080,tt8932450",-1.445884,7.9255524
9343,nm13644599,Moché Lewin,\N,\N,,tt6497408,3.4232097,6.9715285
9344,nm13969800,Nadia Slingerland,\N,\N,actress,"tt21859902,tt5886520",6.720403,7.2938504
9345,nm2466374,Saskia Schmidt,\N,\N,make_up_department,tt0444696,6.600375,6.7797303
9346,nm6021930,Dave Turner,\N,\N,actor,tt2836256,-0.26020622,7.551787
9347,nm3802289,Bilco,\N,\N,actor,"tt1787161,tt18268040,tt2190581",2.5318,6.8977394
9348,nm6344392,Robin Andrew Wilcox,\N,\N,actor,tt0174683,5.456809,10.318641
9349,nm7111725,Xueping Wang,\N,\N,actor,tt2240937,7.491028,2.7659779
9350,nm9874174,Ruby St. Denis,\N,\N,sound_department,tt0811051,6.139679,8.813812
9351,nm11437867,Riccardo La Valle,\N,\N,camera_department,tt12006442,3.4630127,8.490386
9352,nm8597564,Harry Rothenberg,\N,\N,,\N,0.8288918,7.2302456
9353,nm7157954,Avijit Roy,1972,2015,,\N,4.4503736,3.199418
9354,nm2605189,Makis Papadimitratos,\N,\N,"actor,director,writer","tt7043448,tt1795435,tt0996661,tt1104080",3.9211328,6.020082
9355,nm4873708,James Bertoni,\N,\N,"director,cinematographer,producer","tt6641022,tt2205459,tt2207443,tt2207447",3.2760377,8.199202
9356,nm7052839,Jashan Hundal,\N,\N,"manager,actor,assistant_director","tt5260200,tt4356096,tt4195946",4.106629,3.309254
9357,nm9689453,Arie Russell,\N,\N,actress,tt8123970,-0.98644626,8.631678
9358,nm0533006,James T. Mack,1871,1948,actor,"tt0016713,tt0017395,tt0020641,tt0026688",-0.09201715,8.68321
9359,nm4755056,Julien Granger,\N,\N,camera_department,tt2101408,2.697898,7.459057
9360,nm7469376,David Friend,\N,\N,actor,tt4876152,-0.045094807,7.219081
9361,nm14046249,Michel Fortin,\N,\N,,\N,2.5924296,7.60482
9362,nm4935971,Ign Wahono,\N,\N,actor,tt2285579,5.977249,4.722338
9363,nm5786219,Virgil Blanc,\N,\N,actor,tt3038108,2.3670063,7.801768
9364,nm10264336,Sung Jun Kim,\N,\N,"animation_department,art_department","tt11657662,tt27687527,tt7167686,tt9561862",6.577608,2.72665
9365,nm5920210,Elia Menichincheri,\N,\N,actor,tt3161192,5.835735,7.3104105
9366,nm13903949,Dontell McMichael,\N,\N,actor,tt19886472,0.87409526,8.111217
9367,nm3872794,Akash Dutt,\N,\N,actor,tt0374016,4.341681,3.6601498
9368,nm0467724,François Kotlarski,\N,\N,"cinematographer,camera_department","tt0079701,tt0090982,tt0110234,tt0204680",2.46519,6.853901
9369,nm2721765,Kristin Goodman,\N,\N,"writer,director,actor","tt0829297,tt22001936,tt6305990,tt14721530",7.150614,8.501673
9370,nm5033672,Cecelia Laureys,\N,\N,"animation_department,miscellaneous","tt2387549,tt6548030",6.5347114,7.8264303
9371,nm13053962,Utku Afacan,\N,\N,"production_designer,production_manager,editor","tt15740774,tt19390462",4.4312987,4.7405515
9372,nm5997939,Susan Shore,\N,\N,actress,tt3242826,8.438524,7.773042
9373,nm13025920,Deni Francis,\N,\N,,\N,6.582855,9.151703
9374,nm7587274,Miroslav Suchý,1933,1991,actor,"tt0183792,tt0324273,tt0388590,tt0449448",2.7104306,5.139839
