,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
7934,nm6426401,Carolina Acevedo,\N,\N,art_director,"tt3666552,tt4659106",-5.718783,1.8426547
7935,nm9777728,Achiles James,\N,\N,,tt8272380,36.200634,-19.227207
7936,nm5795234,Eama Hussan,\N,\N,actress,tt2928138,53.011356,-6.4991007
7937,nm7886664,J Per Johnson,\N,\N,,\N,24.800468,-3.4428756
7938,nm4982407,Muammer Kocak,1979,\N,"editor,director,writer","tt10427830,tt13288614,tt8959144,tt5612326",59.882847,11.1664
7939,nm7012018,Chung-Chuen Yu,\N,\N,actress,tt0110194,43.3476,-61.467022
7940,nm9622668,Barry McInnes,\N,\N,writer,tt7993038,-43.54134,13.149022
7941,nm3515997,Jon Minshaw,\N,\N,,tt6858810,-40.433556,13.935817
7942,nm6058387,William Sexton,\N,\N,"art_department,sound_department","tt2820676,tt5036482",-29.984606,-22.700611
7943,nm7362137,Dana Wright,\N,\N,actress,\N,7.7053766,-25.42183
7944,nm0365484,BJ Harrison,1950,\N,actress,"tt1318514,tt1232838,tt1190080,tt0808510",2.9559083,-39.36467
7945,nm7732124,Comay,\N,\N,,\N,-9.678315,-55.029503
7946,nm10656650,Xin Chen,\N,\N,art_director,tt0103762,35.95631,-58.784534
7947,nm1936701,Billie Mintz,\N,\N,"producer,director,cinematographer","tt3924180,tt7348082,tt1226681",-61.962822,-37.19949
7948,nm11586345,Surya,\N,\N,casting_director,tt10801230,52.59952,-29.222603
7949,nm6714249,Olga Vasileva,\N,\N,make_up_department,"tt0305831,tt0275942,tt0235952,tt0186209",29.990608,53.453068
7950,nm7118162,Jimmy Butler,\N,\N,actor,"tt9395766,tt1711525,tt15268794,tt1044569",-56.12662,-35.314823
7951,nm8811729,Dick Tibbs,\N,\N,production_manager,"tt0049993,tt0267192",-58.327793,-25.305176
7952,nm10342109,James Kemp,\N,\N,animation_department,"tt13210196,tt9430570",-52.0985,-44.049507
7953,nm0451543,Sam Khazaeni,\N,\N,"assistant_director,producer,production_manager","tt0283674,tt0193997,tt0120196",-12.289428,-38.04731
7954,nm10294110,Joe Carrino,\N,\N,"producer,director,miscellaneous","tt10292322,tt11059412",-64.06891,7.7569633
7955,nm6291708,Scott Smith,\N,\N,,\N,-67.56593,-28.953812
7956,nm9486354,Drew Osumi,\N,\N,,\N,4.3656683,-23.13265
7957,nm4738069,Paul Jordano,\N,\N,actor,tt0438742,-72.809235,8.741607
7958,nm12307377,Marilou Craft,\N,\N,,tt12930580,-7.1780133,9.947648
7959,nm9139285,Kenny Vella,\N,\N,camera_department,tt7150482,13.697313,-6.364829
7960,nm9014379,Kait Swindle,\N,\N,actress,tt6924684,11.756058,-1.6808776
7961,nm11737627,Jennifer Armstrong,\N,\N,,tt2546394,-12.7663355,-9.839492
7962,nm14868072,Anna Strickland,\N,\N,,\N,5.472094,4.043902
7963,nm9300207,Matt Golub,\N,\N,actor,tt7423466,-62.288113,0.436549
7964,nm3041874,Yao-Chang Fan,\N,\N,"actor,stunts","tt0102372,tt0106184,tt0121637",42.928284,-61.11023
7965,nm11493116,Barn Owl,\N,\N,composer,"tt12132754,tt12132536",-24.607191,-47.98521
7966,nm4638752,Alexander Harvey hickox,\N,\N,producer,tt2006270,-25.173038,-18.131922
7967,nm3110153,Viktor Drobysh,1966,\N,"soundtrack,composer,producer","tt0470010,tt10385088,tt14607158",59.054054,38.00279
7968,nm10063272,Yog Razwardhan,\N,\N,"assistant_director,producer","tt8541204,tt10765864",61.166607,-31.92511
7969,nm7936545,Khyati Anada,\N,\N,assistant_director,"tt10993210,tt5356596",64.10106,-23.839699
7970,nm2851651,Tim Clement-Jones,\N,\N,,"tt0265006,tt2211248,tt0267212",-58.32521,-49.516342
7971,nm8709082,Gert Käding,\N,\N,production_manager,tt0108793,1.0774333,33.548817
7972,nm3213267,Sonu Madhavan,\N,\N,miscellaneous,tt1331048,68.79491,-31.390978
7973,nm14014342,Mark Stern,\N,\N,,tt13631578,-44.882053,-27.124489
7974,nm1652964,Matthew Sanger,\N,\N,"miscellaneous,producer","tt7651892,tt22491372,tt10349958,tt2795032",-50.818325,-8.555667
7975,nm8077699,Rich Milne,\N,\N,actor,tt5579998,-40.39107,-3.7407022
7976,nm14889318,Paul Forgey Jr.,\N,\N,camera_department,tt20875736,9.388724,-78.0195
7977,nm5454302,Francis Labit,\N,\N,miscellaneous,tt2125435,-14.608042,58.20886
7978,nm9436687,Emma Zeley,\N,\N,actress,tt3122014,18.90926,18.842525
7979,nm4749639,Stevo Sasic,\N,\N,camera_department,"tt1612119,tt1710600,tt1073194",38.28419,24.96844
7980,nm10895768,Earnest Pearson,\N,\N,,tt8652014,-52.325417,-18.080168
7981,nm4061838,Pat Portela,\N,\N,"editorial_department,miscellaneous","tt0368711,tt1756714,tt0878695,tt1720257",-33.102196,-33.207672
7982,nm12191679,Carissa Kohne,\N,\N,,tt13743524,-5.8479834,4.4327383
7983,nm1210884,Hiroshi Sunaga,\N,\N,editor,"tt2632184,tt5081340,tt2210717,tt1110240",90.75869,4.8820076
7984,nm10933038,Naveen Nattam,\N,\N,"actor,miscellaneous",tt10804204,67.91612,-29.337004
7985,nm5281556,Michael Gwynn,\N,\N,actor,tt1996416,-45.956394,11.209859
7986,nm9277182,Chris Marrou,\N,\N,producer,"tt8831092,tt7339766,tt9065216",-79.91888,-6.2782674
7987,nm14156871,Belques,\N,\N,actress,tt22867804,-12.93045,-50.61386
7988,nm0141090,Alan Carruthers,\N,\N,camera_department,"tt0082500,tt0080735,tt0131963,tt0081617",-51.47105,-38.559433
7989,nm4960543,Tatu Falck,\N,\N,miscellaneous,tt1786650,33.038197,4.347322
7990,nm2444839,István Németh,\N,\N,"art_department,set_decorator","tt0397857,tt0830981",54.580353,54.843143
7991,nm6458243,Malin Jönsson,\N,\N,actress,tt3623740,30.65736,31.97758
7992,nm13782927,Vadym Chornovolenko,\N,\N,actor,tt11402054,56.829487,32.340576
7993,nm2815166,Haris Filis,\N,\N,camera_department,tt1116273,53.13618,-14.060091
7994,nm0759701,Samarkanda,\N,\N,producer,tt0115519,-16.58441,-38.76302
7995,nm1085505,Steve John Grnya Jr.,\N,\N,camera_department,tt0095271,10.507945,-77.13514
7996,nm11710798,Sergey Chekalin,\N,\N,composer,"tt12683912,tt14888920,tt13545924,tt14947734",52.754986,33.97512
7997,nm14003731,Alyssa Nikolakopoulos,\N,\N,actress,tt21961560,26.463917,10.993135
7998,nm3467932,Christopher Charmel,\N,\N,"camera_department,cinematographer,miscellaneous","tt1844624,tt2452150,tt0385887,tt5687246",-42.47723,-1.7561523
7999,nm4866982,Gabriel Pitchon-Getzels,\N,\N,"writer,producer,director","tt3643818,tt5611074,tt8661092",-28.27598,66.95315
8000,nm9854807,Jason Ko,\N,\N,composer,tt8447620,-44.443176,-7.969354
8001,nm8087575,Lello Esposito,\N,\N,camera_department,tt0970413,-5.2899013,42.43984
8002,nm13615960,Michael Gregorio,\N,\N,,tt0430845,-46.68755,8.760965
8003,nm12679764,Bryan Atwood,\N,\N,,\N,3.3142395,-39.041924
8004,nm10537541,Justin Jaggers,\N,\N,"editor,producer",tt9914800,-64.26088,-11.503817
8005,nm7051754,Sarah Härtling,\N,\N,actress,"tt2487938,tt0108977,tt4355096",5.465164,28.91146
8006,nm14434493,Andy Beaulieu,\N,\N,producer,"tt22814310,tt21995808,tt20836258",-31.712946,27.802492
8007,nm9959532,Cameron Kootenay,\N,\N,"director,writer",tt8674534,13.3815,-10.366972
8008,nm4538917,Chase Malloy,\N,\N,actor,"tt6474504,tt3144648,tt0499400,tt12816734",25.555943,-42.333004
8009,nm4975348,Lars Plucker,\N,\N,miscellaneous,tt1234546,25.954397,31.790648
8010,nm0231416,Dragan Dometic,\N,\N,actor,tt0084943,50.81145,19.011574
8011,nm9063993,Jill Drenen,\N,\N,"assistant_director,actress,editor","tt9156064,tt8737266,tt6495630,tt12518300",8.59897,4.254299
8012,nm5891900,Paul Diego Duncan,\N,\N,actor,tt2231223,-26.193462,-16.940151
8013,nm12077543,Hilary Burke,\N,\N,,\N,20.106571,-17.931328
8014,nm11524589,Chris Greenstreet,\N,\N,,tt12677298,-81.47971,-6.730655
8015,nm7704014,Nick Nava,\N,\N,,tt4150988,-47.55702,15.440816
8016,nm12931101,Ace Harlem,\N,\N,actor,tt15415322,36.66893,-21.539146
8017,nm5253002,Nick Santos,\N,\N,"art_department,camera_department",tt2150497,-49.66838,-57.489075
8018,nm3117002,Mayy Galal,\N,\N,make_up_department,tt1282371,19.312012,16.072426
8019,nm14583910,Jim Louderback,\N,\N,actor,\N,-59.528652,-31.653736
8020,nm10922869,Judith Maxham,\N,\N,actress,tt10826270,1.5018615,9.359314
8021,nm12414005,Illyshuyun Graphics,\N,\N,actor,tt14185040,40.42398,-55.398724
8022,nm7258023,Klaus Bergmann,\N,\N,,tt0181269,-2.1133654,31.788992
8023,nm11740623,Joshua John Gomes,\N,\N,"camera_department,miscellaneous,editor","tt11046300,tt15215854,tt10230414,tt9359492",-22.749838,-6.624954
8024,nm5195151,Lucía Villarino,\N,\N,actress,tt2315576,3.6608846,71.02402
8025,nm10523132,Raj Thambirajah,\N,\N,actor,tt8072288,72.23641,-33.88461
8026,nm8669408,Jelle Jolles,\N,\N,,"tt5868158,tt7812500",23.252365,29.411266
8027,nm8808403,Julie Burnett,\N,\N,miscellaneous,tt6574994,-18.610594,27.256489
8028,nm2795798,Ivan Ferrari,\N,\N,actor,tt1118690,47.32475,26.010294
8029,nm1783932,László Kósa,\N,\N,"production_manager,miscellaneous,location_management","tt0130053,tt0078741,tt0121929,tt0155070",55.46886,54.157867
8030,nm11230338,Maite Gomez-Rejon,\N,\N,actress,tt2140507,8.089534,7.6664495
8031,nm9648267,Mara Elines Roper,\N,\N,actress,tt6908192,11.404656,15.724541
8032,nm6881374,Dennis Sonnenburg,\N,\N,"actor,special_effects,camera_department","tt6960342,tt3598452",-35.877857,20.053776
8033,nm4763351,Mrunalinni Patil,\N,\N,"producer,director,costume_department","tt5202754,tt0378157,tt8566390",63.70455,-22.709135
8034,nm9260080,Kartik Paik,\N,\N,producer,tt7350726,40.706345,-47.70868
8035,nm5412499,Leon Kohlen,\N,\N,,\N,-28.807526,-32.51147
8036,nm2487249,Ann Veneman,\N,\N,,"tt0924521,tt0270116",-8.014625,-5.3572946
8037,nm14440197,Markos Máté András,1998,\N,visual_effects,tt4495098,55.679672,55.413227
8038,nm13668446,Caitlin Sullivan,\N,\N,visual_effects,"tt3975918,tt1798632,tt9288030",10.259074,-17.098236
8039,nm2187398,Ninh Le,\N,\N,actress,tt0288254,33.59781,-47.91378
8040,nm11812673,Bob Bennett,\N,\N,,\N,-38.362537,-41.006386
8041,nm0145181,Santiago Castillo,\N,\N,actor,"tt0087309,tt0086552",-7.156382,69.4791
8042,nm6977066,Chloe Clark,\N,\N,actress,"tt0364969,tt9808494,tt28209752,tt2294789",25.279531,-39.544434
8043,nm3213467,Philip,\N,\N,actor,tt0141218,-45.47229,-37.371468
8044,nm1397158,Richard Abernethy,\N,\N,miscellaneous,tt0210299,-42.007572,-47.35015
8045,nm10342300,Methnuwan Wijesekara,\N,\N,costume_designer,tt9471782,69.93309,-10.262426
8046,nm2030469,Sarah Ogletree,\N,\N,"miscellaneous,editorial_department,editor","tt0346156,tt1656186,tt0317740,tt0450232",-8.313374,-12.970118
8047,nm6669329,Trudy Manion,\N,\N,"director,producer","tt3904342,tt3904304,tt3904328",1.7370639,2.155962
8048,nm14822095,Edward Lu,\N,\N,camera_department,tt27675456,-31.410078,-43.693794
8049,nm14982770,Maquire Barnes,\N,\N,actor,\N,-34.30277,-40.481464
8050,nm14788113,Geeta Thapa,\N,\N,actor,tt27599930,65.93384,-18.682068
8051,nm13124215,Dustin Steward,\N,\N,actor,tt15762794,-70.7329,15.850598
8052,nm0761421,Richard Sander,\N,\N,miscellaneous,tt0117638,-56.883163,-41.322292
8053,nm2453114,Jean Ricker,\N,\N,"actress,miscellaneous","tt0492956,tt1965212",-23.823309,20.071646
8054,nm6631020,Yam Perling,\N,\N,actor,tt1785923,21.948708,-41.628334
8055,nm11714608,Michael Jaczewski,\N,\N,,\N,-45.85686,8.635646
8056,nm8844235,Jera White,\N,\N,actress,tt6595614,25.503273,-2.5900648
8057,nm14799734,Enzo Sumberaz,\N,\N,,tt14845932,-10.211107,70.2143
8058,nm6051043,Sebastian Aristizabal,\N,\N,actor,tt0235917,22.007317,46.46115
8059,nm5892846,Malik Smith,\N,\N,actor,tt3136042,-43.919605,-4.0501747
8060,nm3576043,Rosine Steffani,\N,\N,script_department,tt0304085,7.974403,28.349312
8061,nm4817947,David Paul Allen,\N,\N,"actor,producer","tt2098799,tt2741626,tt1887923",-46.964348,-17.424688
8062,nm1044212,Ian Bloom,\N,\N,"camera_department,cinematographer,editorial_department","tt0857191,tt1890486,tt1120985,tt1219289",-48.803646,-26.638817
8063,nm5439980,Catana Adrian,\N,\N,actor,tt2496366,-18.84894,54.902283
8064,nm8074750,Aaron Verstraete,\N,\N,actor,tt0434159,-57.818806,-2.1031055
8065,nm11220394,Franchise,\N,\N,actor,\N,-12.178569,-62.95082
8066,nm3124554,Nicole Hunter,\N,\N,miscellaneous,"tt0470272,tt1202020",-45.6401,49.784668
8067,nm14501739,John Thompson,\N,\N,assistant_director,tt26453747,-24.7966,-28.339787
8068,nm0593629,Norman Mitchell,1918,2001,actor,"tt0075066,tt0063385,tt0078593,tt0069560",32.91952,-29.495348
8069,nm1205633,Tony Dilly,\N,\N,transportation_department,"tt0120899,tt0166396",-41.989094,-30.275389
8070,nm3918956,Ivan Penchev,\N,\N,actor,tt1426361,47.634712,26.211987
8071,nm3335590,José Luis Barroso,\N,\N,actor,"tt1381020,tt1442434,tt1790024,tt4778336",-1.7398441,78.055214
8072,nm8509164,Gemma Slack,\N,\N,costume_designer,tt6138206,19.081865,-3.038916
8073,nm13561817,Ikechukwu Martins,\N,\N,actor,tt7295302,41.654858,-19.679436
8074,nm12200294,Alishba Hussain,\N,\N,,\N,55.606323,-6.72263
8075,nm6256527,James Davis,\N,\N,miscellaneous,tt3494068,-50.868263,-42.297905
8076,nm13714887,Susann Ozuk,\N,\N,,tt18351196,-1.5012153,4.53849
8077,nm7916123,Jonathan Swinton,\N,\N,,tt5456840,-35.803707,-19.695507
8078,nm3657807,Merike Manley,\N,\N,actress,tt1533077,-10.513168,7.02634
8079,nm9896600,Perry Cooke,\N,\N,,\N,1.0896128,-45.133984
8080,nm0165910,Robert Cleaves,1928,2017,actor,"tt0055718,tt0063671,tt0072284,tt0063465",-43.856724,-49.517063
8081,nm12865307,Jocelyne Leal,\N,\N,,tt0465872,-14.048155,17.168177
8082,nm8547607,Monika Suchánková,\N,\N,"casting_department,production_manager","tt5370212,tt7491580",52.04322,44.273193
8083,nm13030333,Emmanuel Blouin,\N,\N,miscellaneous,tt0113247,-24.219837,37.85317
8084,nm14707079,Elber Noe Barco Hernandez,\N,\N,actor,tt27368869,4.465323,69.01836
8085,nm1298203,Witold Beres,1960,\N,"writer,producer,actor","tt0466406,tt0346513,tt2361844,tt11449054",0.11890224,-30.440302
8086,nm10550085,Catherine Wanjiku,\N,\N,,tt10025768,42.414555,-11.160036
8087,nm0876568,Çetin Tunca,1938,\N,"cinematographer,camera_department","tt0289942,tt0200490,tt0263426,tt0263975",59.42576,11.968444
8088,nm7920380,Siddique Zamal Nantu,\N,\N,"actor,writer,assistant_director","tt5515490,tt5460840,tt5323580,tt3902736",53.870625,-2.914437
8089,nm2819636,Dianne DeKelb-Rittenhouse,\N,\N,,tt1077378,10.346374,7.2474747
8090,nm7541210,Richard Comte,\N,\N,"actor,composer,music_department","tt4966386,tt5144374",-39.887398,-48.299507
8091,nm4377711,Chris Durden,\N,\N,miscellaneous,tt0104695,-38.237736,-48.840885
8092,nm12645443,Alex Miller,\N,\N,producer,tt9232510,-37.194324,-44.179333
8093,nm5842445,Nina Turner,1967,\N,"writer,producer,actress","tt6045840,tt13192776,tt1714810,tt3092158",-2.6935358,-31.22978
8094,nm2078458,Philip O'Neil,\N,\N,miscellaneous,tt0433664,-63.493656,27.284277
8095,nm11939818,Christal Gant,\N,\N,,\N,-6.659797,-22.784782
8096,nm1966322,Gris Jordana,\N,\N,"camera_department,cinematographer,art_department","tt9618098,tt1164999,tt0464141,tt10589738",-8.695392,55.75164
8097,nm1417012,Carin Skarped-Lidström,\N,\N,production_manager,"tt1039926,tt0473576,tt1132554,tt1271996",32.18111,37.177216
8098,nm2177220,Mary Cravat,\N,\N,actress,tt0145348,-5.829706,-23.68857
8099,nm14366799,Sanjay Makkar,\N,\N,,\N,57.40922,-25.337427
8100,nm14333603,Thomas Ruane,\N,\N,actor,tt8755060,-33.356136,-25.479334
8101,nm7364059,Oded Erlich,\N,\N,actor,tt4804142,27.160505,-29.445475
8102,nm12478380,Alina Hubbard-Riley,\N,\N,art_department,tt5688932,5.6877866,0.72540635
8103,nm6980954,Ceren Gündogdu,1988,\N,"actress,soundtrack,music_department","tt3212064,tt5356740,tt8478162,tt6462806",64.617485,11.976654
8104,nm12839443,Nikolay Goldberg,\N,\N,actor,tt15216132,42.58382,25.73442
8105,nm2466350,Tateanna Wheeler-Lezine,\N,\N,actress,tt0454921,9.364363,6.0024624
8106,nm7809520,Igor Korytnyuk,\N,\N,actor,tt5292996,50.369175,31.845192
8107,nm14582575,Emily Lawrence,\N,\N,editorial_department,tt0083452,-9.945329,-17.216482
8108,nm0214603,Henry Defries,\N,\N,producer,tt0158625,-23.033587,-34.511852
8109,nm6797940,Loïc Léonard,\N,\N,composer,tt4065560,-24.017338,47.01292
8110,nm5000627,Benedito Ferreira,\N,\N,"art_director,production_designer,director","tt15158040,tt9875590,tt5687702,tt7706000",14.695987,66.88583
8111,nm5551944,Sumana Gomes,\N,\N,actress,"tt7621106,tt7886594,tt7886942,tt7891690",13.810755,58.835087
8112,nm5678609,Roger Moenks,\N,\N,"director,writer,producer",tt2920534,-38.512962,-13.43871
8113,nm6541416,Juan José Gutiérrez,\N,\N,producer,tt3774884,0.80057335,84.088524
8114,nm12742076,Elijah Broughton,\N,\N,"director,producer,writer","tt27073761,tt27707613,tt15010762,tt22260856",-49.16785,24.596045
8115,nm13414308,Pascal Robidas,\N,\N,,\N,16.706476,38.85168
8116,nm14891995,Lee Braithwaite,\N,\N,,\N,-29.161667,10.492392
8117,nm3866760,André Kaczmarczyk,\N,\N,actor,"tt1236350,tt1521197,tt3101352,tt1828162",43.197266,48.321144
8118,nm13775642,Gloria Gzz Arteaga,\N,\N,"producer,assistant_director,location_management","tt12735542,tt27934961,tt22807966,tt22808120",16.4471,51.924656
8119,nm12100837,Léon Herschritt,\N,\N,camera_department,tt0314020,-23.567112,46.96201
8120,nm9723492,Lizette Yepez,\N,\N,actress,tt8172110,28.742373,-16.938332
8121,nm10516879,Angela Jaenke,\N,\N,"writer,producer","tt28469041,tt5439578,tt9860892",-9.823263,21.407682
8122,nm14577278,Oluchi Afundu,\N,\N,producer,"tt26906932,tt26757814,tt27801643",43.312458,-18.705221
8123,nm7062612,Danielle Y. Wyrick,\N,\N,,tt3797808,8.482982,-63.37536
8124,nm4260999,Marina Kuzmenko,\N,\N,"actress,assistant_director,casting_department","tt1399952,tt0913446",42.52185,32.2009
8125,nm14415182,Song Jie,\N,\N,art_department,tt12693278,33.17106,-54.573284
8126,nm3241623,Sarah Michaels,\N,\N,,"tt0914829,tt1634676,tt5822916,tt7557512",-8.575058,-15.19607
8127,nm6835667,Deyan Ganetsovski,\N,\N,actor,tt4111334,57.203568,28.941128
8128,nm4107370,Janet Elder,1956,2017,,tt0106053,-21.242273,-18.086533
8129,nm6590428,Tod Luck,\N,\N,,tt0446847,11.718166,-30.464746
8130,nm1008521,Serena Zilliacus,\N,\N,actress,tt0097025,41.02896,38.353466
8131,nm5040642,Nate Eco,\N,\N,"actor,writer,producer","tt7940568,tt7940528,tt27558759,tt7940496",33.372337,-31.675714
8132,nm13198399,Ömer Uyar,\N,\N,,\N,62.34745,10.934661
8133,nm10854810,Julio Alberto De Leon,\N,\N,actor,"tt11929216,tt23182472,tt10531788,tt11934880",-7.0330877,77.37819
8134,nm12499558,Kroll,\N,\N,director,\N,-13.624949,-57.90819
8135,nm12454334,Guy Ben-Porat,\N,\N,,"tt28345366,tt14369728",34.601574,15.831046
8136,nm6425860,Lorenzo La Barbera,\N,\N,camera_department,"tt10816484,tt22191712,tt3600550,tt7660450",2.9714632,46.67572
8137,nm0462341,Judith Koch,\N,\N,actress,tt0066435,1.6496211,9.652705
8138,nm11377699,Pat Kalin,\N,\N,,tt0145492,-32.708065,-33.194473
8139,nm0561267,Francis Mauroy,\N,\N,"camera_department,miscellaneous","tt0280343,tt13169160",-14.383027,58.306007
8140,nm8722941,Connor Prenatt,\N,\N,,\N,-34.012245,16.127333
8141,nm10721575,Michael Whitehead,\N,\N,,\N,-45.116856,5.9966
8142,nm6292135,David Daniel Harper,\N,\N,actor,"tt4654472,tt3532976",-45.374523,-20.574652
8143,nm7642591,Nick Young,\N,\N,actor,tt5098344,-48.723534,-55.76697
8144,nm1352890,Tricia Aileen,\N,\N,actress,"tt0105929,tt0312209,tt0084987,tt0324133",14.505589,-30.270548
8145,nm3897805,Peter Kehl,\N,\N,producer,tt1633341,-13.279054,-42.304
8146,nm6364754,Alex Arencibia,\N,\N,producer,tt3602916,-58.74091,22.700382
8147,nm6041266,Kevin Luttrell,\N,\N,actor,"tt3281046,tt5666812",-52.57768,14.757405
8148,nm6703408,Vitaliy Gostyukhin,\N,\N,actor,"tt11173840,tt3956396,tt9806304",56.13652,33.947956
8149,nm0952141,Marek Zajalzkowski,\N,\N,actor,tt0097262,44.502644,46.79964
8150,nm14317815,Gabriele Piergiovanni,\N,\N,costume_department,tt23132198,-0.50655293,43.608795
8151,nm0602059,M.V. Moorehead,\N,\N,actor,tt0109244,16.775715,-67.3514
8152,nm12387077,Elijah Truitt,\N,\N,actor,tt14205060,-23.546436,1.7391413
8153,nm11486270,Shirley Purves,\N,\N,producer,tt1602513,17.879635,-41.780357
8154,nm11506957,Annie-Marie Fisher,\N,\N,actress,tt0271157,21.789364,14.6992
8155,nm2304905,Steve Baldoni,\N,\N,"producer,miscellaneous","tt0230983,tt1262872,tt1392992,tt2035512",-56.482693,-18.727987
8156,nm6686375,Victoria Montalvo,\N,\N,camera_department,tt3549644,-7.194581,-0.31145132
8157,nm8013674,Ben Bobards,\N,\N,visual_effects,tt5556116,-39.250477,-21.896881
8158,nm5633982,Rodion Topal,\N,\N,actor,tt2572764,-31.799738,36.86058
8159,nm9800897,Gemma Hoggarth,\N,\N,"animation_department,editor","tt8339332,tt11333758",19.450275,-2.9321506
8160,nm11065034,Laila Reshad,\N,\N,"producer,director,cinematographer","tt11160742,tt11151634,tt11155094",52.62783,-6.0457377
8161,nm13415583,Jamal Farrar,\N,\N,actor,tt18282266,-6.0805893,-33.43298
8162,nm11070200,Chelsi Gorokhova,\N,\N,,\N,45.951946,37.416985
8163,nm5420979,François Hubrecht,\N,\N,actor,tt2144176,-18.32213,44.760834
8164,nm7081312,Kalpataru Pani,\N,\N,miscellaneous,tt3981356,47.301537,5.3239803
8165,nm4468672,Brad Pettitt,\N,\N,actor,"tt1929435,tt5813974",-62.85975,-15.00592
8166,nm3166362,Terry J. Long,\N,\N,actor,tt0100293,8.650107,-67.69926
8167,nm11212584,Ricardo Mantilla,\N,\N,actor,tt10348478,-2.1223633,62.480663
8168,nm8644061,Selinie Mavropoulos,\N,\N,"producer,camera_department","tt6265614,tt12038270",35.18459,53.204597
8169,nm5683879,Marie-Joëlle Salinié,\N,\N,miscellaneous,tt6501498,-27.730864,48.947258
8170,nm12581066,Joshua Motta,\N,\N,,\N,-44.218666,-12.140217
8171,nm9038052,Mengya Tang,\N,\N,actor,tt6967268,46.863056,-1.5328544
8172,nm12887893,Robot Disco Puma,\N,\N,"composer,writer","tt6850766,tt15114610,tt6781670,tt11436498",-67.494576,-40.953796
8173,nm7956122,Kellan Griffith,\N,\N,,tt4231432,10.224337,-5.812975
8174,nm11763385,Endre,\N,\N,,tt7263308,-17.25545,-53.928047
8175,nm13797294,Neeraj Gupta,\N,\N,miscellaneous,tt21141136,58.188282,-26.29676
8176,nm5163854,Bronsy Tansley,\N,\N,"actress,location_management","tt8717222,tt2277156,tt3283632,tt8290452",-41.400127,12.039978
8177,nm5700238,Claire Hart,\N,\N,,\N,-49.403183,39.673023
8178,nm0804698,Jaroslava Skorkovská,1899,1986,actress,"tt0250667,tt0052317,tt0250664,tt0166302",53.72157,44.081547
8179,nm0841493,John Howard Swain,\N,\N,"actor,director","tt1839395,tt0081858,tt0109127,tt2968404",-25.035307,-23.325108
8180,nm0710942,Louise Rapport,\N,\N,actress,"tt0100249,tt0205000,tt0124819,tt0106057",-32.066677,-13.958742
8181,nm10758164,Rebecca Howell,\N,\N,miscellaneous,tt10465848,-6.2935066,-27.132034
8182,nm14937484,Sitarah Pendelton-Eaglin,\N,\N,miscellaneous,tt2498968,32.888855,15.088456
8183,nm1092119,Lee D. Jones,\N,\N,actor,tt0145529,9.551235,-67.52824
8184,nm0744618,Mikhail Rostovtsev,1872,1948,actor,"tt0017844,tt0027522,tt21881674,tt12098820",54.626915,30.51551
8185,nm0442998,Barry Kay,\N,\N,costume_designer,tt0069991,0.44415855,-36.739555
8186,nm11914920,Nick Avlonitis,\N,\N,,\N,-46.44917,-54.961052
8187,nm2101164,Alonso Homs,\N,\N,"cinematographer,camera_department,producer","tt0468489,tt1637706,tt1343092,tt1120985",-23.526913,-52.06217
8188,nm6714440,Saioa Goitia,\N,\N,producer,tt3755886,46.087738,-2.7034397
8189,nm3828828,Aaron Levine,\N,\N,producer,tt1600453,-36.35455,-40.224186
8190,nm5482999,Miriam Fischer,\N,\N,miscellaneous,tt2583296,-5.5994763,20.715199
8191,nm7739058,Ana Vila,\N,\N,miscellaneous,"tt4818168,tt7700852",34.49366,9.105408
8192,nm2789885,Trine Vilhelmsen,\N,\N,actress,tt1042458,22.778095,37.02301
8193,nm4433471,Carlos Ruiz,\N,\N,art_department,tt0063775,-17.083588,69.25836
8194,nm6454897,Peter Ward,\N,\N,writer,tt3318050,-13.0217905,-43.402515
8195,nm1829188,Carolina,\N,\N,actress,tt0445380,-23.78162,-61.45004
8196,nm2444655,Masanobu Amemiya,\N,\N,"stunts,transportation_department","tt0482599,tt0449467,tt10795658,tt0463985",90.427895,-5.7045565
8197,nm5852430,David Rebedo Pimentel,\N,\N,actor,tt0480566,-2.073089,15.918837
8198,nm2310478,Rob Cavanaugh,\N,\N,actor,"tt0818791,tt10768782",-66.764626,-39.813232
8199,nm12077322,Stephen Rollnick,\N,\N,,\N,-39.584377,-15.479122
8200,nm7804676,Martine Rødseth,\N,\N,,tt5278416,26.071589,39.0619
8201,nm14604169,James Smalls,\N,\N,,\N,-52.642605,-43.18217
8202,nm4706602,Ali Stroker,1987,\N,"actress,soundtrack","tt9032166,tt11691774,tt13341908,tt5164196",-11.108076,-34.99856
8203,nm10940941,Beau Feijen,\N,\N,miscellaneous,tt10870570,19.16327,-52.06319
8204,nm0574520,Steve McRoberts,\N,\N,assistant_director,"tt0169619,tt0093881,tt0198753,tt0086960",-54.90405,-18.252613
8205,nm13933550,Peter Maiden,\N,\N,producer,\N,-13.263999,-44.263287
8206,nm2312785,Marek Kossakowski,1984,\N,actor,"tt8571660,tt2056501,tt1023441,tt2414818",43.81258,46.608864
8207,nm12201970,Keishi Hagio,\N,\N,actor,tt13773512,86.02206,1.0311021
8208,nm8652122,Jackie Andrews,\N,\N,miscellaneous,tt0181269,-27.098818,-11.661554
