,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
5015,nm1785896,Mike Hohaia,\N,\N,"editor,producer",tt0436320,-3.86295,6.1514597
5016,nm2142353,Viola Cernodrinská,1989,\N,actress,"tt0997200,tt3449734,tt0470079,tt1934241",-9.041069,6.1349688
5017,nm8425992,Byong Dou Pak,\N,\N,animation_department,tt0280296,-5.6411333,4.9956274
5018,nm0300066,Violy Gabiola,\N,\N,actress,"tt2225288,tt5104282,tt0114238,tt5196754",-8.852346,5.9255304
5019,nm9651828,Jennie Dela Cruz,\N,\N,actress,tt4377918,-5.2121363,5.5451546
5020,nm13766139,Jussi Tuukkanen,\N,\N,,\N,-6.4686747,5.8069987
5021,nm11232845,Vsevolod Bobrov,1922,\N,,\N,-7.251621,5.1243315
5022,nm8433156,Mika Tanifuji,\N,\N,animation_department,"tt0097814,tt0102587",-7.8995943,6.3896904
5023,nm3301799,Fatrin Krajka,\N,\N,"composer,music_department","tt13404370,tt4536608,tt1980038,tt6015192",-8.730157,6.6790237
5024,nm0563983,Jennifer McAllister,1964,\N,actress,"tt0121556,tt0081485,tt0074042,tt0075296",-7.8751554,4.4525814
5025,nm0898322,Michele Villerot,\N,\N,writer,tt0060067,-6.9105954,7.066632
5026,nm10129510,Christopher Hon Sum Ling,\N,\N,"cinematographer,camera_department","tt16528206,tt9010620",-8.544191,4.736308
5027,nm9976324,Rachel Nathaniel,\N,\N,,\N,-7.787648,3.2925553
5028,nm7424772,Kelly Cappiello,\N,\N,"actress,miscellaneous","tt3546368,tt4736982",-6.7084117,7.3505044
5029,nm11890346,Alex Mann,\N,\N,,tt8527842,-4.0740857,6.302118
5030,nm9258505,Geza Frank,\N,\N,"actor,music_department,soundtrack","tt7347742,tt13105738,tt12380534",-6.743715,3.5824754
5031,nm11201880,Xu Haihong,\N,\N,producer,tt10147382,-4.8846965,4.1982894
5032,nm10026780,Léa Chaigne,\N,\N,actress,tt8798310,-5.112319,6.2892666
5033,nm13619554,Mervyn Street,\N,\N,,tt19872108,-8.348514,4.8186975
5034,nm10886348,Ane-Marie Hektoen,\N,\N,,tt0276731,-8.165951,6.5628314
5035,nm7799847,Spurthi Reddy,\N,\N,actress,"tt5740218,tt5281144,tt5281166,tt5820950",-8.232519,6.8148923
5036,nm0884524,Marina Valeri,\N,\N,actress,tt0199739,-6.986965,5.333656
5037,nm2262009,Mariano Moisello,\N,\N,actor,tt0120274,-7.6581635,6.150466
5038,nm15093695,Adeyinka Makinde,\N,\N,,tt11132720,-6.816504,7.4566307
5039,nm6115307,Garrett Knight,\N,\N,"special_effects,camera_department",tt3361544,-7.2754393,7.1508937
5040,nm4104620,Zach Argyle,\N,\N,actor,tt1692254,-7.46197,4.9869895
5041,nm10891193,Michael Osilesi,\N,\N,actor,tt10758344,-5.8897786,6.0134687
5042,nm4796139,Tom Simonec,\N,\N,composer,tt2125520,-8.273263,6.5915275
5043,nm3612128,Josh Knox,\N,\N,actor,tt1467349,-4.4891477,6.0043244
5044,nm10067952,Brandon Searcy,\N,\N,actor,tt8885176,-8.583015,5.8812585
5045,nm1959773,Michael Gromatzky,\N,\N,actor,tt0466750,-6.6571827,7.9061203
5046,nm9482489,Eli Bortolotti,\N,\N,music_department,tt4443658,-8.2383375,7.2708044
5047,nm8186722,Mark Daniels,\N,\N,"director,writer",tt5220942,-5.534125,8.278692
5048,nm7411695,Emilee Bush,\N,\N,"miscellaneous,producer,actress","tt4789378,tt4949882,tt4800634,tt6749344",-5.299087,5.035722
5049,nm1245237,Ikuya Matsuda,\N,\N,assistant_director,tt0377256,-4.9582605,7.2048025
5050,nm11994037,Tracy Ann De Jesus,\N,\N,,\N,-7.7073936,4.9351377
5051,nm13218576,Dale Dobson,\N,\N,actor,tt16433668,-4.7102613,6.6250753
5052,nm13767136,Kaue Pedroso,\N,\N,,tt5037502,-6.649136,7.676046
5053,nm3617381,Sandra Cosfeld,\N,\N,"miscellaneous,producer,actress","tt1475582,tt1764381,tt1512164,tt0436992",-8.559549,4.411946
5054,nm12762917,Hasan Saqer,\N,\N,actor,tt4534956,-5.025828,5.350228
5055,nm1834910,Chantale Michaud,\N,\N,costume_designer,tt0445009,-7.7773924,7.5603895
5056,nm9753120,Sei Yamanaka,\N,\N,actor,tt4494242,-6.889586,7.9312363
5057,nm2736604,Bernard Jeifa,\N,\N,producer,tt0780625,-5.8133726,6.846958
5058,nm3499288,Barry Wilkerson,\N,\N,actor,"tt0423652,tt1996342",-5.0577044,6.0007367
5059,nm0366320,Helena Hart,\N,2015,actress,tt0075212,-5.236067,4.4911766
5060,nm14723811,Gregorio Glusman,\N,\N,,tt0369358,-7.333446,6.896222
5061,nm0584982,Ivo Barnabò Micheli,\N,\N,"director,writer","tt0226993,tt0090572,tt13830010,tt0194243",-8.374403,5.3836985
5062,nm6355659,Sara Hirshman,\N,\N,actress,"tt3674968,tt3674904,tt3677324,tt3188220",-5.4441967,6.381732
5063,nm11752949,Vic Thomas,\N,\N,producer,tt12747524,-6.680846,2.7205422
5064,nm7955159,GoAskAlex,\N,\N,actress,\N,-7.638426,3.2021062
5065,nm1348542,Scott Brasher,\N,\N,"composer,soundtrack,music_department","tt0359131,tt1213672,tt1507929,tt5178906",-4.7522535,6.601031
5066,nm10107049,Quentin Payvé,\N,\N,composer,tt8686586,-5.742195,5.203084
5067,nm11228373,Eva Siebert,\N,\N,actress,\N,-7.302037,6.158077
5068,nm7150625,Stephanie Augello,\N,\N,actress,tt3774442,-8.936045,5.479609
5069,nm3523445,Hiba Njahdi,\N,\N,assistant_director,tt1094275,-5.811444,4.763003
5070,nm0907023,Ariyela Wald-Cohain,\N,\N,"costume_designer,make_up_department,costume_department","tt6048930,tt7830806,tt0473308,tt3195644",-9.05777,6.865255
5071,nm7548937,Elena Vettori,\N,\N,"actress,writer","tt7159570,tt27714727,tt6954684,tt2006781",-6.627339,4.9622474
5072,nm9393035,David Stypka,1979,2021,"soundtrack,actor,composer",tt9048482,-4.3694005,2.9039953
5073,nm12007847,Cheri Robertson,\N,\N,,tt1001465,-5.480774,7.222031
5074,nm1950266,Andrew Efstathiou,\N,\N,actor,tt0458490,-3.7059484,3.787898
5075,nm4709100,Marissa Garcia,\N,\N,actress,tt1991059,-4.6889343,4.731378
5076,nm5383146,Gilles Wetzel,\N,\N,actor,tt2494900,-4.681217,6.802957
5077,nm9472976,Christopher Reiss,\N,\N,composer,tt7086980,-8.358247,4.5897074
5078,nm10238880,Sean Austin,\N,\N,,tt8064252,-8.864126,5.209964
5079,nm5182768,Simon Doucet,\N,\N,art_department,tt0298694,-5.197859,6.2735987
5080,nm0410250,Colin Irving,1963,2019,make_up_department,"tt0115397,tt0212304,tt0113438,tt0112731",-6.271049,3.7174897
5081,nm5759626,Thanh Sang Son,\N,\N,miscellaneous,"tt7692966,tt7870578",-8.871062,5.9792905
5082,nm12040537,Colleen Dobbs,\N,\N,,tt0279573,-7.2032633,5.3650665
5083,nm1133317,Megumi Tachibana,\N,\N,actress,tt0243277,-5.9653907,5.9632225
5084,nm6263688,Bonga Nkomo,\N,\N,"camera_department,cinematographer,actor","tt13920016,tt28265490,tt2605196,tt15085930",-6.2417135,7.473899
5085,nm5008961,Jara Rodríguez,\N,\N,"actress,casting_department","tt1164999,tt2365831",-9.243828,7.657871
5086,nm0174710,Mike Conklin,\N,\N,miscellaneous,tt0166457,-3.9947786,6.685017
5087,nm14298077,Hans Eirik Olav,\N,\N,,\N,-8.100882,4.272822
5088,nm11956741,Jared Labelle,\N,\N,set_decorator,tt13226020,-7.1381416,3.2301888
5089,nm7601555,Michal Szymanowicz,\N,\N,"producer,writer,miscellaneous","tt12858874,tt4438688,tt22167786,tt13745038",-8.011201,7.2705374
5090,nm9502776,Hugo Barrio Cruz,\N,\N,camera_department,tt7172942,-5.9286833,7.3783293
5091,nm3461496,Hannah Williams,\N,\N,script_department,tt0410527,-4.8763657,7.7204404
5092,nm3221780,Domènec Biosca,\N,\N,,"tt0385398,tt2350567,tt0375467",-4.9365077,6.1720057
5093,nm10982017,Juan Ortega,\N,\N,"actor,writer","tt13364646,tt11894070",-4.5659523,4.9373245
5094,nm9470720,Ailin O'Neall,\N,\N,"cinematographer,miscellaneous,director","tt7718316,tt8451198,tt11976532,tt8877324",-4.8238235,6.767664
5095,nm2650548,Gary Turlington,\N,\N,producer,tt1029365,-5.2556405,4.64229
5096,nm14465411,Valeria D'Aquina,\N,\N,,tt21210894,-4.401163,7.7977834
5097,nm11323647,Aleesah Bradley,\N,\N,camera_department,tt11718888,-5.609918,6.4437265
5098,nm6464744,Matt Holland,\N,\N,"camera_department,producer,miscellaneous","tt0446809,tt11498422,tt14089634,tt5665418",-8.302138,5.858482
5099,nm0568913,Sean McGann,\N,\N,"miscellaneous,producer,editorial_department","tt5559366,tt0187251,tt8565328,tt1587934",-5.9520106,3.1757689
5100,nm9294904,Julian Locke,\N,\N,director,tt7412174,-6.9970484,3.7677236
5101,nm12223256,Dilek Adak,\N,\N,,tt0362339,-4.8443875,4.993705
5102,nm5067974,Hae-yean Hong,\N,\N,director,tt2164220,-6.9913535,6.6824417
5103,nm14740288,Laurence,\N,\N,,\N,-10.721171,5.786888
5104,nm11387497,Cyra Mae Rocio,\N,\N,miscellaneous,"tt11172868,tt10044182,tt22178922,tt11602582",-6.2609444,4.6143537
5105,nm6238136,Richard Glass,\N,\N,art_director,tt3463266,-8.457069,1.9042856
5106,nm0735875,Héctor Rodríguez,\N,\N,set_decorator,tt0222179,-7.4977083,6.706321
5107,nm9145691,Andrew Tsan,\N,\N,"director,writer,art_director",tt7160426,-3.8086727,3.7691953
5108,nm9010584,Eduardo Del Signore,\N,\N,music_department,tt0098742,-9.235286,4.967161
5109,nm7682735,Tami Maimon,\N,\N,camera_department,tt0098320,-6.8083377,6.487404
5110,nm0893831,Jean-Luc Verdier,\N,\N,sound_department,"tt2118671,tt0349225,tt0266164,tt0083452",-8.944715,5.4188056
5111,nm3042856,Chelsey Staggs,\N,\N,"art_department,make_up_department,set_decorator","tt10059518,tt8722346,tt10065694,tt1073241",-6.503234,7.01694
5112,nm5530301,Veila Hutton,\N,\N,actor,tt2716268,-6.3298383,8.290642
5113,nm6745055,Danielle Monasmith,\N,\N,actress,tt4007352,-7.756832,6.12379
5114,nm1593248,Brian Berry,\N,\N,"animation_department,miscellaneous","tt0390249,tt1320395",-7.111549,2.9629138
5115,nm12716636,Ariana Ottenwalter,\N,\N,actress,\N,-8.342518,5.845652
5116,nm0616121,Vivian Muti,\N,\N,actress,tt0065198,-6.959409,3.2976377
5117,nm10304794,Saa Pitsiulak,\N,\N,miscellaneous,"tt13833368,tt9386518",-6.28576,7.826671
5118,nm8331827,Stuart Leathem,\N,\N,composer,tt5930954,-8.560436,5.112069
5119,nm13369960,Jeffrey Ortega,\N,\N,actor,tt17887218,-8.018897,3.8521802
5120,nm4100660,Alasdair Dawney,\N,\N,,tt1294009,-8.257738,4.4276495
5121,nm11830081,John Walsh,\N,\N,assistant_director,tt12929882,-2.917535,9.662281
5122,nm10815776,Simon Oath,\N,\N,actor,tt10590558,-6.5880675,4.925951
5123,nm6226308,Michael Taylor,\N,\N,camera_department,"tt1538296,tt2011222,tt3233452",-4.2908196,3.7543652
5124,nm3093553,Penny Lamonby,\N,\N,transportation_department,tt0318649,-4.3959093,4.6180563
5125,nm9779272,Vann Tate,\N,\N,"cinematographer,camera_department","tt22854574,tt8281702,tt10085096",-4.9473543,7.0709295
5126,nm8332282,Steven Baldry,\N,\N,,\N,-8.318981,3.5557585
5127,nm1041234,Ashley Postlewaite,\N,\N,"producer,writer,animation_department","tt21958986,tt8785038,tt1495696,tt2403697",-6.341935,5.9456964
5128,nm7197398,Tuna Aksen,\N,\N,actor,"tt6456546,tt11786388,tt18378890,tt9308170",-6.645427,8.153187
5129,nm2077809,Anais Chantre,\N,\N,"director,producer","tt0486975,tt0763331",-8.497938,4.2586994
5130,nm7249409,Cam Rowe,\N,\N,actor,"tt2176287,tt1883671,tt1169273,tt2226605",-4.0474696,6.274342
5131,nm13580070,Chuck Shure,\N,\N,actor,tt19719646,-6.8996854,5.3074903
5132,nm4706122,Melissa Mazzocco,\N,\N,make_up_department,"tt1961175,tt2395427,tt2719848,tt6856242",-8.12383,5.9152803
5133,nm11455095,Natasha Majhi,1991,\N,"actress,costume_designer,executive",tt12045028,-7.9016495,4.8265405
5134,nm10802279,Adrian Ganko,\N,\N,miscellaneous,tt8171352,-5.869589,3.8340278
5135,nm13603766,Donald J Murphy Jr.,\N,\N,"cinematographer,camera_department,producer","tt10724982,tt12026722,tt21153662,tt25785230",-7.8877645,5.5720954
5136,nm8794325,Saki Ichihashi,\N,\N,actress,tt6210736,-5.83916,7.446874
5137,nm6780124,Chris Russell,\N,\N,make_up_department,tt3868860,-7.21611,4.224318
5138,nm13820982,Heather Lyn,\N,\N,actress,tt21218618,-8.198854,4.1275744
5139,nm7135098,Soffia Baragar,\N,\N,miscellaneous,tt0446752,-6.311863,5.61746
5140,nm1578721,José Manuel Durão Barroso,1956,\N,,"tt26548545,tt15091344,tt0439432,tt3120348",-6.11117,7.3305163
5141,nm5060023,Kyla Marie Paglinawan,\N,\N,stunts,tt1417579,-7.2165513,4.781913
5142,nm10543911,Angelika Langhammer,\N,\N,,tt10011280,-8.40627,6.202237
5143,nm3925302,Maialen Bereau,\N,\N,make_up_department,"tt1151923,tt1651143,tt2213962,tt1351734",-6.154414,5.823096
5144,nm11765812,Jürgen Lenz,\N,\N,production_manager,tt12775520,-5.5723915,5.5141273
5145,nm13202551,Brian S. Riordan,\N,\N,,tt7215262,-6.1130905,4.54436
5146,nm3643253,Robert Longo,\N,\N,producer,tt1525797,-6.7523623,4.278223
5147,nm13037742,Donna Hetchler,\N,\N,,\N,-5.141395,5.3767056
5148,nm10160577,Christopher Rose,\N,\N,producer,tt8272872,-7.961111,4.2506447
5149,nm4694899,Toofan Toghyani,\N,\N,actor,tt0246226,-7.4532433,7.181481
5150,nm10283151,Jan Urchel,\N,\N,animation_department,tt6415214,-9.045843,5.1577663
5151,nm14892760,Liz Baynes,\N,\N,"art_department,costume_department","tt27980902,tt27837379",-5.437841,7.865773
5152,nm13377483,Julieta Rodríguez,\N,\N,producer,tt16155872,-9.262685,7.621513
5153,nm1004861,María Ventura Poveda,\N,\N,make_up_department,"tt0047186,tt0049232",-4.8791575,6.4682326
5154,nm9550901,András Keller,1960,\N,director,"tt19877440,tt7866398,tt8898300,tt19877394",-5.6594462,5.5979476
5155,nm6466267,Michael Aschikas,\N,\N,,tt3703484,-8.050857,6.8412066
5156,nm11515945,Sam Lloyds,\N,\N,editor,tt12185838,-7.805474,6.804963
5157,nm5712352,Marri Perri,\N,\N,actress,tt2962536,-6.710125,3.7393687
5158,nm9543704,Oliver Green,\N,\N,actor,tt7803176,-5.538594,3.1859298
5159,nm12035966,Sei Ogasawara,\N,\N,actor,tt0810827,-7.0893207,7.721155
5160,nm5085824,Lily Crawford,\N,\N,miscellaneous,"tt3565904,tt2650548,tt2168938,tt3611432",-6.001871,7.339013
5161,nm9836649,Seann Wolf,\N,\N,actor,tt4411504,-7.530627,5.769839
5162,nm11738850,James Gray,\N,\N,location_management,tt9484998,-7.2079515,3.638042
5163,nm0188006,Jim Crispi,\N,\N,"camera_department,actor,cinematographer","tt0091203,tt0065916,tt0070694",-6.3193107,7.4472876
5164,nm14442726,Frederic Badina Serpette,\N,\N,,tt4202558,-8.485342,4.9883513
5165,nm9508055,Nadine Lorraine Smith,\N,\N,"miscellaneous,production_manager","tt0073989,tt5170766,tt7664388",-8.835127,4.4231
5166,nm3575459,Marie Potton,\N,\N,,tt0484243,-5.1304555,5.2676945
5167,nm8707383,Jenny Smith,\N,\N,miscellaneous,"tt11936146,tt8611578,tt6422302",-4.2297854,4.578298
5168,nm11178722,Marsha Daniels,\N,\N,,\N,-5.7685227,8.359813
5169,nm7998309,Giovanni Leon,\N,\N,,\N,-7.1708817,4.0268855
5170,nm2468625,Marshall King,\N,\N,sound_department,"tt0262030,tt0417009,tt0083397,tt0068103",-5.2222743,7.6700535
5171,nm13785832,Gino Birindelli,\N,\N,,tt21102546,-7.5178857,7.2654214
5172,nm8395236,Nils Albach,\N,\N,actor,tt4883794,-4.679056,6.308387
5173,nm10432535,Mickaël Choufane,\N,\N,"music_department,composer,sound_department","tt3717252,tt7664224,tt7420880",-6.5178742,5.566964
5174,nm9048074,Peter Polak,\N,\N,actor,tt6984524,-5.2670074,5.0250907
5175,nm7632292,Saint-Olive,\N,\N,,tt5087978,-8.819398,5.7147326
5176,nm12341263,SinfoniaNord,\N,\N,music_department,"tt7556122,tt21194026,tt13873302",-9.308655,6.616712
5177,nm12548449,Kartavya Shah,\N,\N,director,"tt15522974,tt15920812,tt14593324",-6.341827,8.22743
5178,nm4480361,Rina Terakawa,\N,\N,actress,"tt20247288,tt1823567,tt2146543,tt3342782",-6.8667583,7.208973
5179,nm0232888,Sassica Donohoo,\N,\N,miscellaneous,"tt0139898,tt0133093,tt0256215",-5.486873,7.2713456
5180,nm12376009,William Hachey,\N,\N,actor,"tt9765604,tt21272940,tt14167162",-8.33697,7.6538634
5181,nm3314483,Janet Montalbo,\N,\N,actress,"tt1370188,tt7305266",-8.052425,4.5444517
5182,nm11960572,Paula Schweighart,\N,\N,actress,tt13235880,-8.46227,5.4605713
5183,nm1980552,John Paulson,\N,\N,"camera_department,director,cinematographer","tt0364151,tt8200998,tt15891024,tt1977743",-3.0580802,9.537086
5184,nm9726732,Nilakshi Sengupta,\N,\N,"producer,director,writer","tt16212120,tt16151960,tt11967110,tt0397233",-7.230898,8.555309
5185,nm12389351,Toivo Ty Terjesen,\N,\N,actor,tt10147580,-6.115509,7.4264016
5186,nm3158949,Jessica Alvarado,\N,\N,actress,"tt1301205,tt1196946",-8.983634,3.2825358
5187,nm10462893,Kasumi Sasaki,\N,\N,,\N,-4.761808,6.362293
5188,nm6736963,Miori Kamiya,\N,\N,actress,"tt3996900,tt0096281,tt3996906",-6.514942,8.054361
5189,nm3090719,Marc Graser,\N,\N,,tt0390776,-8.716228,3.0862997
5190,nm14842529,Walker Ware,\N,\N,producer,tt26996304,-6.0739713,8.107378
5191,nm12449278,Brett,\N,\N,actor,tt13432470,-10.860975,5.680862
5192,nm7921591,Aurélien Marchand,\N,\N,actor,tt5462332,-9.065838,5.4518304
5193,nm7261663,Dominique Fricot,\N,\N,"actor,soundtrack","tt2722660,tt2188671",-8.1682205,5.0592575
5194,nm0373612,Richard T. Heffron,1930,2007,"director,writer,producer","tt0052862,tt0074559,tt0084112,tt0098238",-8.405313,2.012947
5195,nm3725735,Jennifer Wilde,\N,\N,"producer,actress","tt1562924,tt1566944,tt1566930",-7.823535,3.9153879
5196,nm7456281,Darryl Dawson,\N,\N,miscellaneous,tt4816364,-6.192367,6.3569317
5197,nm7740538,George O'Connor,1952,\N,actor,"tt8993248,tt11541906,tt5181350,tt8230900",-7.2024302,9.406325
5198,nm8244802,Zhenchang Liu,\N,\N,writer,tt5837442,-9.30539,6.626828
5199,nm6062724,Lena Padilla,\N,\N,,tt2624692,-4.2806206,6.7666407
5200,nm5392620,Rebecca Mangan,\N,\N,costume_department,tt1602472,-7.753635,3.7552674
5201,nm10947455,Yohan Basille,\N,\N,composer,tt10886818,-6.7473893,3.6640387
5202,nm4996266,Bruce Locke,\N,\N,"actor,director,casting_director","tt3827684,tt2353761",-6.9455314,4.194588
5203,nm4835658,Kimi Rosenthal,\N,\N,"editorial_department,sound_department,miscellaneous","tt1840309,tt1951265,tt1951266,tt1392170",-6.6909027,8.230163
5204,nm1521753,Maude Allen,\N,\N,script_department,"tt0022681,tt0025333,tt0028010,tt0026893",-4.6241775,4.718367
5205,nm6581566,John Fukashima,\N,\N,camera_department,tt3804556,-2.9552228,9.626414
5206,nm14238603,Arvie Benoza,\N,\N,location_management,tt9272890,-4.7110176,5.8372426
5207,nm3143415,Michael Iannantuono,\N,\N,music_department,"tt0435678,tt1297276",-6.517887,5.875894
5208,nm10436956,Akiko Connors,\N,\N,actress,\N,-6.4065933,6.82554
5209,nm0391744,Anne Holmes,\N,\N,"editorial_department,script_department","tt0116317,tt5884844,tt0142858",-1.6201826,2.3712466
5210,nm3218296,Spyros Pagonis,\N,\N,"cinematographer,camera_department,actor","tt3064170,tt2069017,tt1698499,tt0324229",-6.967455,5.347491
5211,nm4589740,Geleck Palsang,\N,\N,"director,producer,cinematographer","tt10298024,tt1846461,tt7166100,tt20925688",-7.5713515,7.841003
5212,nm11287128,Phaedra Rose Trick Avdi,\N,\N,,\N,-8.286313,6.0537896
5213,nm12530118,Kay,\N,\N,make_up_department,tt14286576,-10.834282,5.7579904
5214,nm6212836,Lisa Klein,\N,\N,"director,writer,cinematographer",tt3462506,-5.516026,6.9314995
5215,nm2274466,Lauand Omar,\N,\N,"writer,director,casting_department","tt2859890,tt0808878,tt3572202,tt3883976",-5.75271,4.825926
5216,nm3145796,Bin Dai,\N,\N,actor,tt0949489,-8.828693,6.671946
5217,nm2896489,Mistress Victoria,\N,\N,actress,"tt0153182,tt0137545,tt0142517,tt0279239",-9.117951,5.8554554
5218,nm10826751,Robert Sherrill,\N,\N,actor,tt10616284,-6.920545,4.356459
5219,nm2346121,Colby Dant,\N,\N,"actor,writer,miscellaneous","tt2845932,tt2400481,tt1051213,tt2329614",-4.64909,6.8527894
5220,nm14609039,Marc Emmerik,\N,\N,cinematographer,tt26930500,-8.710069,3.0992482
5221,nm13606074,Rosie Jones,\N,\N,miscellaneous,tt4202570,-4.6086125,7.5542665
5222,nm1324209,Josefine Seerup,\N,\N,camera_department,"tt0354873,tt0344947,tt0348897,tt0352049",-7.670912,4.3367276
5223,nm5942546,Henry F. Carlton,\N,\N,transportation_department,"tt1496422,tt2094018,tt2891174,tt3203606",-8.370475,5.807137
5224,nm1449153,Carlos Israel Aldama,\N,\N,actor,tt0216990,-8.456568,6.3256154
5225,nm1371903,Colin Rudolph,\N,\N,,tt0365476,-7.5005617,3.0430856
5226,nm9321223,Paulina de Allende-Salazar,\N,\N,,"tt7465478,tt16262944,tt10079178,tt15836392",-5.7327824,6.0317874
5227,nm8266253,Emma Johnston,\N,\N,actress,"tt9909230,tt5860334",-5.800661,8.800434
5228,nm2311114,Greg Gordon,\N,\N,actor,tt0818516,-6.6624346,7.0022216
5229,nm8813099,Anqi Wu,\N,\N,animation_department,"tt0309141,tt12215472,tt13886338,tt7167690",-8.015974,7.618524
5230,nm14286592,Paola Autore,\N,\N,actor,tt23857086,-6.5702662,6.347518
5231,nm6262251,C.J. Malm,\N,\N,actor,tt3485964,-4.639612,6.6124372
5232,nm15059270,Manjunath Gowda,\N,\N,producer,tt28435345,-7.1456842,8.463657
5233,nm12185980,Mijbel Al Faraj,\N,\N,miscellaneous,tt13729310,-6.252642,7.6920924
5234,nm12010218,Kristi Giles,\N,\N,,tt5097258,-7.472266,3.6148298
5235,nm4616313,Yujio Nogi,\N,\N,animation_department,"tt0055760,tt1986925",-8.271218,6.143326
5236,nm4495597,Mason Newbold,\N,\N,,tt1954513,-4.257611,6.6206155
5237,nm1450718,Dreamy,\N,\N,actress,"tt0380717,tt0409363,tt0414824,tt0458835",-9.441015,6.329827
5238,nm7820192,Joel Dorr,\N,\N,writer,tt5304342,-7.529887,5.4703994
5239,nm0357181,Nina Halvorsson,\N,\N,assistant_director,"tt0106057,tt0118437,tt0115396,tt0095705",-6.662858,7.5864544
5240,nm6145238,Matt Honig,\N,\N,,\N,-4.9497137,7.5115647
5241,nm1228596,Erik Petovský,1973,\N,actor,"tt0162900,tt9574922,tt1179788,tt7805300",-7.9335566,5.72653
5242,nm7024139,Shelby Lynn Black,\N,\N,art_department,"tt1389072,tt1312171,tt8110640,tt5918982",-8.965466,5.6308665
5243,nm10286071,Paul Thompson,\N,\N,sound_department,tt9344386,-4.929515,6.135172
5244,nm13526061,Vinod Maurya,\N,\N,art_department,tt7974040,-5.633069,5.2069035
5245,nm0452498,Paul Kiely,\N,\N,"script_department,art_department,miscellaneous","tt0424880,tt9072352,tt0108885,tt3671542",-4.202741,6.2873697
5246,nm3865933,Andrew Gold,\N,\N,art_director,tt1630611,-3.7969422,3.760144
5247,nm7486910,Serena Petruzello,\N,\N,actress,"tt5788792,tt4813254",-8.067159,6.8533297
5248,nm9153262,Betty Burt,\N,\N,actress,tt3088364,-6.8964577,3.2588816
5249,nm3827117,Neil Atkinson,\N,\N,"actress,composer",tt1611915,-5.5035334,6.9092593
5250,nm6909321,Kolanchi Rakesh,\N,\N,"camera_department,cinematographer","tt5815940,tt10851886,tt3139000,tt3686226",-8.3655205,7.0336304
5251,nm8822166,Thiébault Huber,\N,\N,,tt4857474,-4.6339855,6.249677
5252,nm2248815,Araceli Romero,\N,\N,actress,"tt12042324,tt15174236",-6.196171,5.0387096
5253,nm3802920,Gregor Panhofer,\N,\N,"camera_department,sound_department","tt1600739,tt2378474,tt2576024,tt2555436",-8.26019,6.760675
5254,nm6801765,David Battaglia,\N,\N,actor,"tt4070400,tt4109594,tt9768094,tt12492796",-4.5889044,3.5058894
5255,nm1701362,Jennifer Kim,\N,\N,casting_department,tt0421182,-8.295141,3.6949995
5256,nm3317302,Dean Falcone,\N,\N,"music_department,composer,producer","tt0896811,tt5306490,tt18483946,tt10941616",-6.1917415,7.5422072
5257,nm11169956,Madilyn Emenheiser,\N,\N,editorial_department,tt11104730,-6.712794,7.292696
5258,nm15089174,Stefania Marola,\N,\N,actress,tt28500882,-8.544867,6.536169
5259,nm5217210,I. Shiyan,\N,\N,actor,tt0481044,-7.120758,6.300201
5260,nm6946169,Emmanuels Mathews Jr.,\N,\N,actor,tt4216636,-7.6948047,7.725257
5261,nm0675187,Madonna Perry,\N,\N,actress,tt0074412,-6.802009,3.7066908
5262,nm11328190,Bill Bell,\N,\N,actor,tt0358809,-5.936667,8.262459
5263,nm2701401,Barry Simpson,\N,\N,visual_effects,tt1059970,-4.226014,6.397831
5264,nm10465021,Claudia Meyer,\N,\N,,tt0316967,-5.990233,4.3528876
5265,nm11447459,Marina Matic,\N,\N,,"tt12030438,tt12034946,tt12038600",-7.1935997,6.7017856
5266,nm1881993,Jeannie Prentice,\N,\N,,\N,-5.397417,6.7014666
5267,nm7411285,Mark Hudson,\N,\N,composer,tt4797510,-5.474086,5.754055
5268,nm6020846,Sean Decker,\N,\N,miscellaneous,tt2184106,-4.714147,7.318727
5269,nm10288735,Connor Flak,\N,\N,actor,tt9350746,-4.5892677,6.3292956
5270,nm0427137,Pierre-Alain Jolivet,1935,\N,"director,writer","tt0063029,tt0128966,tt0069135,tt0244893",-8.726538,5.4686856
5271,nm12554205,Krish Thind,\N,\N,"miscellaneous,production_manager","tt14572254,tt14339144",-5.9745016,7.1913548
5272,nm5541658,Abhishek Som,\N,\N,camera_department,tt1443519,-8.62347,4.91287
5273,nm2351613,John Natividad,\N,\N,"camera_department,actor,cinematographer","tt3553980,tt2693982,tt7992718,tt16914318",-2.9908223,9.597044
5274,nm12624726,Virginia Mendez,\N,\N,producer,"tt14731294,tt22014400,tt18350982",-5.422986,6.942752
5275,nm5598372,Sid Tovar,\N,\N,composer,tt2805150,-4.7721543,6.5666714
5276,nm14603914,Amrita Singh,\N,\N,sound_department,tt26676946,-6.3942237,9.970387
5277,nm12307004,Daniel Nagy,\N,\N,camera_department,tt8736632,-7.7891345,3.9438367
5278,nm0854992,Matthew W. Tenggren,1962,\N,"sound_department,miscellaneous,actor","tt0112883,tt0145531,tt0329717,tt0110475",-6.073085,5.7218666
5279,nm9143483,Lauren Erwin,\N,\N,sound_department,tt7137824,-4.558913,5.5010667
5280,nm8341311,Frank DeSimone,\N,\N,actor,tt0331703,-5.1188874,7.4162273
