,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
8208,nm11022893,Akshay Ghumre,\N,\N,,\N,-6.7860737,70.41732
8209,nm4969840,Beth Gray,\N,\N,,tt0423652,53.319695,-28.66215
8210,nm4632477,Patrick Firmansyah,\N,\N,visual_effects,"tt3352390,tt2023742,tt4270874",-57.38061,-44.45484
8211,nm12617991,Heinrich Peukert,\N,\N,miscellaneous,tt14589878,-51.145172,11.533956
8212,nm13532039,Christopher Lloyd,\N,\N,visual_effects,tt13119450,-31.946854,-45.69134
8213,nm5614730,Jimmy Middleton,\N,\N,actor,"tt2644714,tt2825808",-19.276958,-59.761013
8214,nm11375014,Esther McIsaac,\N,\N,,\N,61.066833,15.069934
8215,nm7957328,Gopi,\N,\N,camera_department,tt8333978,-17.086555,31.691582
8216,nm5122864,Eeva Karjalainen,\N,\N,,tt2228998,-10.831442,38.833378
8217,nm9074475,Scott Newman,\N,\N,,tt1229032,-44.32138,-31.6814
8218,nm12196117,Mobasher Hussain,\N,\N,,\N,-18.834843,67.22861
8219,nm5633970,Rod Lanham,\N,\N,"camera_department,producer","tt2395133,tt10225400",-32.53901,-13.735997
8220,nm8261799,Terrizqo Arief Sutansyah,\N,\N,production_designer,tt5559440,0.21146432,53.974766
8221,nm10800643,Adam Warner,\N,\N,"cinematographer,editorial_department,producer",tt10558286,-25.756392,-48.327316
8222,nm12276929,Aoi Tsunakawa,\N,\N,"writer,miscellaneous",tt13443140,24.345232,49.307907
8223,nm13919848,The Waldorf-Astoria Orchestra,\N,\N,,tt0042078,10.123969,-28.13288
8224,nm2953009,Manfred Boll,\N,\N,,\N,-36.144703,9.802036
8225,nm15101042,Jim Ryan,\N,\N,,\N,-37.168163,-64.45014
8226,nm9723104,Johanna Klüpfel,\N,\N,"casting_director,assistant_director","tt5338090,tt1346981,tt5337958",52.110874,6.4826546
8227,nm13445531,Dakota Virgoulay Rancel,\N,\N,actress,"tt18360192,tt28023817",36.21394,-27.066895
8228,nm5872229,Nick Spangler,\N,\N,producer,tt3116414,-49.68307,-60.11111
8229,nm2962435,Jay Schiesser,\N,\N,"camera_department,producer","tt0303579,tt1206638",-49.782066,-14.422069
8230,nm2247039,Zella Pirello,\N,\N,actress,tt0791222,18.480747,23.446077
8231,nm1743630,Zhizhong Pan,\N,\N,"producer,miscellaneous","tt0429078,tt8784950",33.5291,77.72907
8232,nm14330341,Leyla Bethlehem,\N,\N,casting_department,\N,36.42108,7.057913
8233,nm5078598,Jackie Dalton,\N,\N,actress,"tt2232054,tt2178300,tt3183518,tt2558634",11.166438,-46.337765
8234,nm6496537,Katherine C. West,\N,\N,"producer,editorial_department,editor","tt4079084,tt3515450,tt3188546,tt6154268",74.37244,-15.109904
8235,nm13603604,Taiwo Pompollo,\N,\N,actor,tt19817510,11.086355,49.29268
8236,nm3479228,G.I. Joe,\N,\N,"composer,music_department","tt1914042,tt4407986,tt0770796",-11.693632,-13.072136
8237,nm13507553,V. Kuznetsova,\N,\N,actress,tt0094427,38.366173,23.79882
8238,nm13431748,Jukka Nokelainen,\N,\N,actor,tt0349038,-15.575593,36.14922
8239,nm0681677,Lenka Pichlíková,1954,\N,actress,"tt0082937,tt0078948,tt0076690,tt0180385",39.91288,23.73895
8240,nm8643052,Alex Rajabi,\N,\N,sound_department,tt6331498,-27.650229,-1.4243336
8241,nm2666038,Fabienne Khaldi,\N,\N,actress,"tt1710520,tt10340648,tt0829459",21.369106,25.341236
8242,nm13595053,Fiona Sack,\N,\N,,\N,52.14308,23.661795
8243,nm13019534,Lisa Maria Strasser,\N,\N,miscellaneous,tt15610112,49.8915,11.788123
8244,nm5055915,Valérie Chelle,\N,\N,production_manager,"tt1058042,tt3498746",34.73988,-6.6622615
8245,nm12456697,Deborah McCormick,\N,\N,,\N,58.581467,-35.08276
8246,nm14150392,Mike Bockoven,\N,\N,,\N,-63.927174,-24.86173
8247,nm10580826,Max Rovo,\N,\N,"director,writer,producer",tt10098120,-74.97402,-5.306038
8248,nm10991420,Ivan Marx Jr.,\N,\N,actor,tt10965872,-40.64603,39.8574
8249,nm0359878,Hind Hanif,\N,\N,"miscellaneous,art_department,location_management","tt0120616,tt0209163,tt0473075,tt0093428",-14.203779,66.04984
8250,nm10359150,Lester Godinez,\N,\N,composer,tt5317558,-7.5554404,-11.898597
8251,nm11028744,Mariela Marquisio,\N,\N,actress,"tt11052714,tt14081736",36.734905,9.806829
8252,nm0830421,Tia Stine,\N,\N,"miscellaneous,actress,assistant_director","tt0113936,tt0111552,tt0113321,tt0107007",57.245274,26.39005
8253,nm12224726,Trene Berry,\N,\N,actress,tt3950702,3.1347868,-23.996122
8254,nm12080978,Sittha Sapanuchart,\N,\N,actor,"tt19631810,tt13498246,tt19632086,tt24512348",6.03233,66.96153
8255,nm7870754,Tarrel Gulledge,\N,\N,actor,tt5355696,19.07958,29.861507
8256,nm11700053,Susan McMillan,\N,\N,,tt0092322,60.123,-29.070597
8257,nm0803209,Arthur Siteman,1909,1956,"production_manager,assistant_director,miscellaneous","tt0048283,tt0034878,tt0042935,tt0031330",-11.424829,-35.611645
8258,nm14634456,Carolina Monteiro,\N,\N,actress,"tt27052000,tt28221888",8.01541,11.251622
8259,nm3036334,Clément Morgant,\N,\N,actor,tt1242594,5.230523,-22.698996
8260,nm0909887,Thomas J. Walsh,\N,\N,transportation_department,"tt0404203,tt1219289,tt1980929,tt1720616",-22.636074,-31.65778
8261,nm0854519,Joyce Tello,\N,\N,producer,tt0267678,50.532513,-32.814816
8262,nm3376308,Gemma Mata,\N,\N,actress,"tt0445690,tt0317651",55.05182,-25.987982
8263,nm11652411,Edukof,\N,\N,actor,tt12491026,-10.471584,34.69639
8264,nm4354949,Louise Anderson,\N,\N,make_up_department,tt1855258,61.613277,-26.839884
8265,nm0333618,Sean Grady,\N,\N,actor,tt0251097,-19.54184,-38.878696
8266,nm5395023,Kerim Soysal,\N,\N,actor,tt2470922,-8.934839,63.333633
8267,nm13344048,Becky Tarts,\N,\N,,tt11651458,32.16046,-17.986128
8268,nm1688749,Francesco Saubert,\N,\N,actor,tt0326564,-12.618344,6.1160464
8269,nm5913830,Matthew Lombardo,\N,\N,actor,tt2780586,-22.611355,-8.539468
8270,nm7883730,Alexandros Isidorou,\N,\N,art_department,"tt2463208,tt2660888,tt4500922,tt8041270",-34.351063,39.985237
8271,nm1401554,Marjorie Barretto,\N,\N,actress,"tt0440608,tt5056898,tt0413010,tt0311155",66.68819,-38.870914
8272,nm9375633,Viktor Ximenes,\N,\N,camera_department,"tt5650764,tt6110386",-36.445248,37.315083
8273,nm12465583,Sakksham Mishra,\N,\N,music_department,tt13946626,-11.392011,77.12723
8274,nm0296384,Rosaline Fromson,\N,\N,actress,tt0024507,34.6096,-2.5046153
8275,nm5921947,Amali Tiwoni,\N,\N,actress,tt3147548,3.6697295,49.901783
8276,nm8322953,Hampus Ekberg,\N,\N,"director,actor","tt5470438,tt10147792,tt18236664",-47.56275,21.315876
8277,nm11017756,Laurrine Leonidoff,\N,\N,actress,tt0098884,48.167805,19.521528
8278,nm5226041,Mark Houser,\N,\N,"actor,camera_department","tt2018078,tt6966118,tt7025628",-56.23667,-18.310894
8279,nm13065913,Anja Hövelmann,\N,\N,production_manager,tt0768219,19.314974,38.89205
8280,nm0739461,José Luis Romero,\N,\N,actor,"tt0465881,tt1584234,tt0415421,tt0074476",11.452566,-4.1187387
8281,nm7356552,Jessica von Trump,\N,\N,production_designer,tt4718714,38.653698,-29.09095
8282,nm5732353,Robert Dan O'Neill,\N,\N,actor,"tt13106590,tt12975804",-36.814175,-13.209296
8283,nm11381860,Mihály Pikler,\N,\N,miscellaneous,tt0141547,-37.331516,23.35045
8284,nm10212736,Mariella Elia,\N,\N,,tt9178138,37.14122,10.121487
8285,nm6071348,Cedric Carter II,\N,\N,assistant_director,tt3317708,-5.788941,-52.669106
8286,nm10496703,Andrea Lüth,\N,\N,costume_department,tt9142336,24.78517,-8.532954
8287,nm3986852,Roland Manansala,\N,\N,actor,"tt1194173,tt1845838,tt3278722,tt13439598",-8.301018,11.4033785
8288,nm9716936,Jayant Mahajan,\N,\N,actor,tt8176114,-0.2355234,74.7704
8289,nm5333180,Yoon Hee Kwon,\N,\N,"animation_department,director","tt1161697,tt0328733",26.809027,66.12405
8290,nm2601230,Carlos Santos Córdoba,\N,\N,actor,"tt2062974,tt0382271",5.3217983,4.0167127
8291,nm9548768,Lola Ruíz,\N,\N,actress,tt7861306,24.101278,-0.7713951
8292,nm6625040,Wendy Chang,\N,\N,actress,tt3856950,39.72235,66.9827
8293,nm8564895,Alexander Dingeman,\N,\N,"writer,director,actor","tt9551952,tt6222858",-38.728867,5.5825877
8294,nm7878238,Jennifer Morelos,\N,\N,,\N,68.93055,-9.344269
8295,nm10642403,Cibele Couto,\N,\N,"writer,producer","tt11012656,tt10231162",3.8359063,26.465296
8296,nm1418458,Danny Rad,\N,\N,miscellaneous,tt0310991,-47.966064,-7.9843006
8297,nm8175573,Saeed Babaei,\N,\N,"location_management,producer,production_manager","tt7337682,tt9449952,tt9635540,tt8983168",-23.299831,61.71928
8298,nm2131625,Antonio Cabrera,\N,\N,"actor,editorial_department","tt0274910,tt0341439",-1.1666969,-8.471385
8299,nm13819804,Sebastian Cerani,\N,\N,"writer,art_department,composer","tt21287278,tt21216128,tt23779720",-11.048301,6.4525523
8300,nm2335613,Ritch Colbert,\N,\N,"producer,executive","tt0991263,tt5574936",-44.54195,-10.694516
8301,nm11989668,David K. Jones,\N,\N,actor,tt13298118,-12.557103,-46.91032
8302,nm9839998,Carl Paulo Oliveros,\N,\N,"camera_department,editor,producer","tt8648864,tt8772324,tt18283168,tt10936724",8.069627,4.95841
8303,nm2820495,Michael LaBellarte,\N,\N,"editor,editorial_department,miscellaneous","tt0806877,tt1051215",-44.016205,-9.448999
8304,nm11420728,Priya Sinha,\N,\N,"visual_effects,actress","tt0837563,tt10418662,tt11963752,tt7737528",10.428646,64.757164
8305,nm5072801,Henry Bourgeois,1921,2009,,tt1714058,-20.138893,-13.177054
8306,nm5383788,Ali Maghsoudi Nezhad,\N,\N,actor,tt2544756,-17.661968,61.241722
8307,nm5538068,Brooke Taney,\N,\N,producer,tt2697586,32.013203,-37.306454
8308,nm10514107,Deborah Green,\N,\N,"producer,actress","tt14856598,tt5663298",53.329224,-31.933735
8309,nm5962777,George Zine Acevedo,\N,\N,actor,tt3185788,-10.623964,-3.72229
8310,nm6634971,Antonella Annibale,\N,\N,make_up_department,tt3628334,50.578693,9.906828
8311,nm5005924,Wendy Charles,\N,\N,make_up_department,tt0255820,73.09884,-37.15562
8312,nm4267502,Orkiestra Teatru Wielkiego w Warszawie,\N,\N,"soundtrack,music_department",tt1818442,-2.2844412,40.339912
8313,nm13197525,Michael F. Rice,\N,\N,,tt0247880,-9.340102,-28.293205
8314,nm9587922,Ángel Gago,\N,\N,actor,\N,20.057337,12.316951
8315,nm0833211,Rosie Straker,\N,\N,sound_department,"tt0430912,tt0115433,tt0094317,tt0088846",60.590664,-3.0969343
8316,nm9964794,Joseph Mann,\N,\N,"actor,producer","tt4076170,tt8124666",-17.090498,-13.595813
8317,nm7892734,Robert Dupree,\N,\N,"actor,camera_department","tt4104022,tt0450087",-32.494972,-10.244966
8318,nm6778077,Jinkui Yang,\N,\N,"art_department,art_director","tt6449724,tt11486526",38.006023,77.00489
8319,nm12108526,Violaine O'Keefe,\N,\N,miscellaneous,tt13533622,60.941998,-13.323209
8320,nm11635933,Prodromos Kirkineziadis,\N,\N,actor,tt3186946,11.292263,28.770704
8321,nm4759510,Leslie Ann Pilling,\N,\N,,\N,49.295273,-52.241894
8322,nm11823731,Rosilee,\N,\N,actress,tt12915588,5.4952693,36.863842
8323,nm2706427,Janette Benton,\N,\N,actress,tt1039985,48.727764,-41.75328
8324,nm13729353,Nikolaj Pavlovski,\N,\N,"actor,producer,writer","tt20859824,tt26925645",-36.82346,35.603523
8325,nm2049168,Eduardo Benavente,1962,1983,"soundtrack,music_department","tt2677972,tt0084228,tt0421528,tt0421920",-1.5726893,-3.2778158
8326,nm6935106,Ric Miller,\N,\N,actor,tt3480796,-41.553303,-43.85418
8327,nm0770176,Udo Scharnowski,\N,\N,"art_department,art_director,production_designer","tt0221885,tt0090714,tt0253474,tt0178223",-23.52354,39.25022
8328,nm5669649,Alex Ireton,\N,\N,producer,tt1796527,-27.043453,-1.7155888
8329,nm3862253,Garrett Lofgren,\N,\N,actor,"tt1496407,tt1596362,tt2842560",-14.034592,-56.454254
8330,nm7107180,Ulrich Brandt,\N,\N,actor,tt0110520,-48.639584,8.394779
8331,nm2966318,Marcus Ocean,\N,\N,actor,tt1209342,-20.375713,-31.448141
8332,nm10414831,Intesab Husain,\N,\N,producer,tt9635520,-9.034846,55.30062
8333,nm0181357,Hernando Cortez,\N,\N,actor,tt0074927,9.970314,4.4636035
8334,nm1691492,Heinrich Godert,\N,\N,art_director,tt0033451,-51.025745,11.46057
8335,nm1907106,Jana Tricot,\N,\N,actress,"tt0457631,tt0217205",34.991993,21.713022
8336,nm7355246,Bo Zonneveld,\N,\N,"visual_effects,art_department","tt2250912,tt3896198,tt4154664,tt3501632",-37.33834,12.70242
8337,nm3415405,Curtis Maneno,\N,\N,"sound_department,set_decorator,actor","tt1721503,tt2008655,tt1130080,tt2390032",-23.279884,-57.498367
8338,nm7506928,Natalie Hoffer,\N,\N,"writer,actress,producer","tt4927326,tt4927946,tt4927976",46.75048,-5.445544
8339,nm7682966,Konomi Suzuki,1996,\N,"music_artist,music_department,soundtrack","tt2296348,tt7211600,tt2340511,tt5607616",32.7466,51.41887
8340,nm10546483,Avdhoot Gupte,\N,\N,writer,tt10016956,-2.986064,59.365562
8341,nm1930278,Niall Mellon,\N,\N,,"tt1016283,tt0435968",-23.120386,-36.86728
8342,nm2143646,Edina Marcos,1977,\N,actress,"tt0323386,tt19410204,tt0861691,tt0494874",26.829674,-1.736669
8343,nm10128241,Macer Gifford,\N,\N,camera_department,"tt10170246,tt0479832,tt13533406,tt1102520",6.8702006,-47.89212
8344,nm9000525,Bryan Crocker,\N,\N,executive,\N,-49.707584,-18.754236
8345,nm10109943,José Angel Marquez,\N,\N,,\N,8.128273,1.777137
8346,nm7360012,Adam Amin,1986,\N,actor,"tt0896893,tt1488698,tt22442838,tt5161934",-28.688477,62.12179
8347,nm8426242,Thurman Briggs,\N,\N,actor,tt0096732,-22.984564,-48.44046
8348,nm13456872,Olivier Bélanger,\N,\N,actor,tt6087464,-44.00573,33.04142
8349,nm12685998,Ilya Nikolashin,\N,\N,"miscellaneous,writer","tt15516706,tt14889518",-34.843918,39.28445
8350,nm7091846,Slavi Goncharovski,\N,\N,stunts,tt2333784,-34.114265,37.26353
8351,nm12494242,Philip Terranova,\N,\N,,tt2558662,-29.769617,13.120949
8352,nm9318916,Robert Szanyi,\N,\N,"producer,writer,director","tt11762146,tt12900186,tt12816178,tt11743700",-32.345947,24.79288
8353,nm10340319,Reem Sahwil,\N,\N,,tt0370166,-8.544512,43.805622
8354,nm12218941,Alexia DelGiudice,\N,\N,"actress,director,writer","tt13814730,tt15582866,tt14396894,tt21853928",60.31259,7.2896214
8355,nm4579552,Mihajlo Obrenov,\N,\N,"director,editor,writer","tt14562026,tt14562498,tt14562486,tt14562464",-32.766056,40.06692
8356,nm8596415,Libby Marshall,\N,\N,actress,"tt6266348,tt6263912",63.92458,-31.546986
8357,nm0136405,Elizabeth Carder,\N,\N,actress,"tt0084412,tt0118435,tt0081259,tt0094103",71.94478,-27.383568
8358,nm13989454,Katie Ambrose,\N,\N,editor,tt21614832,48.51193,-14.054424
8359,nm14309406,Andrew McElroy,\N,\N,producer,tt24058024,-50.162037,-29.620697
8360,nm7404275,Isabel Martínez Luna,\N,\N,,tt2350567,24.291021,2.9641101
8361,nm6725250,Antonio Barrero,\N,\N,actor,"tt3982470,tt3982444",-8.456165,-2.1424289
8362,nm9388634,Dayalan,\N,\N,actor,tt7088096,18.285957,61.861473
8363,nm14889501,Sasha Korotnyan,\N,\N,,tt1883257,37.570637,18.494364
8364,nm14946804,Ragnar Schønheyder,\N,\N,,\N,-47.55482,23.193502
8365,nm8347294,Earl Johnson,\N,\N,soundtrack,"tt5949460,tt4501244",-8.135042,-51.05381
8366,nm2524629,Audrey McMullen,\N,\N,"miscellaneous,art_department",tt0488909,57.854927,-18.032263
8367,nm6127964,Daniel Sauvaget,\N,\N,,"tt12276534,tt0426701",-40.41057,-2.291008
8368,nm11801223,Kerrie Henderson,\N,\N,"assistant_director,script_department",tt0261662,32.75615,-27.295889
8369,nm13131058,Katherine Garrard,\N,\N,transportation_department,tt12262116,73.38617,-14.809175
8370,nm3442690,Kuba Jankowski,\N,\N,actor,tt1278419,-41.308064,28.339287
8371,nm13164135,Anthony Rojas,\N,\N,,\N,-1.0954565,-9.899874
8372,nm14791206,Jakob Fischer,\N,\N,miscellaneous,tt13111348,-45.55503,17.833185
8373,nm8061025,William Wilson,\N,\N,,\N,-5.28528,-41.932575
8374,nm2269976,Sarah Preston,\N,\N,costume_designer,tt0803074,63.606857,-8.481081
8375,nm4466922,Megan Gagnon,\N,\N,miscellaneous,"tt1321870,tt2061756,tt0455323",35.887066,-19.137043
8376,nm10029698,Raffaele Caputo,\N,\N,"composer,actress","tt8804076,tt10855880,tt0271157",-11.205581,5.314299
8377,nm10981617,Willie 'Heavy One' Hasten,\N,\N,music_department,tt7085152,-23.032549,-28.009054
8378,nm9578265,Justin Zombron,\N,\N,actor,"tt14153832,tt7917580",-50.468273,-48.774487
8379,nm9112499,Carlos Primo,\N,\N,"art_department,costume_department","tt5565090,tt7344608",2.6272292,-1.5533829
8380,nm13358920,Dane Dopud,\N,\N,actor,tt17625818,-27.507763,-7.4653234
8381,nm7856514,Clara Korda,\N,\N,,\N,67.740654,-40.513752
8382,nm5940974,Anne-Julie Trudel,\N,\N,actress,tt2784036,61.256615,10.831328
8383,nm7543621,Jo Lee,\N,\N,miscellaneous,"tt4968734,tt2565724",27.498499,23.921392
8384,nm11608972,Mohammad Kazemiroochi,\N,\N,camera_department,tt12388280,-21.161083,66.09698
8385,nm9321885,Faii Vevi,\N,\N,actress,"tt8448936,tt27165867,tt7467054",-4.67627,45.350525
8386,nm14398226,Samuel Erkisi,\N,\N,actor,tt0856757,-25.857449,27.641678
8387,nm14451506,Dione Jessup,\N,\N,actress,tt25964050,38.692616,-25.742125
8388,nm10986088,Nasir Blake,\N,\N,actor,tt10534516,-27.769522,65.08986
8389,nm0439718,Oskar Karlweis,1894,1956,"actor,writer,soundtrack","tt0021892,tt0049490,tt0020842,tt0044314",-45.632225,18.142838
8390,nm7840409,Tomoko Isobe,\N,\N,"animation_department,art_department","tt1636815,tt9547400,tt2591814,tt1690483",25.92947,51.549953
8391,nm6108749,Jason Lloyd,\N,\N,location_management,"tt5160928,tt3103166",-31.581093,-45.078293
8392,nm15073961,Mamadou Ka,\N,\N,actor,tt0126648,13.066131,52.33413
8393,nm9914791,Brandon Tilgham,\N,\N,,\N,-32.80722,-54.456436
8394,nm8477819,Sean Smith,\N,\N,actor,tt6107274,-17.052044,-45.25801
8395,nm5311811,Rascal,\N,\N,actor,tt2438658,16.146473,-19.247099
8396,nm2943269,Pete Evans,\N,\N,camera_department,"tt1578629,tt0105929,tt0115302,tt0299302",-29.423244,-64.121895
8397,nm14821633,Xu Zi Qi,\N,\N,miscellaneous,tt27664351,35.317352,74.19341
8398,nm4220912,Erin Woods,\N,\N,,\N,53.95723,-13.746685
8399,nm14533779,Jazmine Jones,\N,\N,miscellaneous,tt0383634,37.063854,-24.898352
8400,nm4451386,Nick Collister,\N,\N,"director,writer,cinematographer",tt1927008,-48.93807,-60.447777
8401,nm5306828,Miyako Hamana,\N,\N,actress,tt2436146,27.070852,40.721897
8402,nm3643396,Kaylee Colton,\N,\N,"editorial_department,editor,camera_department","tt1740299,tt7235466,tt4178092,tt4094300",31.758816,-34.42097
8403,nm14329927,James Gilliver,\N,\N,actor,tt14505778,-13.478021,-41.09602
8404,nm12079185,Trine Jødal,\N,\N,cinematographer,tt9849648,-14.739384,39.346344
8405,nm14922427,Robin Cottle,\N,\N,producer,tt27956671,13.211391,-56.423782
8406,nm5920885,The Stolz,\N,\N,music_department,tt3131266,-21.95148,43.225178
8407,nm10691089,Lauren Gish,\N,\N,,\N,45.74655,-18.588278
8408,nm0375290,Chip Heller,\N,\N,make_up_department,tt0116922,-45.753654,-64.56959
8409,nm2972507,En Izumi,\N,\N,producer,tt1091716,-6.3664145,52.755764
8410,nm9215704,Roy Krishnan,\N,\N,actor,tt5419450,-0.026204284,79.793274
8411,nm5524053,Kelly Roslyn Christophers,\N,\N,visual_effects,"tt4779682,tt4649466,tt2103281,tt2820852",34.134323,-34.220573
8412,nm10358028,Danny Supit,\N,\N,composer,"tt10768466,tt9511256,tt19358586,tt15463600",-47.69041,-7.9248457
8413,nm11215563,Constantin Tsoukalas,\N,\N,,tt11468248,-25.62405,33.911926
8414,nm13668914,Rossi Osorio,\N,\N,actress,tt20247904,-13.140063,8.621658
8415,nm7335921,Junior Areia,\N,\N,,tt4695504,22.571585,28.810871
8416,nm4564680,Tammy Hileman,\N,\N,,\N,56.93927,-38.89417
8417,nm13174459,Fabrizio Desideri,\N,\N,actor,tt16288608,-15.133344,8.903124
8418,nm11753182,Bhagwan Ragde,\N,\N,actor,tt12747740,2.9460044,62.273846
8419,nm2713226,Michael Kosek,\N,\N,actor,tt1059315,-47.87421,0.2529958
8420,nm2009723,Martin Fortin,\N,\N,actor,"tt0482114,tt0476214,tt0476213,tt0476210",-24.012596,11.036028
8421,nm9707957,Pallabi Banerjee,\N,\N,actor,tt8159646,-3.5604024,77.84716
8422,nm3378649,Anna Hermansson,\N,\N,"actress,camera_department","tt1372308,tt10896840",53.219448,9.230261
8423,nm6704749,Jaime Gehly,\N,\N,composer,tt5142910,7.3241673,-17.526793
8424,nm11921867,Eugene Kung,\N,\N,,tt13117638,36.095856,67.39389
8425,nm13244673,Donald Sull,\N,\N,actor,\N,-44.62174,-18.006472
8426,nm7879946,André Studzinski,\N,\N,"cinematographer,camera_department","tt7289086,tt5373848",-35.93383,32.41694
8427,nm12486981,Marie Anastasia Larsen,\N,\N,"miscellaneous,producer,costume_department","tt24948454,tt15716966,tt16969944,tt10834220",58.136494,9.76119
8428,nm8091264,Esteban Escalante,\N,\N,actor,tt5656930,-0.67100734,-2.6276805
8429,nm7661439,Stéphane Dana,\N,\N,actor,tt4273010,17.402733,-15.541565
8430,nm12496921,Chris Marsch,\N,\N,actor,tt14473016,-43.517643,-57.738194
8431,nm6563371,Gordon Nelson,\N,\N,"director,cinematographer,editor",tt3798294,-18.98207,-54.63542
8432,nm1393111,Jed Bell,\N,\N,"producer,director,writer","tt15090834,tt0360578,tt6592278,tt2736926",-29.453537,-6.1444654
8433,nm6252624,Jeremy Kiesman,\N,\N,,tt3499732,-26.137388,-43.842587
8434,nm10952218,Reegan Bourgeois,\N,\N,actor,"tt10899188,tt28451296",-20.076307,-12.818411
8435,nm9728463,Maria Malaquias,\N,\N,actress,tt7766246,31.035189,7.5584836
8436,nm12383737,Anne-Marie Chaurette,\N,\N,"assistant_director,director,miscellaneous","tt14330490,tt15351648,tt14131062,tt14315756",62.96295,10.43334
8437,nm10140915,Yi-Ting Kao,\N,\N,actress,tt9460596,28.549473,73.339584
8438,nm11429331,Frewin Nick Jr.,\N,\N,actor,tt11634594,-49.166286,-62.248943
8439,nm6830532,Frank Brandse,\N,\N,actor,tt4105694,-66.1911,-15.84221
8440,nm9667058,Kyounghoon Lee,\N,\N,actor,tt7929660,30.910305,64.19274
8441,nm5374263,Undra White,\N,\N,,tt1589035,30.571854,-39.71226
8442,nm7841597,H.V. Diamond,\N,\N,actor,tt1384817,19.135878,-62.10651
8443,nm7698333,Rafal Bartko,\N,\N,actor,tt0386946,-33.87575,33.042957
8444,nm4170656,Tim Maxeiner,\N,\N,"sound_department,miscellaneous,cinematographer","tt1769707,tt1056152",-72.047264,-18.98136
8445,nm11315062,Matt Eastwood,\N,\N,music_department,tt11074606,-43.4179,-40.164223
8446,nm10647794,Jason Leiva,\N,\N,"cinematographer,producer",tt10243514,-32.005215,-42.459137
8447,nm3214389,Johanna Lovett,\N,\N,"art_department,set_decorator,miscellaneous","tt1328867,tt1103987,tt1570583,tt1228953",47.38908,-10.294948
8448,nm3101103,Yakaterina Vasukovich,\N,\N,actress,tt1270084,42.12975,20.88358
8449,nm12523833,Dylan Krasinski,\N,\N,,\N,-55.09446,-2.4618576
8450,nm2207135,Giancarla Fergola,\N,\N,cinematographer,tt0779989,31.073158,12.250418
8451,nm2600959,Matthew Stanford Fox,\N,\N,actor,tt0972759,-39.54598,-37.322044
8452,nm9511754,José Vieira,\N,\N,actor,\N,-0.9500473,11.540179
8453,nm2187274,Juan Mascaró,\N,\N,"editor,actor,writer","tt0774644,tt8417850,tt1480728,tt4642052",-0.55805874,1.6863322
8454,nm14194183,Jackson Odiaga,\N,\N,producer,tt23148656,0.43379438,-35.00226
8455,nm1689042,Leonti Varentsov,\N,\N,actor,tt0118623,-29.670639,38.47338
8456,nm9594393,A.J. Orille,\N,\N,"actor,producer","tt9728816,tt7996076,tt7945374",-16.14411,-19.502192
8457,nm3695582,Michael Horowitz,\N,\N,actor,tt1688435,-50.101246,1.3858815
8458,nm5591788,Roger Cameron,\N,\N,producer,tt2465238,-45.283104,-13.33382
8459,nm2252210,Damir Simovski,\N,\N,"visual_effects,animation_department","tt0328995,tt0363092,tt0321249,tt0315884",-33.291626,41.469933
8460,nm11752476,Nicolo Zanalio,\N,\N,,"tt12825398,tt12740692,tt22071500",-13.795407,10.080603
8461,nm8431814,Nanette Soucy,\N,\N,"assistant_director,production_manager",tt5999914,41.691334,-3.3921342
8462,nm3637885,Rédey,\N,\N,miscellaneous,tt0034695,-26.78247,-45.077168
8463,nm14161848,27,\N,\N,actor,\N,5.4333825,-23.091755
8464,nm10686675,Kender Medina,\N,\N,,tt6569512,9.835091,-10.439007
8465,nm10692519,Sigurborg Sigurgeirsdóttir,\N,\N,actress,tt9296808,-11.220637,39.99896
8466,nm11915449,Herberth Nussbaumer,\N,\N,art_department,tt13133680,-51.37312,6.3997736
8467,nm0192388,Margo Cunningham,1922,1998,"actress,miscellaneous","tt0075161,tt0064840,tt0163475,tt0054518",34.73055,-14.187874
8468,nm14848355,Jim Flynn,\N,\N,,\N,-36.96768,-64.399635
8469,nm11170509,Riccardo Longo,\N,\N,miscellaneous,tt11369416,-16.180962,-0.40216622
8470,nm6487350,Johnny Kristensen,\N,\N,actor,tt3723394,-44.426403,22.2543
8471,nm10033963,Benjamin Swank,\N,\N,,\N,-26.401712,-14.091185
8472,nm14779821,Ramakrishna Rejeti,\N,\N,producer,tt27573299,0.9851259,78.261475
8473,nm7907348,Fortunato Polverino,\N,\N,camera_department,tt5365088,4.829438,18.815144
8474,nm3705400,Nik Smon,\N,\N,sound_department,tt1543841,-18.756718,33.41819
8475,nm8503565,Andrea Paris,\N,\N,,tt6141002,24.914436,-9.691318
8476,nm2123755,Joel Lombardo,\N,\N,actor,tt0072471,-22.650751,-8.529102
8477,nm4577411,Kathryn Tickell Band,\N,\N,,tt1988225,71.85067,-16.358507
8478,nm3218284,Carl Taylor,\N,\N,camera_department,"tt1295898,tt0888280,tt0437405,tt1512876",2.144478,-52.636894
8479,nm12588341,Equatic n Exotic,\N,\N,,\N,-2.883208,28.849789
8480,nm6033439,Tyler Payne,\N,\N,actor,tt2008701,-27.411255,-56.584557
8481,nm4349319,Rob Wood,\N,\N,"miscellaneous,script_department,producer",tt2262532,-49.19048,-36.72768
