,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
3753,nm6819793,Kimmie Gipson,\N,\N,actress,tt2324998,-8.202743,11.535411
3754,nm6946572,Stradivarias,\N,\N,,tt0373497,6.7404504,8.1740265
3755,nm5933636,Csaba Eilinger,\N,\N,actor,tt0119241,2.3928022,-14.219881
3756,nm7661080,Louisa Gonzales,\N,\N,"location_management,actor,script_department","tt4574334,tt12762512,tt4943934,tt4772204",1.4665139,40.26642
3757,nm10982794,Mariàngela Vilallonga,\N,\N,,"tt11638906,tt10949262,tt10943718,tt7368898",-6.989323,-6.041921
3758,nm4313701,Rory O'Rourke,\N,\N,actor,tt1810789,-18.20844,15.933275
3759,nm13783597,Lola Pierre,\N,\N,,\N,-3.1758542,-26.404308
3760,nm6483821,Jesus Lazer,\N,\N,actor,tt3719476,-25.253159,-4.268919
3761,nm6678890,Wally West,\N,\N,,\N,8.320764,-20.095222
3762,nm1754581,Emilee Blackham,\N,\N,producer,tt0431331,3.9587047,-3.2811003
3763,nm7118158,Emily Rabinowitz,\N,\N,talent_agent,\N,2.707468,-15.332142
3764,nm4517717,Scott Shepherd,\N,\N,writer,tt1813496,-20.758015,-2.1190557
3765,nm6824302,Roxanna Clarke,\N,\N,actress,tt4020438,-2.1280563,9.052755
3766,nm8455914,Berks Bolluk,\N,\N,sound_department,"tt6082366,tt6659582,tt6487758",19.404566,14.40337
3767,nm2594891,Angus Thompson,\N,\N,actor,"tt2783308,tt0989879,tt0259787,tt2981116",-9.752727,13.740586
3768,nm4480092,Francisco Chanona,\N,\N,"cinematographer,director,camera_department","tt2450080,tt5068618,tt5068746,tt6966202",-19.00034,-10.681874
3769,nm15067050,TaTiana Taylor,\N,\N,,\N,-17.648632,-6.182318
3770,nm2265668,Charlie Loper,\N,\N,"music_department,miscellaneous","tt0120903,tt0119654,tt0298814,tt0338337",24.961832,40.344727
3771,nm1177540,Jesse Carr,\N,\N,"music_department,actor,composer","tt0108700,tt0092011,tt0082106,tt0364151",-36.54727,-13.994376
3772,nm14558474,Arlington Hayne,\N,\N,actor,tt26698393,18.460806,-3.6297407
3773,nm2848084,Leonid Pritula,\N,\N,soundtrack,"tt0470010,tt2463770,tt10546044,tt0913446",34.000446,-7.870249
3774,nm0374331,Marion Heine,\N,\N,"actress,director","tt0097460,tt10135690,tt0099020",-9.856313,19.01943
3775,nm1686699,Peter Stevenson,\N,\N,actor,"tt0127376,tt1746615",-3.1689854,15.507863
3776,nm9911651,Paolo Virgolini,\N,\N,camera_department,tt8550888,6.8668165,17.59045
3777,nm8713391,Akira Oizumi,\N,\N,actor,"tt8340510,tt0203963,tt0325573,tt0293206",-5.557953,-43.656178
3778,nm8863790,Robert Evans,\N,\N,,\N,-1.0733222,-15.625851
3779,nm4204254,Alister Newstead,\N,\N,,tt1700483,-21.757338,-10.646944
3780,nm14627043,Fatmawati Pare,\N,\N,make_up_department,tt23135974,1.8973348,10.08423
3781,nm4775543,Lola Köttgen,\N,\N,actress,tt2113016,12.568304,4.1157017
3782,nm6277219,Woo Jin Choi,\N,\N,"director,production_designer","tt3602094,tt4321024",-14.870518,28.894451
3783,nm7815795,Robert Neulander,\N,\N,,\N,7.6804914,-15.993569
3784,nm4867981,Sarah Leahair,\N,\N,,\N,-6.859352,-4.552561
3785,nm2291801,Tihomir Mikovcic,\N,\N,sound_department,tt0434737,25.106695,0.44413465
3786,nm1585322,Ann Hampsey,\N,\N,"producer,production_manager,assistant_director","tt1082770,tt20524708,tt0206501,tt3578904",11.409377,21.758705
3787,nm1493739,Päivi Nikkilä,\N,\N,make_up_department,tt0355148,7.440542,21.703762
3788,nm7233495,Trixie Maristela,\N,\N,actress,"tt4598844,tt2875752,tt4570862",6.876367,19.458199
3789,nm2767310,Jeremy Ein,1975,\N,actor,"tt0106110,tt0094586",2.9107246,-41.694942
3790,nm14510321,Tarrencio,\N,\N,actor,tt0426194,-5.3498025,-1.6234536
3791,nm9473518,Kirill Golitsin,\N,\N,,\N,3.6804876,-13.053632
3792,nm11629377,Aysegül Kuscu,\N,\N,actress,tt8555446,12.99478,-7.7061486
3793,nm0131429,Paulo Camelli,\N,\N,art_department,tt0113849,-23.058601,7.932892
3794,nm6281278,Faiz Khan,\N,\N,actor,"tt23651494,tt5982852,tt7218518,tt15281704",-23.454498,34.92836
3795,nm4052459,Andy Cook,\N,\N,,"tt0824052,tt0123338",-37.522762,4.9678516
3796,nm2805689,Chris Quibell,\N,\N,"cinematographer,camera_department,editor","tt1198056,tt1358389,tt1124316",5.5137005,15.016554
3797,nm7977174,Kesavan Alath,\N,\N,actor,tt5526902,-23.967669,1.5379816
3798,nm0705151,Barbara Rachwalska,1922,1993,actress,"tt0044674,tt0090397,tt0066165,tt0047373",19.322912,-24.580828
3799,nm4347096,Charlotte Bernard,\N,\N,actor,tt1852078,19.452341,-17.728207
3800,nm1483799,Matt Hawkins,\N,\N,"music_department,composer","tt0364845,tt1833203",2.344747,26.614775
3801,nm9282418,Louis Cabanac,\N,\N,"camera_department,director,actor","tt26346369,tt12710254,tt7380862,tt9363034",-36.775673,22.88985
3802,nm14316790,Miydu,\N,\N,"director,writer,composer",\N,23.796894,15.278579
3803,nm1027302,Adam Burke,1971,2018,"animation_department,visual_effects,writer","tt3606756,tt0358082,tt0129167,tt0317705",-14.527573,41.184834
3804,nm4503570,Ehud Rosenberg,\N,\N,actor,tt1961409,2.8927195,25.784746
3805,nm3979876,Anthony Donaghy,\N,\N,,tt1480165,-24.389898,-23.488594
3806,nm9308346,René Million,\N,\N,actor,tt5077538,22.772684,-9.613953
3807,nm1194375,Natacha Drion,\N,\N,"miscellaneous,actress","tt1324050,tt0841044,tt0290594,tt0248929",10.306701,-20.026785
3808,nm13934005,Amy Meeuwissen,\N,\N,,tt1626459,-33.097446,33.86658
3809,nm11217717,Sa Brown,\N,\N,"director,actress,writer",tt11475258,-22.32966,23.49928
3810,nm13575773,Blohm Jordan,\N,\N,actor,tt19710722,-10.581649,-5.7219987
3811,nm8007093,Sophie Ibbotson,\N,\N,"location_management,sound_department,miscellaneous","tt6079780,tt5553910",28.054625,-28.297861
3812,nm0891964,Mark Vegh,\N,\N,"actor,camera_department","tt0110717,tt1069003,tt0103939,tt1127173",8.210038,27.176035
3813,nm11429694,Clara Phillipson,\N,\N,actress,"tt15200478,tt23904684,tt14866994,tt10288566",-4.000165,24.515533
3814,nm12037700,Robert Young,\N,\N,actor,tt13386300,-0.7863187,-17.035324
3815,nm2448594,Haruo Fukuhara,\N,\N,actor,"tt0448190,tt0878679",-5.3967237,13.033545
3816,nm11933700,Ricardo Sánchez,\N,\N,transportation_department,tt0277551,9.681909,38.822796
3817,nm11413819,Micah Tairea,\N,\N,actor,tt7965440,6.7812505,-29.661642
3818,nm1688860,Kyle Souza,1982,\N,actor,tt0414081,30.465553,26.926592
3819,nm2326701,Gregory Palmer,\N,\N,"producer,director,camera_department","tt14638362,tt1734192,tt7643900,tt4030436",-16.030993,21.439955
3820,nm12791114,S. Ravi Kumar,\N,\N,casting_department,tt8188610,12.993278,28.586615
3821,nm4760792,M.E. Buckner,\N,\N,miscellaneous,tt1518812,-9.15152,5.0546627
3822,nm1811392,Payal Saluja,\N,\N,"costume_designer,costume_department","tt4434004,tt1629376,tt8983202,tt2359810",-18.775204,0.9620268
3823,nm14207316,Ana Laura,\N,\N,,tt23329738,24.69778,-31.125744
3824,nm1761854,Gilles Herman,\N,\N,art_department,tt0319740,-33.714565,13.242806
3825,nm12158094,Ignacio Ruiz,\N,\N,music_department,tt13353012,-23.410158,40.540985
3826,nm4437173,Yoshihiko Nakajima,\N,\N,actor,tt0138919,10.513063,-7.072492
3827,nm6181748,Rajesh Rajan,\N,\N,actor,"tt4384456,tt3431248",2.7135308,34.90324
3828,nm9446484,Crispin Kabalu,\N,\N,actor,tt7673132,11.807788,-18.199911
3829,nm3322924,Napoleon Cannon,\N,\N,miscellaneous,tt0476053,8.61184,-1.9674128
3830,nm11021580,Mac Bautista,\N,\N,"art_department,actor","tt12541454,tt10555482,tt10422110",22.92611,33.7352
3831,nm8170737,Atlas Mansouri,\N,\N,costume_department,tt0385277,-15.902481,9.813633
3832,nm1711355,Manoel Alonso,\N,\N,,\N,5.8845186,6.9159575
3833,nm10588572,Douglas Hamilton,\N,\N,"director,writer,producer","tt10115668,tt10120758",4.7150517,29.394688
3834,nm2871761,Olaf Retschlag,\N,\N,actor,tt0087204,17.111792,-7.446898
3835,nm13630648,Míriam Rodríguez,\N,\N,actress,tt19893682,10.892827,-9.130982
3836,nm3267091,John Howe,\N,\N,,tt1350513,48.276268,9.909972
3837,nm11840947,Muddana Pavan Kumar,\N,\N,producer,tt12961746,-3.9374497,42.911373
3838,nm13243123,Alekos Roupas,\N,\N,music_department,\N,-15.298714,-10.999573
3839,nm3668457,Tye Joubert,\N,\N,miscellaneous,tt1538287,-2.0110257,17.016424
3840,nm2459197,Bronislawa Koyallowicz,1892,1942,actress,tt0855974,15.039547,2.0370536
3841,nm10767241,Larry Jakubecz,\N,\N,"camera_department,set_decorator",tt7134296,8.450245,-26.46592
3842,nm5970791,Liva Maria Baasch,\N,\N,actor,tt3212480,-21.835884,6.763691
3843,nm9112101,Kjell Renner,\N,\N,actor,\N,-0.08793387,5.814275
3844,nm9379033,Ian Cottage,\N,\N,,\N,27.891665,5.688867
3845,nm4090115,Seamus McPhillips,\N,\N,assistant,\N,3.2904193,-5.3689275
3846,nm5980565,Juan Ramón Pérez Pozo,\N,\N,cinematographer,tt3210576,-26.040318,-3.7458704
3847,nm0352195,Peter Haber,1952,\N,"actor,producer,soundtrack","tt0104581,tt1132620,tt0108252,tt0114861",-22.414377,9.530764
3848,nm7449291,Sébastien Cosentino,\N,\N,"actor,camera_department","tt4161538,tt2258966",16.470394,-14.336057
3849,nm2194013,Alex Xydias,1922,\N,,"tt0491698,tt1961844,tt3689722",-2.687682,37.400494
3850,nm6134024,Caroline Dakrich,\N,\N,make_up_department,tt3385450,22.580679,-13.203358
3851,nm11253636,Tiaa,\N,\N,"director,writer,producer",tt11563696,-17.863213,-45.97145
3852,nm0891748,N. Veeraswamy,\N,\N,"producer,miscellaneous","tt0309432,tt0087474,tt0173189,tt0232152",11.7725525,22.678783
3853,nm5593508,Derek Bongaarts,\N,\N,"sound_department,miscellaneous","tt12803848,tt4270580,tt8236588,tt2146467",7.1253486,-16.73909
3854,nm1370321,Alessandra Casolari,\N,\N,"editorial_department,production_manager,sound_department","tt0861689,tt0317248,tt0977642,tt1555149",7.05164,-11.320731
3855,nm14277209,Iren Vanidovskaya,\N,\N,"producer,executive",tt26052382,21.59244,-0.6459684
3856,nm11188608,Airin Budiman,\N,\N,"animation_department,art_department","tt3411444,tt2056785,tt14307470,tt13961348",8.382221,19.225155
3857,nm9446517,Laura Bennetts,\N,\N,actress,tt3529664,-7.915747,-23.573095
3858,nm9313239,Roy Scheimer,\N,\N,sound_department,tt0207358,-37.798573,21.288313
3859,nm3827240,Matilda Elo,\N,\N,actress,"tt1380130,tt6592296",24.478502,-0.8973076
3860,nm13226546,Mohammad Mahdy,\N,\N,actor,tt9179230,1.5277995,-11.461406
3861,nm3192875,Ethan Downing,\N,\N,"director,producer,actor","tt13650724,tt1631431,tt9129730,tt9242930",-33.908173,-30.318697
3862,nm9976193,Ciaran Butler,\N,\N,actor,tt8698964,-36.07663,-27.092442
3863,nm12351904,Diane Golden,\N,\N,legal,\N,2.560293,-37.453445
3864,nm1265537,Elzbieta Czarnecka,\N,\N,assistant_director,tt0079409,23.329296,-44.571877
3865,nm12232780,Toni Ellis,\N,\N,,tt6183700,-37.652607,-11.945184
3866,nm4185874,Uche Okafor,\N,\N,"cinematographer,sound_department","tt1779351,tt1008702,tt1779350,tt1792539",-13.571087,7.0680513
3867,nm0705043,Antonio Racioppi,1925,\N,"writer,director,music_department","tt0067435,tt0185467,tt0070394,tt0210336",19.87573,17.928875
3868,nm6828058,Colleen Campbell,\N,\N,actress,tt2133339,-0.7058567,-11.170844
3869,nm3986826,English Baroque Soloists,\N,\N,"soundtrack,music_department,actor","tt0112964,tt0286244,tt5311542",28.286247,2.462034
3870,nm3710752,Nicholas Degotardi,\N,\N,"actor,stunts",tt0456029,7.052258,-9.05741
3871,nm11576829,Raquel Climent,\N,\N,make_up_department,tt12313460,-7.294494,-17.122963
3872,nm8645775,Niece Anderson,\N,\N,actress,tt5886386,1.8010075,8.03164
3873,nm5673378,Richard Gingrich,\N,\N,,tt2915132,29.673756,-34.79703
3874,nm0908262,Tippy Walker,1947,\N,"actress,soundtrack","tt0058756,tt0067268,tt0067266,tt0233023",-33.859333,8.714452
3875,nm3391909,Sara Pensalfini,\N,\N,"actress,producer,writer","tt10438238,tt7073518,tt12886368,tt1810637",-17.837385,3.474094
3876,nm14141900,Cleo Watson,\N,\N,writer,"tt22784502,tt27917800",-26.123878,-26.445564
3877,nm12261926,Travis Bice,\N,\N,"writer,composer",tt13912212,-15.420642,-3.7054365
3878,nm13196180,Thodoris Nikolarakos,\N,\N,,\N,17.668407,15.403136
3879,nm8877813,Kwang Bin,\N,\N,"stunts,actor","tt7737528,tt6645136,tt4154858,tt7942796",-16.043152,-1.2422748
3880,nm2166477,Ivo Nandi,\N,\N,"actor,producer,production_designer","tt5715524,tt1124373,tt0979432,tt8526872",11.891984,-14.672262
3881,nm10976317,Joseph Bavisotto,\N,\N,writer,tt10939328,9.652404,-1.3577338
3882,nm11795150,Aaiyaj,\N,\N,,\N,26.319897,3.210116
3883,nm2298413,The Coney Island Six,\N,\N,,tt0816665,26.750677,0.19328041
3884,nm9709157,Natalia Markova,1989,\N,"actress,stunts","tt11092482,tt28129579,tt6038046,tt9481630",-6.6325293,-18.198126
3885,nm2829609,Mareike Klein,\N,\N,actress,tt0092988,5.36933,18.229979
3886,nm3035244,Veerayuth Au,\N,\N,visual_effects,tt0479651,5.1862664,6.6129665
3887,nm3498546,Sol Canil,\N,\N,"assistant_director,producer","tt1388402,tt5820976,tt4123268,tt7326446",14.434917,12.215213
3888,nm4059250,Kazimiera Bednarczyk,\N,\N,actress,tt1581305,11.452068,6.115943
3889,nm11800523,Amanda Thorpe,\N,\N,writer,tt6315026,-13.802021,-18.614584
3890,nm9191265,Marcus Daniell,\N,\N,,"tt3770700,tt9900524,tt7055646",-1.8805126,12.983336
3891,nm2600540,Ichirô Sakaki,\N,\N,writer,"tt0997194,tt1308086,tt1437044,tt0409612",-13.135731,-5.689019
3892,nm4437809,Marc Sadjarian,\N,\N,camera_department,tt0108835,-12.423764,9.789556
3893,nm5342088,Lear,\N,\N,,\N,9.789144,31.880274
3894,nm9455099,Valeria,\N,\N,actress,tt6668776,-10.129314,-46.60351
3895,nm1824201,Mark Chipps,\N,\N,actor,tt0435735,-14.857696,32.35938
3896,nm13128350,Phara Thibault,\N,\N,actress,"tt27647490,tt5954206,tt27371899",-14.86974,7.3246293
3897,nm13613120,Sasa,\N,\N,actor,tt6448962,-11.762473,-46.133404
3898,nm9817383,Tamara Clark,\N,\N,actress,tt8372352,-2.1086993,8.974854
3899,nm11638481,Manuel Verasategui,\N,\N,sound_department,tt12453572,1.2083493,10.378595
3900,nm4898425,Kamran Sanei,\N,\N,make_up_department,tt2241673,28.47746,-17.635532
3901,nm4070736,Timakia Hobbs,\N,\N,actress,tt1669587,-5.9225755,22.98901
3902,nm12143460,Ian McEwan,\N,\N,camera_department,tt0272096,-1.4565911,25.84937
3903,nm3144115,Olivia Gardner,\N,\N,,tt0460950,-2.3299193,-19.893738
3904,nm0251756,Scott Eilers,1962,\N,"editor,editorial_department,sound_department","tt0105462,tt0255361,tt0455275,tt0101615",-22.488712,16.597475
3905,nm11676054,Tony Tucci,\N,\N,camera_department,"tt16280704,tt27440989,tt12539872",-17.878796,20.458897
3906,nm5781588,Angela Bloch,\N,\N,art_department,"tt2387892,tt3901456",-30.702166,-9.151832
3907,nm13527617,Angie Bowes,\N,\N,actress,tt17500744,-38.341526,-15.938847
3908,nm1120153,Sheraz Adam,\N,\N,actor,tt0087686,4.069374,-32.557026
3909,nm8799171,Totuccio Castigliore,\N,\N,,tt1043090,16.733402,12.931158
3910,nm7613454,Jeff Fahey,\N,\N,camera_department,tt4781664,-19.795557,19.355875
3911,nm3075486,Jenelle Casarez,\N,\N,"make_up_department,art_director","tt1260648,tt1753691",3.1080577,-2.7577
3912,nm9316736,Yoshi Utsunomiya,\N,\N,actor,tt7392002,-17.258615,8.266992
3913,nm12524546,Vonette Lanier,\N,\N,,\N,-0.76517504,20.18826
3914,nm8888399,Amber Hastings,\N,\N,actress,"tt6734032,tt6718288,tt11912502,tt6717906",-14.906344,4.3613205
3915,nm4792279,Elif,1992,\N,"music_artist,actress,composer",tt26685713,-8.759025,-46.424805
3916,nm7065350,Jake Robeson,\N,\N,camera_department,tt4364320,-18.260735,33.853966
3917,nm1975379,Whirlpool Plant Personnel,\N,\N,,tt0333948,28.469635,2.224945
3918,nm7175704,Flash Rosenberg,\N,\N,,tt4489134,0.2797378,10.820463
3919,nm6108112,Fredrik Gustafsson,\N,\N,"writer,editorial_department,actor","tt7636718,tt9832282,tt11928738,tt3992790",3.1213875,7.026451
3920,nm7835019,Alejandro Fletes,\N,\N,actor,"tt27972578,tt7599440,tt5033706,tt12682112",30.538935,22.308006
3921,nm9426783,Chelsea Packard,\N,\N,,\N,11.275844,-48.824295
3922,nm11515456,Maurice Edelsztejn,\N,\N,editor,tt12183346,12.907078,-10.608372
3923,nm6099717,Thérèse Ferragut,\N,\N,actress,tt2846972,16.265738,-9.281524
3924,nm11609005,Said Mohajer,\N,\N,miscellaneous,tt12388280,9.53247,-16.56717
3925,nm5376126,Dara O'Cairbre,\N,\N,"miscellaneous,producer","tt6198946,tt7615436,tt9590304,tt2364006",-11.344438,-6.8351274
3926,nm11113641,Robin Roth,\N,\N,actress,tt11111754,-11.12934,-22.717548
3927,nm14551606,Jake Kudro,\N,\N,miscellaneous,tt16113974,-18.16794,35.04732
3928,nm9172039,Luis Gonzalez,\N,\N,"editor,actor,producer","tt7571510,tt10917282,tt5206510,tt6660412",-26.804585,8.758909
3929,nm11046261,Lescmills,\N,\N,actor,tt11096230,-23.273108,3.0786417
3930,nm4369842,Mads Fosselius,\N,\N,miscellaneous,tt0810451,-35.87399,-17.10294
3931,nm10121801,Mimosa Campironi,\N,\N,composer,tt8998876,0.8927143,0.27451813
3932,nm6321681,Neena Chopra,\N,\N,actress,tt3673412,-7.018672,41.789867
3933,nm12301573,James Rosario,\N,\N,,\N,-16.721537,-17.898067
3934,nm8875588,Javo Martinez,\N,\N,cinematographer,tt6693780,-10.492689,9.502351
3935,nm2876297,Lori Masters,\N,\N,actress,tt0479103,7.4095416,0.91042155
3936,nm12930949,Efren Bautista,\N,\N,actor,tt2529144,22.959805,33.756603
3937,nm9772978,Juliette Gourdou,\N,\N,actress,tt6088456,17.402905,-41.21305
3938,nm3291417,Tony Benge Johnson,\N,\N,"actor,casting_department,producer","tt1175975,tt1819781,tt1219840",0.511037,29.733437
3939,nm12102289,Ciara Baron,\N,\N,"actress,costume_department,costume_designer",tt13546416,-5.377621,-35.812614
3940,nm8120399,Casey Litton,\N,\N,actor,tt5690926,-12.403415,23.447767
3941,nm3549403,Sandra Chechik,\N,\N,"composer,music_department,production_manager","tt0408281,tt0379561,tt12827720,tt0486192",6.0671854,-11.413191
3942,nm12557943,Phi Tran,\N,\N,music_department,tt7590494,-17.006512,15.391889
3943,nm10558358,Jerome Conquest,\N,\N,producer,"tt10046198,tt15768668",-11.099948,-28.123844
3944,nm10050022,Doug Brandon,\N,\N,miscellaneous,tt1146333,-2.7243676,-29.755615
3945,nm1039980,Richie Favalaro,\N,\N,"actor,assistant_director","tt0248655,tt0262985,tt0463281,tt0329934",19.849503,5.6739073
3946,nm6206902,Will Wegner,\N,\N,"director,writer,camera_department",tt3456080,-4.9026117,13.779742
3947,nm12091249,Vivek Singh,\N,\N,actor,"tt28227737,tt12392470,tt23856522",-6.9442725,45.451496
3948,nm3507409,Shikhar Prasad,\N,\N,"composer,sound_department","tt1458679,tt2542932,tt9581014",5.6514006,12.273771
3949,nm1168730,Olivier Albou,\N,\N,"producer,actor,executive","tt3571904,tt4428714,tt12808182,tt7438706",-29.074621,-8.0501995
3950,nm14684247,Johnathan Reece,\N,\N,"camera_department,sound_department",tt27229094,1.126064,-33.715424
3951,nm4880045,Jennifer Kemp,\N,\N,miscellaneous,tt1243630,2.8893197,-26.87935
3952,nm13727392,Regina Petraviciene,\N,\N,miscellaneous,tt20854960,10.791479,-10.715155
3953,nm12830835,Jan Grzegorzek,\N,\N,actor,tt15199226,15.478642,-17.596498
3954,nm7170096,Hiroyuki Mizumoto,\N,\N,"writer,director,editor",tt4501638,-30.433983,-39.322765
3955,nm14199868,Philippe Belley,\N,\N,"producer,writer,editor","tt28256180,tt23270092,tt26167608,tt23186734",-1.9373952,-10.100097
3956,nm6053214,Fernando Elio,\N,\N,producer,tt3299374,-32.040657,-4.994435
3957,nm13381776,Kolawole Abdulrahman,\N,\N,actor,"tt26760788,tt18077872",19.471647,3.4633238
3958,nm0347342,Johnny Fontane,1985,\N,"casting_department,casting_director,producer","tt6046042,tt3261672,tt5171290,tt5823428",-2.0401044,-0.15086937
3959,nm2632925,Mark Greenwood,\N,\N,"producer,director,actor","tt0963743,tt0144048,tt1053637,tt1086284",-16.462633,-12.038755
3960,nm0515935,Caleb Lloyd,1985,\N,actor,"tt0110374,tt0185093,tt0123351,tt0182008",10.422732,-18.154146
3961,nm13030815,Carlo Sauce,\N,\N,actor,tt14040910,-12.137361,1.2612746
3962,nm0026563,Daphne Anderson,1922,2013,"actress,soundtrack","tt0158411,tt0499368,tt0047094,tt0045547",1.7413577,7.817585
3963,nm4854516,Rafael Puello,\N,\N,casting_department,tt1281383,-17.21427,7.4016643
3964,nm0456516,Lorena Kirk,\N,\N,actress,tt0065537,-0.35691267,-29.671469
3965,nm3770124,Ed Wormser,\N,\N,producer,"tt1528225,tt2188792",5.449302,15.813492
3966,nm12608810,Ben Champion,\N,\N,miscellaneous,tt14576634,26.975832,-0.20002696
3967,nm0931201,Lucita Williams,\N,\N,actress,tt0082979,-0.5132813,22.859434
3968,nm7256714,Franz Wilking,\N,\N,actor,tt3042408,-5.956247,12.191831
3969,nm12828513,Jessica Par,\N,\N,actor,tt0930888,19.62276,-34.168217
3970,nm0787989,Iris Shand,1912,2000,actress,"tt0116036,tt0102974,tt0113658,tt0119546",-19.237469,4.833049
3971,nm8298792,Pamela Harris,\N,\N,"actress,writer,editor","tt4829270,tt6522458,tt14741932,tt4800298",13.468729,-29.559425
3972,nm10527407,Rod Busler,\N,\N,,tt3557556,-6.2176623,24.086885
3973,nm9201441,Alexander Zinevich,\N,\N,actor,"tt11707866,tt13706180,tt3326054",9.888663,10.052693
3974,nm7727578,Jordan Miles,\N,\N,camera_department,tt5184326,15.255247,-35.410515
3975,nm8858640,James R. Smith,\N,\N,"actor,talent_agent",tt6443380,-16.53188,-17.94129
3976,nm4136489,Alain Fayola,\N,\N,production_manager,"tt0315433,tt2956046,tt0104505",15.414124,-17.033201
3977,nm3785997,Brando Amicucci,\N,\N,actor,"tt2124758,tt3068894",-2.2013512,5.948616
3978,nm3586467,Frederik von Lonski,\N,\N,writer,tt0498952,18.25614,1.7241706
3979,nm10483092,Chiaki Tomida,\N,\N,miscellaneous,tt2309186,9.640598,-10.89974
3980,nm1548580,Clare Clarey-Holland,\N,\N,set_decorator,tt0397386,28.96896,13.557042
3981,nm3350467,Todd Schultz,\N,\N,,tt1366307,-17.99379,38.065956
3982,nm6710303,Felisha Jagiah,\N,\N,,\N,28.490625,2.3424685
3983,nm3988184,Patricia Athayde,\N,\N,"actress,miscellaneous","tt1584209,tt0847897",-8.816989,-14.173544
3984,nm5834285,Alex Eh,\N,\N,camera_department,tt3085928,-29.988926,15.45827
3985,nm1973501,Takashi Minamoto,1961,\N,"director,writer,miscellaneous","tt0475760,tt0468705,tt1024714,tt1024703",7.5581565,-7.0093756
3986,nm1724252,Capri Candela,\N,\N,actress,tt0051301,9.224284,15.689624
3987,nm11938779,Irina,\N,\N,actress,tt1202226,-10.190867,-47.13524
3988,nm10578661,Boyan Kostov,\N,\N,assistant_director,tt0470000,-2.7413344,3.02256
3989,nm8397665,Grigor Hakobyan,\N,\N,actor,tt6013140,15.191167,17.869051
3990,nm13329405,Sheila Searing,\N,\N,editorial_department,\N,13.494207,-24.497854
3991,nm7357213,Shandora Townsend,\N,\N,,\N,-1.139895,5.627157
3992,nm1633386,Mike Potel,\N,\N,producer,tt0406127,-17.04066,-10.075046
3993,nm1262425,Glen Hastings,\N,\N,camera_department,"tt0127516,tt0383111",-15.3645,4.690011
3994,nm14223009,U. Sathishkumar,\N,\N,visual_effects,tt21908550,-22.229473,-16.98902
3995,nm4557472,Lynne McNamara,\N,\N,"actress,miscellaneous","tt2788598,tt7370936",-8.186552,-19.732914
3996,nm11037591,Rano Firmansyah,\N,\N,"actor,casting_department","tt10656240,tt5935682",12.976082,-4.118301
3997,nm8509702,Kendall Williams,\N,\N,,tt6147942,-0.49366558,22.395214
3998,nm5186776,David Bailey,\N,\N,,\N,-42.591988,-1.6898688
3999,nm0866573,Dash Tombrowski,\N,\N,actor,tt0102878,1.3288951,23.988132
4000,nm5422782,Tate Franklin,\N,\N,actor,tt2577294,-8.467458,32.538578
4001,nm12416132,Tim Manders,\N,\N,"director,writer,cinematographer","tt14273430,tt14353118",0.19545102,17.458258
4002,nm7325192,Taylor DiSabatino,\N,\N,"actress,location_management,transportation_department","tt4682880,tt5122724,tt6429224",1.495124,17.87512
4003,nm6673986,April Ten Eyck,\N,\N,actress,tt3244992,-11.39213,2.5042398
4004,nm6085294,Ric Brookes,\N,\N,camera_department,tt3330206,-4.0298057,26.601088
4005,nm0847352,Hiroshi Takao,\N,\N,"actor,producer,miscellaneous","tt0057697,tt4510008,tt0158632,tt0061101",39.98455,-12.878053
4006,nm4413892,Michael Provost,1998,\N,"actor,producer,miscellaneous","tt6119504,tt5620076,tt1586680,tt6487482",3.9891214,-10.011143
4007,nm12946119,Attasanto Nong Wua So,\N,\N,miscellaneous,tt9098872,29.754642,-1.652788
4008,nm9128991,Yutaka Tamura,\N,\N,producer,"tt11629268,tt15446006,tt19410114,tt6568190",-27.546734,-1.9427426
4009,nm12939814,Adink Sumrahadi,\N,\N,editor,tt14490962,-1.867025,5.22545
4010,nm12881479,Alanna Myles,\N,\N,miscellaneous,tt15294122,-1.6213814,-30.520973
4011,nm13470118,Anthony Montoya,\N,\N,,\N,-24.56878,-21.137253
4012,nm9875718,Olli Eloranta,\N,\N,actor,tt6055020,10.620639,4.126656
4013,nm9365478,Dee Moody,\N,\N,actress,tt7200866,-11.981503,19.459208
4014,nm12526286,Francisco Karr,\N,\N,actor,tt8620154,-18.948889,-10.284952
4015,nm13331653,Giullia Pontual,\N,\N,"editor,writer,animation_department","tt17421790,tt17371438,tt17372158,tt27926949",25.303877,7.3554006
4016,nm7942601,Saknarin Kitchroen,\N,\N,actor,tt3727690,17.406334,10.440861
4017,nm2181178,Brooklyn Palmer,\N,\N,"actress,costume_department,transportation_department","tt0756724,tt3429162,tt4972442,tt1991059",2.01384,24.271982
4018,nm8107110,Andrew Kent,\N,\N,"camera_department,actor","tt5658242,tt9357070",-43.195583,8.36548
4019,nm0017026,Laura Beth Albright,\N,\N,"animation_department,visual_effects,art_director","tt1217209,tt12801262,tt0435761,tt1453405",-3.0291064,-1.2307175
4020,nm7194518,Sharon Bui,\N,\N,,"tt1442550,tt4524424",9.326415,-17.787148
4021,nm10976586,Derrick Arnold C. Carreon,\N,\N,,\N,22.445795,-16.656855
