,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
1819,nm2759212,Murphy,\N,\N,"editorial_department,editor,producer","tt4329244,tt5329376,tt5211642,tt3449252",Gladys Murphy,40.38278,-43.767525
1820,nm8755304,Masters,\N,\N,,tt5610412,Chris Masters,58.502182,23.59273
1821,nm8377227,Sluijs,\N,\N,miscellaneous,tt5986020,Zoë Sluijs,18.975227,41.47534
1822,nm13105008,Gamarano,\N,\N,producer,tt15908868,Hayssa Gamarano,-17.54759,-2.4070058
1823,nm2646043,Vilek,\N,\N,actor,tt1024854,Jan Vilek,-28.59537,1.1106617
1824,nm8307603,S.,\N,\N,miscellaneous,tt0361271,Terry S. Brown,42.773266,66.85637
1825,nm9884849,Candia,\N,\N,,tt1095509,Jurema Candia,-19.275816,42.10057
1826,nm2765316,Burton,\N,\N,actor,tt0138515,Gideon Burton,66.03413,-52.735504
1827,nm2083856,Chabre,\N,\N,actor,tt0482030,Christophe Chabre,-25.34815,-40.6079
1828,nm13760457,Iwai,\N,\N,miscellaneous,tt8336924,Misa Iwai,-26.14687,46.625805
1829,nm1322779,Fauveau,\N,\N,"actor,writer,casting_director","tt0409687,tt0312543,tt1790700",Eric Fauveau,12.661627,-1.2458849
1830,nm0732603,Robinson,\N,\N,miscellaneous,tt0115635,Eric Robinson,28.263903,-60.71454
1831,nm1262663,David,\N,\N,sound_department,"tt0115505,tt0118582,tt0103956",Anthony David Sanucci,28.285507,-40.87511
1832,nm0887758,Van,1929,2007,actress,"tt0385705,tt0284837,tt0086699,tt0085279",Diana Van Proosdy,-69.58133,-39.4712
1833,nm0536133,Maglieri,1924,2017,actor,"tt5011714,tt4384478,tt0077158,tt10795414",Mario Maglieri,-44.08315,-22.983349
1834,nm0296780,Fry,\N,\N,,\N,Ray Fry,47.307285,14.771096
1835,nm2577979,Stamati,\N,\N,,tt0263517,Eleni Stamati,-83.61426,14.9714155
1836,nm9850419,Garner,\N,\N,camera_department,tt13006822,Manuel Garner,38.883755,-61.874153
1837,nm4428537,Bishop,\N,\N,,\N,Bruce Bishop,86.119606,-13.722067
1838,nm11984942,Ballas,\N,\N,,tt2278150,Judith Ballas,-29.726318,-9.385334
1839,nm4639648,Clacken,\N,\N,,tt0795174,Dejuan Clacken,20.059046,2.938799
1840,nm3365675,Kavanaugh,\N,\N,"make_up_department,editor","tt2091864,tt2819446,tt2486880,tt1993396",Jayme Kavanaugh,-1.8781235,-74.75189
1841,nm7936014,Jaffray,\N,\N,actor,"tt4501340,tt4540832,tt5643674",Daysen Jaffray,41.589462,10.09374
1842,nm13960383,Pacheco,\N,\N,miscellaneous,tt21435568,Richard Pacheco,-41.013035,-14.009282
1843,nm14517650,Chernova,\N,\N,actress,tt0312380,Galina Chernova,-37.404125,-35.284077
1844,nm7496394,Pelli,\N,\N,miscellaneous,tt4913112,Minna Pelli,-45.4302,-14.831431
1845,nm7015905,Prashast,1999,\N,"writer,director,producer","tt7082948,tt4311072,tt8067016,tt7725824",Achyut Prashast Singh,-48.635094,-2.85982
1846,nm2124447,Ashley,1987,\N,actress,"tt5569708,tt10949330,tt1280010,tt11301420",Anastasia Ashley,67.099525,-13.538888
1847,nm7108825,Chouhan,\N,\N,,tt0981254,Preena Chouhan,-63.510826,35.682056
1848,nm9350061,Schrader,\N,\N,editor,tt5507896,Andy Schrader,-4.619668,-2.6924412
1849,nm9591532,Gomez,\N,\N,,tt7907916,Asha Gomez,-36.006817,-65.44919
1850,nm5010033,Dolores,\N,\N,actress,tt0454002,Maria Dolores de la Cruz,67.07523,-7.5358076
1851,nm9293199,Savchenkova,\N,\N,actress,tt3124114,Arina Savchenkova,-70.99373,0.18722823
1852,nm2789206,Tirado,\N,\N,"actor,camera_department","tt1116045,tt6648652",Alejandro Tirado,-16.855583,33.916695
1853,nm2906614,Moreno,\N,\N,actor,tt2076204,Adam Moreno,-36.78153,-60.668556
1854,nm11807018,Mae,\N,\N,actress,tt11261004,Arich Mae Tomines,66.770294,-2.8025723
1855,nm3851963,Yuvarajan,\N,\N,visual_effects,"tt1951266,tt0409459,tt0480249,tt0811080",Bhoopathy Yuvarajan,-64.12527,43.626457
1856,nm12478400,Nicholas,\N,\N,director,tt14432984,Kurt Nicholas Ong,19.677149,-38.143078
1857,nm10950028,Ouellette,\N,\N,"cinematographer,composer,editor","tt15482466,tt10893118,tt27122481",Nathan Ouellette,13.0755625,-0.2619713
1858,nm8185941,Marson,\N,\N,actor,tt2145310,Richard Marson,11.792655,-28.827278
1859,nm11561284,Robichaux,\N,\N,stunts,tt2420124,Travis Robichaux,2.452413,-18.17575
1860,nm14161749,Burns,\N,\N,,\N,Niko Burns,63.845615,-50.726128
1861,nm4830434,Hioshida,\N,\N,,\N,Teruo Hioshida,-32.455437,55.44719
1862,nm8145008,Parker,\N,\N,,\N,Charlie Parker,41.54554,-64.12143
1863,nm11211831,Altemus,\N,\N,actor,"tt8783930,tt13075042,tt15483276,tt7772582",Brian Altemus,-9.264045,29.55662
1864,nm12924471,Gosal,\N,\N,,tt13899914,Amrit Gosal,1.1938889,50.791653
1865,nm3142391,Cronembold,\N,\N,"editorial_department,miscellaneous,actor","tt3915174,tt2386490,tt2091256,tt0892782",Natalia Cronembold,27.937742,-6.053329
1866,nm2752168,Balanza,\N,\N,art_department,tt0953300,Jason Balanza,-20.559446,12.90929
1867,nm14609257,,\N,\N,actor,tt26930828,Malika,-19.463392,81.18717
1868,nm6099496,Ranasinghe,\N,\N,,tt3344640,Helen Ranasinghe,-60.996807,50.172894
1869,nm3844612,Veludandi,\N,\N,"camera_department,editor,producer","tt2071758,tt2040273",Nitin Veludandi,-73.15367,-24.540985
1870,nm9934833,Aurel,\N,\N,actor,tt2122351,Petre Aurel,-25.600191,13.905418
1871,nm14942859,Karpunin,\N,\N,,tt0185987,Alesha Karpunin,-43.780067,23.311504
1872,nm6786329,Rallo,\N,\N,actress,tt4043556,Tiziana Rallo,-15.133426,21.186054
1873,nm13176610,Bukowski,\N,\N,actor,tt16293968,Stefan Bukowski,16.558523,32.280796
1874,nm0104324,Brancaccio,\N,\N,actress,tt0109753,Lisa Brancaccio,-33.190823,-29.551651
1875,nm14496104,Rahmat,\N,\N,stunts,tt21841200,Syabil Rahmat,-16.217247,21.000423
1876,nm0538266,Majors,\N,\N,actor,"tt0041448,tt0180089,tt0039099,tt0040677",Eddie Majors,58.7365,23.918015
1877,nm1677570,Thomas,\N,\N,actress,"tt0369994,tt15521846",Kristy Thomas,27.014597,-93.49465
1878,nm4441377,Redd,\N,\N,,\N,Katherine Redd,79.854195,35.718136
1879,nm0837216,Sudo,1971,\N,actor,tt0169115,Fukuo Sudo,-3.3090706,0.005184342
1880,nm11576603,Dudziak,\N,\N,animation_department,tt12313096,Bozena Dudziak,-10.996018,57.960354
1881,nm8677439,Holmes,\N,\N,,\N,Angela Holmes,54.32562,-73.21385
1882,nm5143875,Schumann,\N,\N,sound_department,tt2250978,Scott Schumann,-6.93425,-43.936512
1883,nm13477583,Marie,\N,\N,actor,tt8729710,Ester Marie,64.04767,-6.9420767
1884,nm5329639,W.,\N,\N,art_department,"tt1655460,tt8879236",John W. Cook,37.981342,75.37413
1885,nm9522206,Harris,\N,\N,"director,writer,producer",tt7812968,Justin Harris,31.070414,-86.28298
1886,nm5456347,Kannami,\N,\N,"costume_designer,costume_department","tt2708764,tt4559742,tt9065206,tt3202740",Norihito Kannami,-39.838245,41.18354
1887,nm14493239,Sierra,\N,\N,actor,tt1731139,Loic Sierra,-26.702232,-86.6106
1888,nm9028972,Svendsen,\N,\N,"actor,miscellaneous",tt6042314,Daniel Svendsen,1.7011937,-27.551075
1889,nm3596751,Shoemaker,\N,\N,miscellaneous,tt1504692,Yager Shoemaker,-0.74514717,34.96372
1890,nm14468185,Renea,\N,\N,actress,tt26244414,Alexis Renea,-19.068323,41.671387
1891,nm9818917,Sekhri,\N,\N,"composer,sound_department","tt10031320,tt8374208",Abhishek Sekhri,-53.135063,37.24643
1892,nm7357376,Zanuy,\N,\N,,tt4603696,Susi Zanuy,-76.12348,-3.270961
1893,nm8846450,Özgezer,\N,\N,actor,"tt6645198,tt6644792",Sadik Özgezer,-49.94059,1.3270344
1894,nm12003869,Dupont,\N,\N,cinematographer,\N,Peter Dupont,44.76989,17.025034
1895,nm11261183,McGovern,\N,\N,,\N,Kellyann McGovern,29.398195,-18.77461
1896,nm1125322,Blackmore,\N,\N,actor,"tt0108709,tt1530532,tt0282209,tt0277941",Mark Blackmore,79.75504,25.926619
1897,nm5697975,Newland-Smith,\N,\N,actress,tt2946678,Katy Newland-Smith,70.50784,-73.75757
1898,nm14890808,,\N,\N,,tt25785196,Lukas,-18.693172,81.1158
1899,nm10918493,,\N,\N,,\N,Antonio,-20.249346,81.690445
1900,nm10981488,Thomas,\N,\N,actor,tt10839384,Scott Thomas,28.027193,-93.22803
1901,nm13199641,Acharya,\N,\N,,\N,Arindom Acharya,-30.910723,27.672846
1902,nm4690028,Toplis,\N,\N,"miscellaneous,casting_department,producer","tt17055656,tt3294702,tt7956392,tt0324692",Louise Toplis,-24.240868,40.874886
1903,nm3346988,Wegemann,\N,\N,miscellaneous,tt0339526,Christy Wegemann,7.24239,27.492651
1904,nm3770137,Powell,\N,\N,transportation_department,tt1587348,Robert Powell,48.040314,-69.63547
1905,nm13825709,De,\N,\N,,\N,Stephanie De Pena,-2.7610178,68.01624
1906,nm1022696,Phillips,\N,\N,"producer,writer,script_department","tt0379632,tt0274430,tt0112004,tt0084987",Claire Phillips,62.3912,-74.5507
1907,nm10181476,Duran,\N,\N,"miscellaneous,director","tt1584415,tt9089564",Els Duran,-37.484653,-80.83465
1908,nm14146953,Hirvonen,\N,\N,producer,tt22086622,Mirja Hirvonen,2.1120124,10.449652
1909,nm13624560,Villanueva,\N,\N,producer,tt19884086,Camila Villanueva,-37.43432,-39.98342
1910,nm9218664,Partridge,\N,\N,"camera_department,cinematographer,composer","tt0088486,tt22179736,tt7281220,tt11169980",Gemma Partridge,17.940556,-57.37093
1911,nm0266279,Falkner,\N,\N,actor,tt0074176,Stu Falkner,7.3627186,22.757145
1912,nm6139347,Scott,\N,\N,,tt3364932,Griffiths Scott,50.183,-48.169693
1913,nm9325712,Corbacho,\N,\N,miscellaneous,"tt6472388,tt5650502,tt5656078,tt6034002",Angel Corbacho,-26.492971,-34.392315
1914,nm13093734,Anders,\N,\N,,"tt15792264,tt14028084,tt15721490,tt21856404",Scott Anders,2.2183826,-29.837963
1915,nm12832264,Kostevitch,\N,\N,producer,tt15194330,Siarhei Kostevitch,-50.935516,15.046194
1916,nm9896532,Yadav,\N,\N,actor,"tt8526982,tt8533260",Jay Yadav,-43.403046,58.508614
1917,nm11374541,Plakolm,\N,\N,,tt1173444,Johann Plakolm,-50.51144,-4.9690723
1918,nm2729942,Taylor,\N,\N,actress,tt1074641,Kay Taylor,75.348114,-23.568815
1919,nm3698120,Rook,\N,\N,sound_department,"tt5951744,tt1553305,tt12496904,tt2048854",Jon Rook,90.75975,-16.827633
1920,nm13227374,Podlesnykh,\N,\N,,tt7055646,Yaroslav Podlesnykh,-66.971054,10.03405
1921,nm4600305,Yener,\N,\N,actress,tt1848220,Funda Yener,16.117271,13.050013
1922,nm12794762,Rafn,\N,\N,actor,"tt22071832,tt15126036",Eyvind Rafn,-2.3165529,15.037122
1923,nm7713886,Fligor,\N,\N,"camera_department,miscellaneous","tt5357758,tt5183142",Lou Fligor,7.080095,15.373028
1924,nm9599481,Li,\N,\N,miscellaneous,tt4662708,Meng Li,37.57323,51.994896
1925,nm0782933,Selah,\N,\N,actor,"tt0151709,tt0145835",Uri Selah,-55.408882,37.568916
1926,nm3906620,Byers,\N,\N,cinematographer,"tt1954971,tt1653120",Alexandra Byers,17.9772,-22.296911
1927,nm9626218,Castillo,\N,\N,actor,tt7980746,Eddie Castillo,-31.512737,-76.03683
1928,nm6400175,Diamond-Jones,\N,\N,,tt1724589,Nathaniel Diamond-Jones,42.42932,-86.765205
1929,nm13818002,Gowda,\N,\N,"actor,producer",tt21211580,Manjunath Gowda B.R.,3.7425678,54.809483
1930,nm2543986,Hilgart,\N,\N,,tt0070930,Dennis Hilgart,2.191319,10.638136
1931,nm14073838,Robinson,\N,\N,,tt0247880,Greg Robinson,28.234941,-60.630455
1932,nm0558304,Matera,\N,\N,,tt0271526,Giuseppe Matera,-14.930377,-11.774966
1933,nm12894678,Grünberg,\N,\N,editor,tt0306289,Phil Grünberg,3.3475754,-10.784262
1934,nm0309742,Jose,\N,\N,actor,tt0117069,Juan Jose Gatt,-26.514185,-62.943283
1935,nm1812355,Brazales,\N,\N,actress,"tt0440981,tt0338639,tt0302447,tt0198093",Isabel Brazales,-30.951567,-13.23239
1936,nm3229515,Chu,\N,\N,"miscellaneous,actor","tt5698000,tt0862856,tt1360789",Gabriel Chu,10.3329315,75.24588
1937,nm11149600,Merker,\N,\N,,tt10725290,Kate Merker,-8.748129,-17.222599
1938,nm4517887,Bagnall,\N,\N,location_management,tt1972671,Mick Bagnall,23.95973,-14.745536
1939,nm15092835,Eun-sung,\N,\N,actor,\N,Jo Eun-sung,19.29679,69.04538
1940,nm7460048,Browning,\N,\N,actress,tt4862324,Meghan Browning,87.701416,29.658197
1941,nm13025842,Mizzoni,\N,\N,,tt15673742,Giovanna Mizzoni,-43.170444,-24.792685
1942,nm6950966,Haubner,\N,\N,costume_department,"tt5760392,tt2126235,tt0806910,tt4193400",Anna-Maria Haubner,-1.3058697,10.644231
1943,nm4684564,Torosyan,\N,\N,actor,"tt2562308,tt2064976,tt13161366,tt4211022",Tigran Torosyan,-26.598312,50.414486
1944,nm7476777,G.,\N,\N,camera_department,tt0086697,Jack G. Davis,44.822212,76.95605
1945,nm9727713,Özleyen,\N,\N,actress,"tt6724368,tt5923410",Rüya Özleyen,-49.88159,1.2099667
1946,nm7674846,Hårleman,\N,\N,"miscellaneous,location_management,camera_department","tt4220308,tt5280058,tt1129398",Louise Hårleman,82.43322,25.161337
1947,nm6205526,Stulin,\N,\N,"camera_department,editor,miscellaneous","tt9508314,tt11897692,tt26751821,tt27828592",Sam Stulin,-2.2000308,1.989562
1948,nm10058901,Teller,\N,\N,actress,tt2169443,Riina Teller,89.355316,6.93459
1949,nm9132755,Budgen,\N,\N,actor,tt7134768,Jamie Budgen,19.97374,-5.90383
1950,nm3302030,Spangler,\N,\N,,\N,Scott Spangler,-47.1831,11.924746
1951,nm12881739,Harper,\N,\N,actor,tt13453006,Shawn Harper,32.875824,-31.698475
1952,nm2588960,Gonzales,1972,\N,"soundtrack,composer,writer","tt1226229,tt0401711,tt1231587,tt3716530",Chilly Gonzales,-27.586557,-78.70122
1953,nm2257511,Schratzberger,\N,\N,"production_designer,set_decorator,art_department","tt0358351,tt0417871,tt0848613,tt1315668",Andrea Schratzberger,-3.6009648,-5.7478933
1954,nm11076802,Kohlstedt,\N,\N,visual_effects,"tt13176330,tt4428398,tt1620981,tt11125620",Clement Kohlstedt,-50.620068,15.05132
1955,nm7234440,Lindsay,\N,\N,sound_department,"tt7477274,tt4571986",Jonathan Lindsay,61.694565,-11.246276
1956,nm14365948,Clarke,\N,\N,,\N,Jenny Clarke,80.83718,-48.76033
1957,nm11124718,Zeichner,\N,\N,producer,\N,Linda Zeichner,-83.31625,-4.7224536
1958,nm8433490,Oates,\N,\N,producer,tt6057540,Leah Oates,-14.29374,-45.733612
1959,nm13763439,Jones,\N,\N,actor,tt21058964,Tevin Jones,44.17834,-85.5589
1960,nm3128219,Rose,\N,\N,,tt1289395,Chuck Rose,73.52116,2.5610988
1961,nm7594468,Horn,\N,\N,"make_up_department,cinematographer",tt5038178,Reno Horn,77.74641,-3.9799826
1962,nm14310405,Stolidaki,\N,\N,,tt24055758,Alexia Stolidaki,-83.28,14.754308
1963,nm12625645,Gel,\N,\N,actress,tt12886694,Esma Gel,-18.253908,57.041393
1964,nm3774796,J.,\N,\N,"actor,writer,director","tt1588480,tt3331686,tt2168380,tt2851762",James J. Powdrill,66.55449,48.116306
1965,nm12344432,Martinez,\N,\N,miscellaneous,tt14107972,Robert Martinez,-33.321846,-61.688877
1966,nm3026002,Meloy,\N,\N,miscellaneous,tt0107547,Julia Meloy,-12.349508,-21.089058
1967,nm5012211,Levy,\N,\N,"script_department,miscellaneous,actor","tt10327830,tt0804503,tt3327536,tt7221388",Adam Levy,-5.397483,-62.87457
1968,nm0816261,Souza,\N,\N,actress,tt0209815,Gláucia Souza,-39.89824,-73.54512
1969,nm5517254,Begue,\N,\N,actress,tt2521724,Anaïs Begue,25.657253,62.111145
1970,nm14147594,Nikolic,\N,\N,camera_department,tt11101288,Zoran Nikolic,-19.936338,44.996098
1971,nm13039037,Farniok,\N,\N,,\N,Matt Farniok,10.603144,23.716663
1972,nm14371634,A.B.,\N,\N,,tt14115592,Mark A.B. Hollis,44.07008,82.78307
1973,nm12630359,Camilleri,\N,\N,"camera_department,editor","tt21201224,tt14773008",Julian Camilleri,-46.725914,-24.477028
1974,nm6064824,Kalliakoudas,\N,\N,production_manager,tt0216797,Giannis Kalliakoudas,-49.143673,22.055075
1975,nm12027611,Carter,\N,\N,,\N,Danny Carter,73.60162,-34.53165
1976,nm1134994,Franco,\N,\N,"sound_department,miscellaneous","tt12052892,tt0497079,tt6374102,tt0486650",John Franco,-24.157005,-67.93035
1977,nm10777665,,\N,\N,art_department,tt4818844,Harno,-16.8683,82.710045
1978,nm10995044,Turner,\N,\N,producer,tt10975258,Lianne Turner,68.39226,-55.522545
1979,nm4913829,Iacobellis,\N,\N,composer,"tt2256587,tt8055238",Giuseppe Iacobellis,-34.319477,-23.680958
1980,nm5273813,Johnson,\N,\N,,\N,Kristin Johnson,68.28646,-40.25118
1981,nm3768211,Rose,\N,\N,"art_department,camera_department,miscellaneous","tt3118898,tt1404830,tt3679194",Alex Rose,73.47739,3.068521
1982,nm1474991,Angel,\N,\N,actor,tt0327951,Manuel Angel Rosario,62.061142,-0.13505471
1983,nm0856170,Terzano,\N,\N,"camera_department,cinematographer","tt0084719,tt0062078,tt0058567,tt0073582",Ubaldo Terzano,-40.153046,-33.213596
1984,nm6196014,Grajales,\N,\N,,\N,Paola Grajales,-19.508144,-0.7025541
1985,nm10683164,Gander,\N,\N,,\N,Douglas Gander,15.103031,-12.816594
1986,nm2381998,Thomas,1982,\N,"art_department,production_designer,art_director","tt1193138,tt2267998,tt1702439,tt2388715",Flynn Thomas Smith,27.27548,-94.06692
1987,nm9101327,Outteridge,\N,\N,miscellaneous,tt7080344,James Outteridge,-0.34098995,-78.7077
1988,nm3870037,Johnson,\N,\N,producer,tt1621438,Bruce Johnson,68.7684,-40.178986
1989,nm12422226,Chavaan,\N,\N,visual_effects,tt13995298,Prasadh Chavaan,-63.39468,36.44353
1990,nm8320172,Fritz,1997,\N,,"tt17048442,tt3804520,tt12690356,tt3770700",Taylor Fritz,-5.401179,-46.520245
1991,nm7049047,Morán,\N,\N,actress,"tt4351528,tt1012978",Lupe Morán,36.7076,-33.295616
1992,nm5332546,B.,\N,\N,"producer,miscellaneous,director","tt11206512,tt1543834,tt2329758,tt26237514",John B. Scanlon,45.878876,82.01916
1993,nm0016753,Berre,\N,\N,"actor,music_department","tt0364035,tt0269480,tt3208806,tt0281924",Kristoffer Berre Alberts,-65.87768,-11.650968
1994,nm2810004,Slaughter,\N,\N,producer,"tt5509798,tt9202290,tt0489342",Stephany Slaughter,91.47552,-6.200249
1995,nm0467266,Kosritsky,\N,\N,actor,"tt0100708,tt0186997",Michel Kosritsky,-66.080154,12.11144
1996,nm13198864,Ross,\N,\N,,tt16376300,Luke Ross,22.056437,-80.709885
1997,nm6285054,Floyd,\N,\N,actor,tt3527612,Shane Floyd,39.616894,-58.49771
1998,nm13027704,Chauhan,1978,\N,,\N,Vikram Chauhan,-63.471992,35.884575
1999,nm3628383,Lear,\N,\N,actress,"tt1517827,tt2346002",Katie Lear,9.369582,-46.52974
2000,nm2208193,Bushroe,\N,\N,miscellaneous,tt0383126,Michael Bushroe,30.40025,31.108185
2001,nm11282752,Mesquita,\N,\N,,\N,Reginaldo Mesquita,-26.200209,-14.453609
2002,nm9808299,Loewe,\N,\N,editor,tt8355054,Sandra Loewe,32.128906,31.970291
2003,nm9659942,Lane,\N,\N,,tt7769902,Richard Lane,73.96058,-40.051907
2004,nm5963834,El,\N,\N,stunts,tt0988047,Yassine El Khamsi Chahd,0.81026053,31.183155
2005,nm2793022,Wistrich,\N,\N,,\N,Enid Wistrich,32.892014,26.864506
2006,nm14717748,Choi,\N,\N,director,tt27416158,Sung-Won Choi,16.464748,75.029755
2007,nm7911290,Wynalda,\N,\N,"actor,miscellaneous","tt5449178,tt11266002",Thomas Wynalda,37.036396,25.314627
2008,nm14098124,Evans,\N,\N,producer,tt22454780,Gabriel Evans,38.430096,-78.82771
2009,nm7449456,Mountford,\N,\N,actress,tt4850420,Lydia Mountford,40.50193,-3.1688695
2010,nm8583172,Kramer,\N,\N,,\N,Andrew Kramer,0.66080284,-61.158455
2011,nm3254949,Stopford,\N,\N,"art_department,visual_effects,miscellaneous","tt2150215,tt1348317",Andy Stopford,40.003036,-2.3875465
2012,nm0316159,Giandalia,\N,\N,"assistant_director,script_department,casting_director","tt0062650,tt0080057,tt0081081,tt0084719",Roberto Giandalia,-36.46349,-22.54808
2013,nm12600611,Obiora,\N,\N,actress,tt14684228,Esther Obiora,-58.7794,-17.547941
2014,nm2505635,Gamst,\N,\N,"actor,art_department,soundtrack","tt0913401,tt1278340,tt2832470,tt1536537",Ørjan Gamst,-14.67668,0.06922897
2015,nm8087057,Thomas,\N,\N,actor,tt5643894,Leon Thomas,27.38469,-92.97775
2016,nm9580594,Roh,\N,\N,music_department,tt4526136,Yongjin Roh,14.6157875,40.636093
2017,nm9795423,Bierema,\N,\N,producer,tt8328674,Marga Bierema,-37.03153,-18.16583
2018,nm14850617,Singh,\N,\N,composer,tt11203296,Rajan Singh Bansal,-69.05682,51.58008
2019,nm12415865,Lichtenstein,\N,\N,,tt9065916,Herta Lichtenstein,24.49233,38.94844
2020,nm7621824,Kon,\N,\N,actress,tt5044244,Saeko Kon,-50.761322,17.445633
2021,nm10224216,Misiti,\N,\N,actor,tt7369878,Salvatore Misiti,-45.558468,45.335957
2022,nm1900037,Lozano,\N,\N,sound_department,tt0452618,Bryan Lozano,-39.94298,-33.7093
2023,nm2630485,Nishimiya,\N,\N,"animation_department,art_department","tt0291632,tt10229716,tt1014679",Noriko Nishimiya,-37.38438,52.12626
2024,nm15112630,Kanujiya,\N,\N,camera_department,tt27618691,Rakesh Kanujiya,-39.88175,41.02413
2025,nm10503802,Cohen,\N,\N,actress,tt7016254,Herut Cohen,-3.3773527,-65.13619
2026,nm7122806,Stile,\N,\N,"camera_department,art_department,actor","tt6320628,tt0848228,tt1386588,tt1392170",Robert Stile,22.98407,12.548858
2027,nm1662053,Haga,\N,\N,actor,tt0243609,Koji Haga,-2.0710819,11.793191
2028,nm7942693,Carroll,\N,\N,,\N,Matt Carroll,26.924217,-58.09653
2029,nm13456701,Quintanilla,\N,\N,actor,tt18412702,Andres Quintanilla,-26.073786,-13.976098
2030,nm3546788,Wiley,\N,\N,"composer,music_department","tt1479790,tt1699498",David Wiley,31.421492,-48.742092
2031,nm2259743,Kelley,\N,\N,actress,tt0480764,Pat Kelley,48.2459,-30.464184
2032,nm6127848,Ah,\N,\N,writer,"tt3247004,tt7278498,tt5321300,tt3378278",Kyung Ah Yoon,31.175081,64.60487
2033,nm11217304,Soda,\N,\N,actor,tt1410219,Niko Soda,71.840866,19.316374
2034,nm10546000,Peng,\N,\N,actor,tt6426964,Qiyu Peng,15.642715,83.578926
2035,nm4059653,Holm,\N,\N,actor,"tt23643806,tt1731970,tt21253918,tt5478370",Daniel Holm,9.567464,-63.66348
2036,nm14117528,Habibi,1996,\N,,\N,Eghbal Habibi,-21.262163,26.391518
2037,nm14576636,Sanford,\N,\N,art_department,tt8772296,Chris Sanford,45.495564,-17.786072
2038,nm4267333,Heyen,\N,\N,"producer,miscellaneous,editorial_department","tt6499752,tt9882802,tt1051906,tt11090806",Liam Heyen,11.588761,43.934113
2039,nm3173095,Davies,\N,\N,"animation_department,art_department,miscellaneous","tt0208663,tt0082478",Marilyn Davies,47.827427,-83.128914
2040,nm10555735,Fermanis,\N,\N,composer,tt10039398,Craig Fermanis,5.302256,19.138754
2041,nm2040958,Gomez,\N,\N,"director,assistant_director","tt0172977,tt8015778,tt8015430,tt0480278",Roger Gomez,-36.006958,-65.45024
2042,nm10057707,Tokhadze,\N,\N,actor,tt8839894,Tengiz Tokhadze,-94.26847,3.8357642
2043,nm14648707,Verena,\N,\N,,tt27128080,Ana Verena Díaz,-76.39713,-23.69457
2044,nm13714704,van,\N,\N,,tt18245592,Bosko van Andel,-69.591484,-39.52341
2045,nm6049784,Swaran,\N,\N,,\N,Ms. Swaran Arora,-54.358257,44.362804
2046,nm10465988,Barros,\N,\N,miscellaneous,tt9755280,Paulina Barros,-30.67393,-12.547953
2047,nm3270163,Degli,\N,\N,"actor,director,writer","tt1915497,tt3164560,tt5164030,tt1352645",Christophe Degli Esposti,-7.264089,69.123116
2048,nm10692364,Olof,\N,\N,,tt10324698,Nils Olof Jacobson,-58.271103,-15.24768
2049,nm5098001,Uji,\N,\N,actor,"tt2785388,tt3557920,tt0205184",Masataka Uji,-25.241209,46.69982
2050,nm13826108,Jayadevappa,\N,\N,producer,tt0355831,G.M. Jayadevappa,-66.40949,44.27493
2051,nm6767213,Ramage,\N,\N,"actor,miscellaneous","tt1386697,tt4034366,tt1524930,tt2211129",Kim Ramage,-68.309944,43.24116
2052,nm4921107,Gee,\N,\N,,tt2265423,Lorna Gee,5.4438596,31.482069
2053,nm0042724,Cruz,\N,\N,"production_manager,miscellaneous","tt0120157,tt0787505,tt0120434,tt0401441",Karine Cruz,-6.9463196,-77.823265
2054,nm1760410,Pennanen,\N,\N,actress,tt0423704,Milla Pennanen,18.99218,-8.752594
2055,nm0007265,2X,1932,2005,,"tt0108089,tt0094416",Benjamin 2X,44.710438,60.936665
2056,nm3550307,Rubenis-Stevens,\N,\N,"assistant_director,director,producer","tt11737528,tt6855508,tt11947238,tt22176790",Catriona Rubenis-Stevens,18.758348,-41.57789
2057,nm12358836,Curry,\N,\N,actor,tt1710621,Phillip Curry,32.111115,-69.80925
2058,nm7776200,López,\N,\N,camera_department,tt5241598,Iván López,-15.343545,-74.247856
2059,nm2506324,,\N,\N,"actor,assistant_director","tt25786296,tt0384608",Jogendra,-20.157125,83.22142
2060,nm7658093,Wooten,\N,\N,editorial_department,tt4424844,Rob Wooten,15.847986,48.335823
2061,nm3869512,Reden,\N,\N,actor,tt0268506,David Reden,80.53027,34.89708
2062,nm5860550,Pardo,\N,\N,miscellaneous,tt2978518,Sam Pardo,-40.473373,-9.068685
2063,nm11813017,Kaikkonen,\N,\N,writer,tt12887266,Markku Kaikkonen,-40.8768,33.52219
2064,nm11591456,Abraham,\N,\N,producer,"tt12350624,tt12350778,tt12349878",Jose Abraham Gonzales,7.0053167,-36.69922
2065,nm14823406,J.,\N,\N,producer,tt22014400,Santiago J. Carmona,66.17297,48.011784
2066,nm8663975,Reis,\N,\N,,tt6358698,Demian Reis,-11.986308,20.435083
2067,nm3668937,Gargano,\N,\N,"music_department,composer,soundtrack","tt2457690,tt5279120,tt4291154,tt9652084",Flavio Gargano,-17.436579,-3.056835
2068,nm6894446,Bradt,\N,\N,"actor,sound_department,miscellaneous",tt4177442,Jenner Bradt,31.045193,13.959518
2069,nm12943855,Oduola,\N,\N,actor,tt1197493,Ahmed Oduola,-58.478355,-18.292183
