,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
4031,nm12368294,O'Sullivan,\N,\N,actor,tt14134964,Mary O'Sullivan,-49.03969,-73.9877
4032,nm4981864,Prasad,\N,\N,"assistant_director,editorial_department,writer","tt2203308,tt1839596,tt1849718,tt2359810",Suman Prasad,55.064186,52.419727
4033,nm6496794,Williams,\N,\N,miscellaneous,tt3731722,Jim Williams,-74.912605,9.137229
4034,nm7174810,Hauray,\N,\N,"producer,writer","tt4507502,tt4507518",Jason Hauray,-26.480932,-53.931465
4035,nm8483688,Rodríguez,\N,\N,,\N,Elsa Rodríguez,96.99158,-3.4372046
4036,nm1886668,Darcy,\N,\N,actor,"tt0418267,tt0459606",Peter Darcy O'Connor,-45.122513,6.5584707
4037,nm2246074,Falzone,\N,\N,"miscellaneous,actor","tt11848400,tt0462243,tt0793490,tt21248884",Tom Falzone,2.604246,23.896177
4038,nm7599908,Shepherd,\N,\N,producer,tt4971268,Beverly Shepherd,-34.972717,-27.345924
4039,nm11740577,Hollis,\N,\N,"talent_agent,casting_department,casting_director","tt24949942,tt12718174",Tierra Hollis,-35.922928,-61.45906
4040,nm8868777,Yuen,\N,\N,actor,"tt0482457,tt0300242",Kwok-Wing Yuen,-11.02333,61.75587
4041,nm13911535,Murphy,\N,\N,miscellaneous,"tt5112584,tt15204578",Lorcan Murphy,-67.29427,-26.590952
4042,nm13388629,Maeda,\N,\N,,tt18164040,Michihiko Maeda,4.946951,-25.640633
4043,nm5337988,Oxford,\N,\N,,\N,Sarah Oxford,-52.917828,3.9496555
4044,nm13173738,Quatraro,\N,\N,actor,tt0210745,Gianluca Quatraro,85.574005,6.466287
4045,nm11076216,Barker,\N,\N,,tt0309152,Holly Barker,5.81272,-64.74925
4046,nm7730616,Tien,\N,\N,actor,"tt14708588,tt7063288,tt10240654,tt1386651",Pao-Chi Tien,20.01714,67.67393
4047,nm2180199,Schuler,\N,\N,actress,tt0413466,Hakika Schuler,-16.240337,-76.70223
4048,nm3413683,Ballenger,\N,\N,,tt1418138,Adam Ballenger,-39.14261,8.059592
4049,nm13140151,Cavey,\N,\N,"art_director,art_department","tt8790086,tt18347622,tt15009428,tt21235248",Louise Cavey,-19.607994,-12.717099
4050,nm14150475,Durante,\N,\N,,tt22815978,Sami Durante,4.1871977,33.986282
4051,nm7176296,Schweiger,\N,\N,actor,tt3485972,Mark Schweiger Jr.,-14.484313,-78.75977
4052,nm6608038,Oberle,\N,\N,sound_department,"tt2713778,tt9077352",Paul Oberle,-11.100764,-60.436012
4053,nm15034895,Babineaux,\N,\N,actor,tt7407778,Jessica Babineaux,5.133429,-57.879906
4054,nm1737426,Coquet,\N,\N,"producer,writer","tt0353048,tt3482498,tt0461733,tt3490772",Françoise Coquet,-25.549706,33.611473
4055,nm0805663,Slazenger,1948,\N,"assistant_director,camera_department,producer","tt1396516,tt0464966",John Slazenger,-47.131165,-54.207645
4056,nm7370986,Read,\N,\N,actress,tt4665976,Jessica Read,-40.973324,44.002193
4057,nm5412565,Tsering,\N,\N,actor,tt2561550,Karma Tsering,9.140892,16.274946
4058,nm3054520,Rattanavich,\N,\N,"miscellaneous,producer,director","tt4370256,tt1419980,tt2428872,tt6956150",Pornmanus Rattanavich,34.482994,-34.116196
4059,nm4716840,Ross,\N,\N,producer,tt2080941,Kathryn Ross,-73.8737,40.05715
4060,nm0372006,Hazen,\N,\N,actor,"tt0098878,tt0105415",Mykol Hazen,-27.714867,-56.28853
4061,nm8963450,Danielle,\N,\N,,\N,Kayla Danielle Cook,-15.800613,48.23359
4062,nm9057057,Runyan,\N,\N,"visual_effects,animation_department,miscellaneous","tt10545296,tt14856980,tt23988386,tt14209916",Nathan Runyan,-7.156756,28.060266
4063,nm14725740,O'Connor,\N,\N,,\N,Patrick O'Connor,-47.819233,-74.882774
4064,nm6534201,Youngeun,\N,\N,visual_effects,tt2187884,Kang Youngeun,13.143468,61.321487
4065,nm11089467,Hantschel,\N,\N,,tt4568960,Allison Hantschel,-26.676378,-59.405354
4066,nm1399029,Ricci,\N,\N,"composer,soundtrack","tt0950738,tt3773690,tt0371861,tt1543538",Vito Ricci,12.652055,-3.9249182
4067,nm10514536,Ingar,\N,\N,,tt9860258,Bernt Ingar Jahren,-4.2720647,52.672565
4068,nm3849907,Bindal,\N,\N,"writer,director,visual_effects","tt0952640,tt1621816,tt6072992,tt2951772",Rohit Bindal,49.548904,44.236206
4069,nm9075218,Sana,\N,\N,,tt0369081,Kaui Sana,38.59067,8.8348255
4070,nm2588231,Ashton,\N,\N,"set_decorator,art_department,camera_department","tt10658838,tt9007874,tt11399408,tt0286855",O.T. Ashton,-32.05858,22.945847
4071,nm11716951,Antoniazi,\N,\N,cinematographer,tt12655966,Filip Antoniazi,13.145118,34.050766
4072,nm3883750,Carignan,\N,\N,"sound_department,director,writer","tt2004420,tt6302538,tt2361317,tt3473030",Nick Carignan,22.780653,27.282166
4073,nm2909261,Breidenbruch,\N,\N,"writer,miscellaneous","tt1141325,tt6140128",Timo Breidenbruch,-1.0252299,-75.7538
4074,nm3714634,Easdon,\N,\N,"director,producer",tt1553679,Josh Easdon,-4.379353,-42.45147
4075,nm12640202,Zalo,\N,\N,,"tt14796848,tt7781862,tt14926856",Sebastian Zalo,35.55248,-26.340527
4076,nm14765996,Oviedo,\N,\N,costume_department,tt27502317,Claudia Oviedo,66.352585,-26.89281
4077,nm2862605,Kulinski,\N,\N,sound_department,"tt4131766,tt1314267,tt1152802",Michal Kulinski,27.754341,-56.324505
4078,nm11618466,Li,\N,\N,"miscellaneous,writer,producer",tt12409742,David Li,-24.10325,58.10736
4079,nm10353029,Ainthachot,\N,\N,actor,tt4272442,Chaiwat Ainthachot,51.034943,3.8304486
4080,nm13699868,De,\N,\N,,tt14845932,Anna De Marchi Ibba,-37.39651,59.93322
4081,nm14525019,Rafeek,\N,\N,animation_department,tt8059926,Rizwan Rafeek,9.642288,3.3527143
4082,nm5079728,Maslowski,\N,\N,actor,tt2180142,Matthew Maslowski,2.5974722,8.024067
4083,nm0289960,Franchi,1928,1992,"actor,soundtrack,writer","tt0150548,tt0059130,tt0152373,tt0073680",Franco Franchi,-0.28733882,47.970596
4084,nm8536016,Antonio,\N,\N,actress,tt5072350,Carmen Antonio,12.358468,35.024193
4085,nm14530089,Stone,\N,\N,,tt4218970,Alex Stone,-62.899773,21.7684
4086,nm7242042,Dang,\N,\N,,\N,Mimi Dang,-17.60527,-24.443876
4087,nm11126038,Hong,\N,\N,,\N,Tjames Hong,-24.127005,62.12247
4088,nm4920611,Perumbillikunnel,\N,\N,actor,"tt11531530,tt21816890,tt12687276,tt2265539",Bibin Perumbillikunnel,59.28798,-48.63273
4089,nm3534807,Pickford,\N,\N,producer,tt1474343,Cameron Pickford,-7.101294,16.011965
4090,nm14043355,Pratt,\N,\N,,tt22052246,Riley Pratt,7.2725735,-7.523016
4091,nm0069560,Belsô,\N,\N,"assistant_director,miscellaneous,camera_department","tt1340800,tt5607714,tt1486192,tt2113681",Réka Belsô,5.9946465,-51.73333
4092,nm0841860,Swanson,1963,\N,"actress,script_department","tt0111244,tt0110669,tt0112906,tt0256083",Rochelle Swanson,-36.2089,-9.352241
4093,nm2776774,Har'el,1976,\N,"director,producer,cinematographer","tt8151874,tt2638900,tt1758576,tt19744938",Alma Har'el,7.1453123,16.0489
4094,nm13375412,Moroni,\N,\N,producer,tt16155872,Guillermina Moroni,-5.805818,43.466576
4095,nm9763146,Stanusz,\N,\N,art_department,tt0441074,Piotr Stanusz,3.3523872,7.647972
4096,nm12133137,Pr,\N,\N,editor,tt13612654,Elsabeth Pr,-33.30674,58.547802
4097,nm6294215,von,\N,\N,,\N,Gottfried von Bismarck-Schönhausen,-36.27494,70.48235
4098,nm3182164,Fahsholtz,\N,\N,"composer,sound_department","tt1355582,tt1196606",Bryan Fahsholtz,12.518062,-68.19
4099,nm0600906,Moore,1968,\N,actor,"tt0092325,tt0265662,tt0118636,tt0112722",Anthony Moore,-72.68482,13.712684
4100,nm7508943,Meyers,\N,\N,miscellaneous,tt4424228,Andrew Meyers,-1.3228561,-30.655533
4101,nm6668131,Elana,\N,\N,actress,tt3903226,Grozdanova Elana,-0.65837395,35.10635
4102,nm8520652,Stewart,\N,\N,"make_up_department,miscellaneous","tt5654266,tt5932668",T.J. Stewart,-49.992695,-7.823689
4103,nm4174151,Dipkin,\N,\N,visual_effects,tt1772897,Rang Dipkin,32.902798,-21.93797
4104,nm14343758,Clark,\N,\N,,tt9581768,Brian Clark,-90.55199,7.9492464
4105,nm5145641,Sebastián,\N,\N,actor,tt1677534,Juan Sebastián Puentes,70.102684,-21.357687
4106,nm5311335,Safko,\N,\N,,tt1150811,Monica Safko,35.90407,7.097623
4107,nm1270121,Schulz,\N,\N,actress,"tt0037430,tt0035955,tt0026309,tt0036843",Vera Schulz,-16.654211,-76.13225
4108,nm2422778,Adams,\N,\N,"actress,producer,writer","tt1410027,tt5686622,tt0463867,tt6116516",Meelah Adams,-92.97853,14.7252655
4109,nm13151722,Narducci,\N,\N,,tt1487616,Franco Narducci,33.57882,-7.867141
4110,nm4750379,Prudente,\N,\N,actress,"tt2357837,tt2088956,tt1299365,tt3344400",Maria Prudente,75.24847,0.9586254
4111,nm0193393,Curtis,\N,\N,miscellaneous,tt0245115,John Curtis,-26.650042,-11.776207
4112,nm3367725,Bagley,\N,\N,"actress,producer",tt6203574,Elizabeth Bagley,4.6967864,-61.66331
4113,nm10035631,Bond,\N,\N,producer,tt8815382,Chuck Bond,-2.6075332,-50.775173
4114,nm6966399,Eeries,\N,\N,soundtrack,tt3513388,The Eeries,-5.4174795,-39.54822
4115,nm4017030,,\N,\N,music_department,tt1555156,Nomad,-41.091785,101.59607
4116,nm6226457,Guenzi,\N,\N,,\N,Michela Guenzi,18.8083,-21.751823
4117,nm5982984,James,1997,\N,actor,"tt0421396,tt9060910,tt11215026,tt5371446",Daniel James,-71.28059,45.551933
4118,nm0683795,Pin,\N,\N,make_up_department,tt0096689,Danielle Pin,-56.71063,49.19996
4119,nm6641773,Koy,\N,\N,"actor,director,writer","tt21477558,tt7830062,tt11230232,tt8541382",Nicholas Koy Santillo,19.609995,6.8322244
4120,nm10368289,Ulrich,\N,\N,,tt0862613,Ernst Ulrich Wolfart,-32.56623,-9.511735
4121,nm0619021,Naessens,\N,\N,actor,"tt0170930,tt0113107,tt0289670,tt0462059",Edward Naessens,-9.687826,-51.19179
4122,nm1328227,Stolzenberg,\N,\N,actor,"tt0028913,tt0237484,tt0027846,tt0031707",Theo Stolzenberg,7.821295,-73.054924
4123,nm13048781,Pomper,\N,\N,make_up_department,tt15727336,Emanuel Pomper,48.90169,-25.665348
4124,nm9950794,Sitler,\N,\N,,\N,Anna Sitler,-23.639673,6.763433
4125,nm14571165,Ong,\N,\N,actor,tt26749149,Alfie Ong,22.537178,12.278148
4126,nm9366725,Nakamura,\N,\N,actor,"tt7547144,tt10635688",Mito Nakamura,50.04208,13.30603
4127,nm13927765,Ortiz,\N,\N,actor,tt21027742,Freddy Ortiz,63.07359,-2.1477978
4128,nm3414311,Johnson,\N,\N,editor,tt1419094,Doug Johnson,-83.36961,4.067281
4129,nm2979508,Hernandez,\N,\N,sound_department,tt1216856,Hecbert Hernandez,-40.541058,-56.78888
4130,nm4124908,Bjurling,\N,\N,producer,"tt1744792,tt5978188",Loren Bjurling,22.469662,-73.40116
4131,nm10690253,Ghahremanpour,\N,\N,"composer,sound_department",tt10281146,Farid Ghahremanpour,30.287043,-36.298817
4132,nm2519879,Tortorici,\N,\N,production_designer,tt0903134,Nick Tortorici,47.045326,-7.680829
4133,nm6408515,Blair,\N,\N,soundtrack,"tt0405554,tt8761164",Eddie Blair,-9.725046,-32.95609
4134,nm6695568,Levesque,\N,\N,,\N,Sophie Levesque,-7.692151,-0.37365407
4135,nm3997964,J.,\N,\N,camera_department,tt1695881,Manuel J. Martinez,12.428252,101.52757
4136,nm11795239,McNamara,\N,\N,,tt0123338,Stephen McNamara,-64.13157,-50.595768
4137,nm7072732,Ben,\N,\N,actor,tt4381518,Basma Ben Ali,-62.427654,50.91233
4138,nm4105890,Bailey,\N,\N,talent_agent,\N,Myke Bailey,-45.640568,-15.1046095
4139,nm14425354,Balter,\N,\N,producer,tt12693278,Lea Balter,-22.182112,6.811175
4140,nm3937113,Lee,\N,\N,,\N,Treana Lee,-16.536617,60.82926
4141,nm9589648,Gagnoud,\N,\N,actor,"tt11506228,tt7387294,tt7937396",Arnaud Gagnoud,16.134085,-23.698751
4142,nm8884391,Lemcke,\N,\N,camera_department,tt6711122,David Lemcke,8.22989,-36.78626
4143,nm4268136,Scott,\N,\N,,\N,Anne Scott,-78.96756,39.73885
4144,nm1432581,Thome,\N,\N,stunts,tt0362544,Matt Thome,31.160364,50.572887
4145,nm9691650,Yamada,\N,\N,actress,"tt12337418,tt7693236",Mikilani Yamada,45.118793,25.313679
4146,nm1602361,Jons,\N,\N,sound_department,tt0326664,Paul Jons,31.785284,26.179585
4147,nm5319400,Krijger,\N,\N,"miscellaneous,sound_department,music_department","tt4121824,tt7901706,tt2425248,tt4121832",Allard Krijger,25.066273,-61.23779
4148,nm3811856,Roy,\N,\N,miscellaneous,tt1604941,Vikas Roy Gupta,-58.230305,46.838215
4149,nm3220723,Bos,\N,\N,,tt0945531,Joke Bos,2.5716558,-51.33555
4150,nm2372110,Kelly,\N,\N,actress,"tt2363323,tt1039167,tt0408403,tt2076791",Sarah Kelly,-74.680145,34.7346
4151,nm10651284,María,\N,\N,,tt10250338,Ana María Llorente,73.901505,10.028697
4152,nm8180732,Schmidtmann,\N,\N,"actress,set_decorator",tt5764716,Marlen Schmidtmann,-13.668963,-75.82973
4153,nm10282455,Sreyrath,\N,\N,actress,tt5045746,Chhum Sreyrath,54.87044,31.465542
4154,nm14243948,Kotajärvi,\N,\N,actress,"tt15264146,tt17550826",Josefiina Kotajärvi,56.139618,-57.26201
4155,nm10948360,Devendra,\N,\N,art_director,tt10801314,Shankar Devendra,45.6781,44.3538
4156,nm2766457,Ko,\N,\N,"producer,actor","tt2881292,tt6280460,tt3948350,tt4700142",Tzu-Hui Ko,-28.107683,60.29989
4157,nm11666786,Kazue,\N,\N,animation_department,tt0362491,Masayoshi Kazue,46.38985,16.252537
4158,nm7021789,Garcia,\N,\N,actress,tt4317828,Bianca Garcia,86.972885,-15.722936
4159,nm0435851,Kalinowska,\N,\N,actress,tt0051218,Elzbieta Kalinowska,39.590866,-69.336845
4160,nm14654534,Tingyu,\N,\N,editor,tt27141855,Li Tingyu,20.924484,63.578
4161,nm14844880,Miziab,\N,\N,,\N,Loai Miziab,50.44886,-14.305604
4162,nm6169739,Bessant,\N,\N,miscellaneous,tt3406276,Simone Bessant,4.4837646,-57.597622
4163,nm11388866,,\N,\N,actor,tt11884798,Buddy,-48.825733,74.41559
4164,nm2299090,Moffat,\N,\N,"production_manager,miscellaneous,producer","tt14189574,tt0815069,tt4770018,tt14909040",Jeanette Moffat,3.8613098,-29.260859
4165,nm1550875,Munir,\N,\N,,\N,Soizick Munir,11.450958,-27.013084
4166,nm8835748,Pietersen,\N,\N,actor,tt6616012,Brenda Pietersen,46.201023,-25.44874
4167,nm12735139,Fronckowiak,\N,\N,actor,tt14994290,Edu Fronckowiak,36.214577,-71.3442
4168,nm11820104,Marshall,\N,\N,writer,\N,Jack Marshall,-65.4532,4.319218
4169,nm6519048,Perrault,\N,\N,,tt2167981,Serge Perrault,18.1239,22.670357
4170,nm15082366,Jones,\N,\N,,tt6168110,Brett Jones,-79.52205,12.699155
4171,nm8388533,Davies,\N,\N,camera_department,"tt12981074,tt5072852",Gordon Davies,-26.879654,-31.710527
4172,nm1730775,DelRey,\N,\N,music_department,tt0425776,Alfredo DelRey,-12.087339,-15.849018
4173,nm11388725,Banks,\N,\N,,\N,Callum Banks,-5.7383437,-52.192898
4174,nm0545995,Marcoux,\N,\N,"sound_department,cinematographer","tt0067463,tt0226314,tt0228207,tt0276434",Raymond Marcoux,-2.5942302,39.8739
4175,nm0358911,Hampel,\N,\N,miscellaneous,tt0110892,Samara Hampel,-28.136633,-60.30952
4176,nm11185552,Moulton,\N,\N,actor,tt11404194,Mark Moulton,4.0112567,-34.60504
4177,nm14008378,Campbell,\N,\N,,\N,Megan Campbell,-75.962654,-30.369423
4178,nm13909425,Walczak,\N,\N,art_department,tt1888075,Stéphane Walczak,38.600273,-73.545654
4179,nm3804314,Jayavel,\N,\N,"visual_effects,animation_department","tt1691917,tt2979920,tt5852276,tt3447364",C. Jayavel,34.98389,27.72155
4180,nm0441905,Katzenelson,\N,\N,"cinematographer,camera_department","tt2382050,tt0213246,tt0206457,tt0095189",Roni Katzenelson,-20.26176,12.488686
4181,nm6391207,Paul,\N,\N,"writer,producer",tt3630838,John Paul Kinard,-65.45545,55.1376
4182,nm7827104,Nakamura,\N,\N,director,tt5312174,Mitsuo Nakamura,50.04208,13.30603
4183,nm0729214,Rivera,\N,\N,"camera_department,make_up_department","tt0138511,tt0451113",Antonio Rivera,79.142044,11.081375
4184,nm7517557,Panosot,\N,\N,"actress,producer,stunts","tt5147484,tt7558982,tt5131924,tt5419450",Jip Panosot,-9.684466,33.372963
4185,nm6615964,Richard,\N,\N,"art_department,camera_department,manager","tt3831636,tt10369346,tt10344032",Sean Richard George,-68.10597,50.589436
4186,nm14606625,Cordidonne,\N,\N,actor,tt26757027,Daniela Cordidonne,18.859016,-42.55524
4187,nm10876553,Beck,\N,\N,,tt0321019,John Beck,-71.0858,28.360392
4188,nm0623651,Neal,1865,1941,writer,"tt0027539,tt0463621,tt1606755,tt0034859",Max Neal,-77.60126,39.5246
4189,nm7792499,Cruz,\N,\N,make_up_department,tt5200228,Ronald Cruz,-86.399734,21.84945
4190,nm9897100,Call,\N,\N,actor,tt8535852,Jim Call,-55.69225,39.93474
4191,nm1046198,Montenegro,\N,\N,actress,tt0265231,Blanquita Montenegro,45.364574,-42.49263
4192,nm11933676,Joshi,\N,\N,editor,tt13175612,Kartikey Joshi,33.631702,26.862864
4193,nm1280841,Polak,1876,1931,actress,"tt0305331,tt0375981",Irma Polak,6.8422284,7.251844
4194,nm6555728,Asay,\N,\N,cinematographer,tt3790686,Gerard Asay,35.33745,15.977142
4195,nm13444359,Ali,\N,\N,actress,tt0071466,Necla Ali,-42.872787,50.663857
4196,nm9351400,Laamanen,\N,\N,writer,tt6044148,Ossi Laamanen,55.885414,-55.50582
4197,nm6739365,Kalinowski,\N,\N,actor,"tt2264054,tt13495014,tt8117222,tt1094354",Szymon Kalinowski,27.676256,-57.103027
4198,nm14590549,Cagnati,\N,\N,,tt26790242,Anselmo Cagnati,26.777699,-6.676494
4199,nm2083256,,1982,\N,actress,"tt2034813,tt0488017",Alice,-41.091785,101.59607
4200,nm7891350,Kearney,\N,\N,art_department,tt5423916,Mike Kearney,17.806564,2.1022766
4201,nm6848373,Hoshi,\N,\N,make_up_department,tt3585276,Takashi Hoshi,39.76049,20.004814
4202,nm10081960,,\N,\N,,tt0887237,Aurelia,-16.774734,85.96916
4203,nm4620715,Elder,\N,\N,"producer,cinematographer,editor","tt13151896,tt6892506,tt2813840,tt6146590",Blake Elder,-6.630501,-41.005703
4204,nm13290055,Turner,\N,\N,miscellaneous,tt16996102,Reagin Turner,-81.822464,-21.83654
4205,nm5350570,Nie,\N,\N,art_department,"tt3682770,tt1425257,tt2017561,tt2458314",Faqi Nie,-9.348107,-27.37615
4206,nm4621578,Lee,\N,\N,camera_department,tt0490438,Tim Lee,-16.57903,60.695946
4207,nm3597739,Eduardo,\N,\N,"director,writer",tt1501414,Cléber Eduardo,80.24931,-29.001684
4208,nm9421220,Tokic,\N,\N,"director,editor,editorial_department","tt12697696,tt7662644,tt8246980,tt8314770",Luka Tokic,20.306318,15.750492
4209,nm14810363,Domínguez,\N,\N,camera_department,tt11709206,Txema Domínguez,95.87697,-3.5934892
4210,nm9966431,Pastella,\N,\N,,tt6414180,Kimberly Pastella Clavacca,19.948313,24.859562
4211,nm12763019,,\N,\N,actress,tt0404574,Greta,-14.168025,90.34854
4212,nm8773291,Welsh,\N,\N,cinematographer,tt6522220,Jim Welsh,-53.738773,-33.05614
4213,nm0149123,Cesvette,\N,\N,miscellaneous,"tt0123097,tt0391397,tt0118780",George Cesvette,23.816046,-1.8524245
4214,nm10324133,Veerendra,\N,\N,assistant_director,tt0386029,Jagath Veerendra,49.50257,43.214825
4215,nm5204441,Hopkin,\N,\N,actor,"tt3118760,tt2323368",Josh Hopkin,-41.218517,9.606505
4216,nm2074826,Darling,\N,\N,"producer,director,writer","tt0923293,tt16257014,tt9292364,tt16257048",Mary Darling,-21.4053,-24.066706
4217,nm12710208,Sisson,\N,\N,,\N,Emily Sisson,33.728107,5.407089
4218,nm2912049,Massimo,\N,\N,,tt1180302,Luca Massimo Barbero,16.904985,30.825922
4219,nm13616105,Kiwanuka,\N,\N,miscellaneous,tt9044418,Rachel Kiwanuka,32.17333,-57.160004
4220,nm12858004,Daniels-Salamanca,\N,\N,,\N,Joseph Daniels-Salamanca,-23.632122,-35.15185
4221,nm3950794,Jones,\N,\N,"actress,miscellaneous","tt0790663,tt0437005",Rachel Jones,-78.14143,15.931448
4222,nm14378687,Brandt,\N,\N,,tt25012212,Nicola Brandt,-37.816326,36.681427
4223,nm9710261,Harge,\N,\N,,\N,Camisha Harge,-2.1218543,9.433575
4224,nm12509965,Signorini,\N,\N,"music_department,composer,sound_department","tt14628808,tt14521910,tt11200394,tt16986488",Filippo Signorini,18.294699,30.046383
4225,nm13187107,,\N,\N,miscellaneous,tt14412532,Sajan,-44.26027,79.92956
4226,nm14470687,Dalpino,\N,\N,actress,\N,Jessy Dalpino,27.028719,-14.440165
4227,nm6651587,Zakrewsky,\N,\N,"writer,producer",tt3887250,Alex Zakrewsky,23.555876,-39.39371
4228,nm11792906,Sampaio,\N,\N,editorial_department,"tt13101694,tt12783036,tt7411476,tt12977390",Marcello Sampaio,67.186775,6.4433947
4229,nm6746858,Jaquez,\N,\N,producer,"tt17361756,tt2363067",Manny Jaquez,71.51593,5.251576
4230,nm6641523,Schirmer,\N,\N,"editorial_department,editor","tt3876856,tt3876854,tt5892472",Stephanie Schirmer,-13.055475,-77.770676
4231,nm8588332,Vargaz,\N,\N,miscellaneous,tt6125438,Evon Vargaz,59.777264,-9.738863
4232,nm9243859,Bennacer,\N,\N,"sound_department,composer","tt7321500,tt2023664,tt7433616",Mourad Bennacer,10.364066,-58.60606
4233,nm9127278,Quintero,\N,\N,"cinematographer,director,producer","tt14642480,tt8718850,tt7132324,tt21066564",Josh Quintero,85.31009,5.790637
4234,nm0224531,Diamant,\N,\N,"producer,actor,writer","tt0160893,tt0161030,tt0161037,tt0137652",Guy Diamant,-18.099724,-31.274189
4235,nm12950048,Verduin,\N,\N,,\N,Alan Verduin,31.999601,-5.187938
4236,nm6529600,Knudsen,\N,\N,actor,tt3762986,T.J. Knudsen,20.385033,-72.41603
4237,nm8936246,Kennedy,\N,\N,executive,\N,Laura Kennedy,-64.605995,-20.066181
4238,nm13012594,Fields,\N,\N,actress,tt0436301,Allison Fields,-60.88701,5.275246
4239,nm0083954,Bisgaard,1972,\N,"producer,director,cinematographer","tt2951594,tt0419137,tt2328787,tt0388034",Kasper Bisgaard,8.084315,-55.879704
4240,nm0856788,Tezel,1929,2011,actor,"tt0067879,tt0470415,tt2159736,tt0468279",Aydin Tezel,-9.14519,4.2467804
4241,nm13417345,Gruß,\N,\N,miscellaneous,"tt18286100,tt18747864,tt18688112,tt18339990",Andrea Gruß,-6.690649,-81.09545
4242,nm3884022,Omidire,\N,\N,actor,tt1644612,Biderni Omidire,64.46157,-29.18587
4243,nm13449249,Pir,\N,\N,miscellaneous,tt10400028,Arash Pir Hosseinian,-35.387493,54.370747
4244,nm12680096,'Los',\N,\N,"animation_department,art_department",tt14892142,Carlos 'Los' Gee,-9.027264,-47.95289
4245,nm4414258,Hall,\N,\N,"actress,miscellaneous,writer","tt8544430,tt2713638,tt1890573,tt4881478",Kari Hall,-65.34587,10.109779
4246,nm10141354,Eskelinen,\N,\N,miscellaneous,tt9036728,Olavi Eskelinen,57.149765,-53.26942
4247,nm15086480,Leite,\N,\N,,\N,Eduardo Leite,-8.10395,0.42395237
4248,nm3170582,Phillips,\N,\N,,\N,Jessica Phillips,-79.21602,-10.497358
4249,nm3045823,Long,\N,\N,art_department,tt0359836,David Long,-48.32702,25.077423
4250,nm3410135,Kornfield,1896,1971,sound_department,"tt0029023,tt0032551,tt0030778,tt0029648",Harry Kornfield,27.966146,-58.6112
4251,nm7685609,Nagazawa,\N,\N,actress,tt5150250,Tsubomi Nagazawa,51.926235,15.6177225
4252,nm10674053,Liberman,\N,\N,cinematographer,tt2900702,Yoray Liberman,-34.72384,6.199441
4253,nm8605601,Cutler,\N,\N,,\N,Alison Cutler,-32.669586,6.3037543
4254,nm0631784,Nikoladjeff,1969,\N,"actor,stunts","tt0109218,tt0932547,tt0108285,tt0110454",Jesper Nikoladjeff,32.20332,-31.853535
4255,nm1527922,Khouri,1971,\N,actor,"tt8378126,tt0366804,tt11003228,tt0220261",Peter Khouri,33.072784,32.90132
4256,nm6364958,Efstratis,\N,\N,"cinematographer,camera_department,editor","tt6390852,tt3606926",Craig Efstratis,-0.23531999,-43.135338
4257,nm15004554,Bakouan,\N,\N,camera_department,\N,Amadou Bakouan,19.250834,-47.256977
4258,nm11996038,Yadav,\N,\N,producer,tt13311676,Vijay Yadav,41.754906,27.424145
4259,nm13414189,Marchante,\N,\N,actor,\N,Salcedo Marchante,18.079895,26.284107
4260,nm7148187,Ghosh,\N,\N,,\N,Indranil Ghosh,42.567497,49.724464
4261,nm8808633,Jørgensen,\N,\N,camera_department,"tt12442258,tt0083487,tt8888010,tt0494703",Erik Jørgensen,19.613178,-72.67821
4262,nm2165064,Stable,\N,\N,actress,tt0078638,Christine Stable,-17.776129,-50.94182
4263,nm6681602,Dao,\N,\N,"costume_department,producer","tt3916140,tt7329126",Lucía Dao,-25.3018,-22.215033
4264,nm12157223,Nicole,\N,\N,actor,"tt13610386,tt11950988",Markia Nicole Smith,-12.072219,47.12089
4265,nm1108573,Bouey,\N,\N,actor,tt0305769,Dillan Bouey,13.2180195,-49.052387
4266,nm6967924,Ferrara,\N,\N,producer,tt4267358,Thomas Ferrara,-17.318506,-38.34927
4267,nm0057802,Barroso,\N,\N,writer,tt0193403,Gastão Barroso,68.55199,16.793077
4268,nm0540604,Maloney,\N,\N,"miscellaneous,actress","tt0095021,tt0186045,tt0102460,tt0115163",Shannon Maloney,-25.295324,-2.2752197
4269,nm4865628,Dingding,\N,\N,"art_department,actor,set_decorator","tt2364616,tt3307432,tt2193161,tt3109138",Jazz Dingding,-19.836628,-20.855017
4270,nm6854460,Edwards,\N,\N,location_management,tt0303350,Eddie Edwards,-58.71565,-11.970752
4271,nm5969258,Alvarez,\N,\N,actor,tt3211074,Toñito Alvarez,65.032074,54.521225
4272,nm2968313,Ogbuagu,\N,\N,actress,"tt1211918,tt1211919",Uche Ogbuagu,69.276146,-31.151287
4273,nm0753123,Ryder,\N,\N,actor,"tt0163385,tt0150951",Lyndon Ryder,-33.71418,20.445084
4274,nm13665135,Zaytsev,\N,\N,,\N,Alexander Zaytsev,26.772379,-43.00079
4275,nm13150359,Igwebuike,\N,\N,writer,"tt16226234,tt22059476",Chike Igwebuike,69.552666,-30.859957
4276,nm13524679,Noreddine,\N,\N,miscellaneous,\N,Ghizlaine Noreddine,37.35795,-10.466677
4277,nm11937115,Darden,\N,\N,music_department,tt0162811,Havi Darden,-24.853119,-24.90635
4278,nm4626573,Morseburg,\N,\N,,tt1433058,Jeffrey Morseburg,-0.2021547,-26.261473
