,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
5201,nm8662815,Taketani,\N,\N,miscellaneous,tt3573272,Naohiro Taketani,15.029538,5.232211
5202,nm8009120,Bhattacharya,\N,\N,actor,tt4675414,Mridul Bhattacharya,15.862031,7.2121377
5203,nm0358666,Hammond,1944,\N,actress,tt0045409,Coral Hammond,10.019478,3.9354897
5204,nm5247906,Amer,\N,\N,,tt2356420,Samah Amer,12.97378,6.9253445
5205,nm13030428,Balscheit,\N,\N,,tt1022932,Margrit Balscheit,8.355504,7.1738124
5206,nm8133853,Shay,\N,\N,actor,tt0802999,Padraic Shay,16.824108,5.4559927
5207,nm0918743,Weische,\N,\N,sound_department,"tt0125644,tt1210057,tt1222817,tt1262416",Christof Weische,12.0187645,3.23989
5208,nm5101827,Moon,\N,\N,composer,tt0118741,Michael Moon,9.98906,-1.9524622
5209,nm5542840,Katragadda,\N,\N,"actor,producer","tt2732460,tt27480281,tt2231589",Rajani Katragadda,15.357128,7.102909
5210,nm2962546,Li,\N,\N,script_department,tt0087802,Wei-Hsi Li,9.402526,-1.5928811
5211,nm13327152,Higdon,\N,\N,,tt17323464,Sara Higdon,10.521099,5.4281554
5212,nm3600966,Diamond,\N,\N,,tt1407055,Mike Diamond,10.389141,-2.6475558
5213,nm3356869,Brouillat,\N,\N,"producer,art_department","tt1390986,tt0443722",Eric Brouillat,9.00786,7.8842225
5214,nm10877991,Layman,\N,\N,,tt10730788,Matt Layman,10.957185,5.116844
5215,nm4604190,Lumaban,\N,\N,"editorial_department,miscellaneous,editor","tt1659905,tt2074641,tt1833210",Joanne Lumaban,9.443092,7.310043
5216,nm6995596,Freeman,\N,\N,,\N,Jason Freeman,9.472423,5.3570895
5217,nm5508578,Vorobyov,\N,\N,producer,"tt1576701,tt3976384,tt1691892,tt1880313",Igor Vorobyov,13.505798,7.50239
5218,nm6482204,Thomas,\N,\N,"cinematographer,editor",tt3717616,Jon Thomas,9.170233,-3.948911
5219,nm4385864,Yankovich,\N,\N,actress,tt2138674,Irene Yankovich,12.600029,5.6530223
5220,nm4760654,Neu,\N,\N,"camera_department,actor,sound_department","tt5376600,tt2081266,tt3178304,tt4975456",Max Neu,11.471275,3.9127738
5221,nm8495564,Perkins,\N,\N,visual_effects,tt5784388,George Perkins,10.12382,5.9565673
5222,nm5081862,Cotsakos,\N,\N,actor,"tt2170744,tt2326013",Michael Cotsakos,13.279504,6.7242327
5223,nm1932160,Madoule,\N,\N,production_designer,tt0461172,Quentin Madoule,12.94631,5.251133
5224,nm3081583,Sidd,\N,\N,casting_department,tt1068956,Nasir Sidd,14.558292,7.813558
5225,nm0763904,Santoro,\N,\N,actor,tt10075954,Francesco Santoro,10.999686,9.653768
5226,nm4425082,Guerra,\N,\N,"special_effects,costume_department","tt2016886,tt1339678",Teresa Guerra,10.353351,9.386261
5227,nm0238687,Dry,\N,\N,actress,tt0100266,France Dry,8.741039,5.4483685
5228,nm5628747,,\N,\N,,tt0123338,James,-11.336448,12.467827
5229,nm4519458,Freeman,\N,\N,actor,tt1974322,Joseph Freeman,9.455798,5.3653297
5230,nm4558572,Seitkaziev,\N,\N,"director,writer,producer","tt2137638,tt1996281,tt15145260",Baktiyar Seitkaziev,13.449231,7.34772
5231,nm13925692,Ye,\N,\N,,\N,Tao Ye,9.420973,-1.9483231
5232,nm2431444,Gerolomi,\N,\N,"camera_department,visual_effects","tt0061242,tt0066818,tt0070672,tt0067491",Louis Gerolomi,11.445647,6.917493
5233,nm6974750,Fitzgerald,\N,\N,"miscellaneous,actor","tt4892206,tt4277526,tt4497002",Sarah Fitzgerald,12.277308,11.170313
5234,nm5292492,Caneda,\N,\N,animation_department,"tt9005780,tt1037116,tt1206326,tt2230587",Francis Caneda,11.028456,8.499464
5235,nm3832258,Hoghe,\N,\N,music_department,"tt1161411,tt6793580,tt1166113",Norman Hoghe,12.970013,8.957181
5236,nm14277106,du,\N,\N,location_management,\N,Igor du Villard,24.25493,-3.1239042
5237,nm10008007,Upstad,\N,\N,actor,tt8758740,Matias Upstad,11.923251,5.9863625
5238,nm11333527,Kol,\N,\N,,"tt10611748,tt26685732,tt13074816",Yasin Kol,12.941341,6.2085853
5239,nm12188185,Cecchi,\N,\N,writer,tt12637736,Ottavio Cecchi,9.675461,8.956562
5240,nm7569813,Bramblett,\N,\N,actor,tt5004174,Randall Bramblett,7.963312,7.2706966
5241,nm3502365,Moeller,\N,\N,miscellaneous,tt1462894,Monika Moeller,10.536791,5.898163
5242,nm2934909,Perilli,1927,2021,,tt1190154,Achille Perilli,11.492306,7.6664968
5243,nm8675680,Liu,\N,\N,camera_department,"tt5290882,tt7121588,tt4051858",Xiaohang Liu,14.074826,3.4438207
5244,nm0046337,Baer,\N,\N,"actress,director,producer","tt8106176,tt0298120,tt1020982,tt0823665",Cindy Baer,8.013955,7.5458145
5245,nm10224399,Mackenzie,\N,\N,actor,"tt12574336,tt6679794",Arthur Mackenzie,13.914582,9.702478
5246,nm4960315,Latif,\N,\N,,\N,Abdul Latif,11.301532,7.501471
5247,nm3721365,Thomas,\N,\N,actor,tt1181320,John Thomas,9.167545,-3.9608116
5248,nm9207651,Lambert,\N,\N,,tt7262466,Waltraud Lambert,9.143237,6.88097
5249,nm9896584,Amankwaah,\N,\N,actor,\N,Aaron Amankwaah,13.660938,6.790068
5250,nm9808003,Carnahan,\N,\N,actress,tt8347504,Dovey Carnahan,9.086643,9.323381
5251,nm13300780,Soman,\N,\N,actress,tt17044736,Mukta Soman,14.608394,7.4944773
5252,nm10052244,Lefebvre,1936,\N,soundtrack,"tt3158138,tt8851572,tt7658146",Margot Lefebvre,9.188979,7.377349
5253,nm14212572,Olson,\N,\N,,\N,Sapphira Olson,11.296118,5.2050366
5254,nm11793342,Ishihara,\N,\N,animation_department,tt0186506,Ichiro Ishihara,14.272561,5.9809055
5255,nm4809709,Andre,\N,\N,"cinematographer,editor,camera_department","tt2108541,tt1809231,tt2071582,tt8978030",Ole Andre Rekkedal,9.788661,-3.1320662
5256,nm12008250,Craig,\N,\N,,\N,Jimmy Craig,9.940599,-3.2845592
5257,nm0705843,Radovich,1915,2002,actor,"tt0045531,tt0045339,tt0046639,tt0046615",Bill Radovich,12.684446,7.329832
5258,nm1893178,Nicholson,\N,\N,actress,"tt1495708,tt1663228,tt1614455,tt0413606",Rebecca Nicholson,10.8795805,6.5097194
5259,nm9244008,Cunat,\N,\N,,\N,Emilien Cunat,12.967654,9.32671
5260,nm4769495,Gaunt,\N,\N,"costume_department,costume_designer","tt4520906,tt1693592,tt6433880,tt6012244",Sarah Gaunt,10.173948,7.4587545
5261,nm4837688,Ogden,\N,\N,writer,tt0053481,David Ogden,12.1428585,7.8512845
5262,nm2517716,Irie,\N,\N,miscellaneous,"tt4209356,tt1312950",Hiroyuki Irie,14.114222,5.975246
5263,nm10239870,Katz,\N,\N,,\N,Richard Katz,12.040964,5.7957115
5264,nm1323928,Pestotnik,1926,\N,actress,tt0058429,Bea Pestotnik,13.256372,8.1388235
5265,nm4092134,Dhungana,\N,\N,"producer,writer,director","tt3908994,tt1729652,tt1991039,tt2007994",Bhaskar Dhungana,15.370273,7.392361
5266,nm9638008,Hirayama,\N,\N,actor,tt8023854,Kumiko Hirayama,14.9330635,5.2292643
5267,nm7547148,,\N,\N,,tt4972532,Inês,-11.398549,12.5117235
5268,nm1716932,Latimore,\N,\N,actor,tt0423816,Trenton Latimore,11.201776,7.427732
5269,nm11556254,Aether,\N,\N,,tt12268992,King Aether,12.972043,6.8605824
5270,nm2191484,Banks,\N,\N,actor,tt0303860,Tee Banks,7.2325077,7.681031
5271,nm11567011,Anderson,\N,\N,,\N,Virginia Anderson,2.2750235,13.315561
5272,nm3420464,Stock,\N,\N,"visual_effects,producer,assistant_director","tt3450958,tt0437086,tt1456941,tt1571234",Bernard Stock,10.277233,-2.6347961
5273,nm5586234,Glatt,\N,\N,,\N,Laurie Glatt,10.316225,6.36891
5274,nm12317679,Tosello,\N,\N,actress,tt14047656,Karma Tosello,12.5487175,6.219145
5275,nm8360733,Lalancette,\N,\N,"actor,visual_effects,camera_department","tt15715356,tt7224012,tt5965346",Djoé Lalancette,9.212756,7.0901365
5276,nm5697509,Murray,\N,\N,,tt2910086,Jim Murray,2.2527537,13.962132
5277,nm13907854,Zheng,\N,\N,actor,"tt21445726,tt22485624",Jie Zheng,15.076025,3.8679883
5278,nm6936587,Nyman,\N,\N,"camera_department,miscellaneous","tt6616260,tt12390572,tt9005184,tt14846026",Nelli Nyman,15.246006,5.8388977
5279,nm11413429,Nobles,\N,\N,actor,tt11946508,Joe Nobles,10.469986,5.5623236
5280,nm4115183,Perez,\N,\N,,tt1740747,Sophie Perez,11.567919,9.61657
5281,nm10602158,Wortig,\N,\N,editor,tt0344754,Stefan Wortig,12.446858,3.209569
5282,nm4288008,Mourelos,\N,\N,music_department,tt1825643,Mauro Mourelos,13.803528,9.121964
5283,nm10479737,Drifta,\N,\N,actor,tt9789448,Mista Drifta,12.674203,8.376789
5284,nm1681634,Esterle,\N,\N,"script_department,assistant_director,miscellaneous","tt0313553,tt1194229,tt0903766,tt0806910",Corinna Esterle,12.505642,7.4511604
5285,nm1907918,Munhoz,\N,\N,composer,tt0420908,Pablo Munhoz,13.973063,9.109115
5286,nm9647916,Laguerre,\N,\N,actor,"tt12350938,tt8042512,tt10888878,tt14814578",Dylan Laguerre,10.228126,9.403291
5287,nm6646931,Serneski,\N,\N,actor,tt3882618,Jimmy Serneski,14.349751,7.982373
5288,nm0756270,Saha,\N,\N,composer,tt0108367,Ranjit Saha,15.1689415,7.2718277
5289,nm6471704,Hartmann,1990,\N,actor,"tt3708716,tt4425076,tt0479846,tt5094068",Stefan Hartmann,11.102237,4.9665165
5290,nm3682620,Lecoponte,\N,\N,actor,tt1244571,Oliver Lecoponte,9.3049,7.1119466
5291,nm12959018,El-Qammash,\N,\N,actress,tt2147758,Shahinaz El-Qammash,13.722271,6.70916
5292,nm8724532,Yorgiadis,\N,\N,actress,tt6447244,Roz Yorgiadis,12.899004,7.3918624
5293,nm6391654,Anderson,\N,\N,actor,tt3631244,Calena Anderson,2.2760868,13.309895
5294,nm14143502,Whittle,\N,\N,composer,\N,James Whittle,11.083547,5.789428
5295,nm8327087,,\N,\N,camera_department,tt0015460,Armand,-14.935962,-4.107605
5296,nm1665218,Jimmy,\N,\N,,\N,Virtual Jimmy,9.745217,-3.4521828
5297,nm14585586,Montgomery,\N,\N,actor,tt0431367,Barry Montgomery,10.419996,5.9491224
5298,nm12836689,Lane,\N,\N,actor,tt15210944,Oscar Lane Adams,9.378061,6.5561824
5299,nm12089717,Phillips,\N,\N,,\N,Louis Phillips,3.3944807,-10.359928
5300,nm0851543,Taus,1980,\N,actress,"tt6259992,tt0186191,tt0332308,tt0288912",Antoinette Taus,12.657963,6.10569
5301,nm0027744,Andersson,\N,\N,sound_department,"tt0056735,tt0125038,tt0064693,tt0073430",Lennart Andersson,12.260944,5.447937
5302,nm1577740,Wilson,\N,\N,"director,producer,writer","tt0133302,tt1833696,tt6400168,tt0285158",Lindy Wilson,10.75836,-4.89953
5303,nm4541353,Mulder,\N,\N,,\N,Shawn-Ray Mulder,10.648859,5.8795915
5304,nm9509158,Miller,\N,\N,actress,tt4925292,Debra Miller,-1.8720821,16.346176
5305,nm8082672,Karlos,\N,\N,actor,tt0122652,Juan Karlos Mañón,11.54049,5.375302
5306,nm9942688,Costa,\N,\N,producer,tt8638420,Carlos Costa,10.033888,8.394059
5307,nm5474120,McCollough,\N,\N,"director,editor,camera_department","tt16491790,tt6810582,tt5723302,tt3742190",George McCollough,4.349717,8.275541
5308,nm3310751,Binder,\N,\N,actor,tt1378219,Gregory Binder,7.772533,7.3066998
5309,nm5576007,Ahmadi,\N,\N,"director,assistant_director","tt4870794,tt2769156,tt16977052",Miryam Ahmadi,13.607843,6.4764605
5310,nm7028736,Bitnar,\N,\N,"production_manager,producer,miscellaneous","tt9201772,tt28066644,tt4029524,tt1462759",Katherine Bitnar,12.127752,6.925332
5311,nm1176469,Rouffiange,\N,\N,actor,"tt0253108,tt0165626",Roger Rouffiange,9.0425625,7.813173
5312,nm8553807,Sampou,\N,\N,"soundtrack,composer,music_department","tt6208616,tt6764496,tt4796122",Les Sampou,14.6216955,7.4976406
5313,nm4539097,Rodríguez,\N,\N,actor,tt0076676,José Rodríguez,-4.607107,-6.027403
5314,nm0569536,McGough,\N,\N,"producer,director","tt23740260,tt23739830,tt0125651,tt0163521",Tom McGough,4.3304796,8.284525
5315,nm1169786,Güzel,\N,\N,actress,"tt0316124,tt0314964,tt0312392",Ayse Güzel,13.658416,8.123675
5316,nm4313093,Tahir,\N,\N,"production_designer,actor","tt7923374,tt1838577",Hamzah Tahir,13.146414,6.524782
5317,nm10465483,Nelson,\N,\N,actor,"tt9758508,tt9767974",Josh Nelson,15.6136465,5.7140627
5318,nm5687728,K.,\N,\N,producer,tt2386668,William K. Shumate,-1.4566376,-3.7894545
5319,nm5758684,Casseb,\N,\N,,\N,Cássio Casseb,9.723359,8.926444
5320,nm6711093,Huff,\N,\N,art_department,tt3342134,David Huff,12.58721,4.5833855
5321,nm10342740,Steinigen,\N,\N,,tt0799583,Jens Steinigen,11.048425,3.764951
5322,nm5510935,Quiroz,\N,\N,actor,tt2692850,Gonzalo Quiroz,10.998441,9.41051
5323,nm3957379,R.,\N,\N,actor,tt1125929,Philip R. Keay,-1.3513049,-4.190369
5324,nm14049966,Guehenneuc,\N,\N,"actress,assistant_director",tt7489400,Morgane Guehenneuc,10.310422,7.8136
5325,nm4069603,Cionca,\N,\N,actress,tt1679247,Irina Cionca,9.991253,9.355521
5326,nm8656142,Putman,\N,\N,actor,tt3212830,Kirk Putman,11.053668,5.262975
5327,nm15100943,Williams,\N,\N,actor,tt3777346,Mark Williams,5.4599495,-2.8557281
5328,nm3826267,Sokolov,1982,\N,"visual_effects,director,cinematographer","tt12261776,tt0870154,tt6450804,tt5090568",Alexander Sokolov,13.950526,7.7251244
5329,nm10054035,Bergh,\N,\N,,"tt5109260,tt8856070",Andreas Bergh,11.311778,4.226526
5330,nm5314234,Daniel,\N,\N,camera_department,"tt1975249,tt5192510",Gheorghe Daniel,9.746071,-3.1885293
5331,nm5401238,Garcia,\N,\N,transportation_department,tt2545492,Juan Garcia,-3.1928167,7.032966
5332,nm3393426,Obata,\N,\N,camera_department,"tt0086456,tt0236376,tt2301882",Hiromasa Obata,14.071223,5.556699
5333,nm13049331,Bayarchuluun,\N,\N,"cinematographer,costume_designer,miscellaneous","tt15729156,tt18283384",Temuulen Bayarchuluun,13.441414,7.013525
5334,nm14513525,Nicol,\N,\N,music_department,tt0310788,Tom Nicol,15.359182,5.7942524
5335,nm6428458,McNally,\N,\N,,tt2474238,Gregg McNally,4.353065,8.26077
5336,nm10837927,Ruffel,\N,\N,,tt10641346,Pascale Ruffel,12.346991,8.735312
5337,nm10835835,Jennier,\N,\N,,\N,Paulette Jennier Earle,10.345473,5.540222
5338,nm1791570,Martin,\N,\N,,\N,Susan Martin,9.082435,-4.0611176
5339,nm14558691,Mikhail,\N,\N,producer,tt26698828,Pravdivtsev Mikhail,14.052174,9.499018
5340,nm3795522,Gili,\N,\N,animation_department,tt0099410,Marta Gili,10.389988,7.6129766
5341,nm15111494,Johnson,\N,\N,actress,\N,Shawanda Johnson,0.90451115,23.831524
5342,nm14521375,Sharma,\N,\N,visual_effects,tt9663764,Yash Sharma,17.05006,5.8245645
5343,nm12893690,Langdon,\N,\N,camera_department,tt8305852,James Langdon,9.128956,6.75828
5344,nm1821847,,1979,\N,actress,"tt0443941,tt0458720,tt0405885,tt6610786",Sheryl,-11.334695,12.467507
5345,nm13503300,Hirotsuru,\N,\N,,\N,Daisuke Hirotsuru,14.805097,5.192129
5346,nm2565483,Jackman,\N,\N,miscellaneous,"tt0092225,tt0091165",Erin Jackman,12.4340515,4.6143827
5347,nm14539035,Patlajean,\N,\N,actor,tt19891500,Alexandre Patlajean,12.28057,7.519068
5348,nm2176555,István,\N,\N,actress,"tt1583936,tt0398145",Márta István,4.2917705,6.0508966
5349,nm3364853,Fitch,\N,\N,actor,tt1395704,Alexis Fitch,10.412643,3.6242566
5350,nm2621898,Secci,\N,\N,producer,"tt1010449,tt1623698,tt1609140",Gianni Secci,11.492545,7.1366377
5351,nm10590131,Martin,\N,\N,miscellaneous,tt10117470,Ron Martin,9.041014,-4.1140776
5352,nm10979961,Radu,\N,\N,"camera_department,editorial_department,editor","tt10787210,tt12795822,tt12059772,tt16241180",Tatar Radu,12.922157,9.211807
5353,nm12253182,Allú,\N,\N,"miscellaneous,producer",tt13890686,Sara Allú,12.253343,6.079399
5354,nm8827408,Walters,\N,\N,,tt6610896,Brian Walters,12.984855,2.7167244
5355,nm14624656,Brown,\N,\N,miscellaneous,tt14307470,Michelle Brown,11.816704,-3.5486302
5356,nm12202127,Yañez,\N,\N,,tt10962586,Ottoniel Yañez,10.57705,10.036385
5357,nm4968357,Agarwal,\N,\N,music_department,"tt6876182,tt4911730",Aman Agarwal,13.281693,6.843537
5358,nm4498160,Motswai,\N,\N,actor,tt1956669,Nx'apa Motswai,14.341122,6.4751697
5359,nm9123403,Gonzales,\N,\N,,tt7127332,Liz Gonzales,9.634207,10.700675
5360,nm6849811,Galedary,\N,\N,"writer,actor,producer","tt5519126,tt6723436,tt5519286,tt5519330",Hassan Galedary,10.282501,7.613075
5361,nm2562872,Ram,\N,\N,miscellaneous,tt0052960,Sonak Ram Singh,9.551079,-2.0543857
5362,nm11486099,Dicconson,\N,\N,producer,"tt4104086,tt6877700,tt9534960,tt20895584",Douglas Dicconson,9.130791,5.794577
5363,nm6253419,Kuschke,\N,\N,cinematographer,tt1307924,Klaus Kuschke,11.7661085,3.3435566
5364,nm1620752,Lind-Laursen,\N,\N,,"tt0320017,tt0341199",Trine Lind-Laursen,11.987526,5.2437143
5365,nm12569309,Kim,\N,\N,animation_department,"tt13804084,tt22769820,tt20192230",Jung-ah Kim,-1.8927424,12.466062
5366,nm12938771,Russell,\N,\N,,\N,Michael Russell,10.619015,-4.9374247
5367,nm2257431,Boogerd,1972,\N,,"tt1112798,tt14994632,tt2016214,tt0271905",Michael Boogerd,10.813442,6.147424
5368,nm2583934,Reynolds,\N,\N,"actor,writer",tt15210138,Skip Reynolds,10.31779,2.5081532
5369,nm2842248,Friend,\N,\N,actor,tt1143913,Telepathik Friend,10.188057,-2.374732
5370,nm8990427,Filatova,\N,\N,"actress,writer","tt8507676,tt10293950,tt7550486,tt7615744",Mila Filatova,12.991383,7.5833855
5371,nm14898838,Çelik,\N,\N,actor,"tt27899018,tt27877082",Alper Çelik,14.014398,8.614815
5372,nm14520335,Cruz,\N,\N,actor,tt26546841,Felix Cruz,11.7481985,-6.629134
5373,nm1184056,,\N,\N,actress,"tt0311092,tt0380644",Nina,-11.422066,12.557025
5374,nm0738665,Roman,\N,\N,stunts,tt0088936,Angel Roman,9.587467,-2.634067
5375,nm0738425,Rollins,\N,\N,"script_department,miscellaneous,producer","tt0172156,tt0421729,tt0486946,tt1464174",Darice Rollins,10.799643,5.262719
5376,nm5232444,Boyer,\N,\N,,tt2212129,Cliff Boyer,10.184477,5.667111
5377,nm6372608,Young,\N,\N,"actor,stunts",tt0369445,Brad Young,10.952156,-1.5381144
5378,nm7295529,Göbel,\N,\N,,tt4634466,Henner Göbel,11.919356,3.5106792
5379,nm5773027,Cabeza,\N,\N,,\N,German Cabeza Ramos,10.109444,9.482143
5380,nm1008073,Schochet,\N,\N,actress,"tt0285698,tt1195935,tt0416681",Joanna Schochet,11.126303,3.590281
5381,nm6183540,Railic,\N,\N,visual_effects,"tt2496972,tt3432698",Radovan Railic,11.619395,6.5016637
5382,nm8914383,Homyakov,\N,\N,"editor,cinematographer","tt6764092,tt7248278",Pavel Homyakov,12.781769,4.721241
5383,nm2675793,Kolonistova,\N,\N,"casting_director,casting_department","tt0846069,tt1221072,tt27795519",Aleksandra Kolonistova,13.385405,7.381591
5384,nm0454119,Kimura,1912,1988,writer,"tt0050251,tt0053853,tt0051413,tt0057295",Takeshi Kimura,-1.8864646,12.4626045
5385,nm0215356,del,\N,\N,sound_department,"tt0069735,tt0071114,tt9828802,tt0069838",Tomás del Barrio,9.425743,-2.2087991
5386,nm11139083,French,\N,\N,assistant_director,tt11257452,Hailey French,8.883447,-2.2699354
5387,nm14569218,Green,\N,\N,,tt2563482,Josh Green,11.065448,-2.1141138
5388,nm3688273,Christoff,\N,\N,composer,"tt1549909,tt1554492",Mike Christoff,10.79516,5.198978
5389,nm13262441,Jaimes,\N,\N,actor,tt16763560,Sergio Jaimes,10.760531,8.689779
5390,nm13641173,Broby,\N,\N,editorial_department,tt20115402,Frida Broby Sögaard Madsen,9.488697,4.727347
5391,nm6682871,Sara,\N,\N,miscellaneous,tt3811792,Peggy Sara Owusu,14.609371,7.772169
5392,nm3428893,Kim,\N,\N,actress,tt1424300,Julie Kim,-1.894834,12.467068
5393,nm2616868,Hakim,\N,\N,"actor,director","tt18184122,tt19365538,tt0107767,tt1000111",Azizul Hakim,12.888358,4.7214923
5394,nm6787444,Almohammadi,\N,\N,"production_manager,director,writer","tt13570066,tt4054946,tt15428134",Abdulrahman Almohammadi,13.745179,6.649381
5395,nm14810812,Sarkar,\N,\N,director,tt27649767,Sahith Sarkar,15.469617,7.1997023
5396,nm5925007,Zemaitis,\N,\N,actor,tt3165236,Andy Zemaitis,12.904857,7.6191745
5397,nm1420967,Mantelli,\N,\N,"producer,director","tt0119974,tt0375400,tt1538043",Laura Mantelli,13.809568,9.570784
5398,nm1575402,Ryerson,\N,\N,actor,"tt0278031,tt2920276",Don Ryerson,10.660588,5.5902467
5399,nm6439413,Stagg,\N,\N,actor,"tt3789018,tt4985578,tt3678958,tt4058298",Edward Stagg,10.41936,3.7857687
5400,nm9178615,Wu,\N,\N,actor,tt5034474,Paul Wu,13.919408,3.48422
5401,nm4482825,Mchugh,\N,\N,writer,tt0330958,Rob Mchugh,14.034308,9.164991
5402,nm2613425,Chen,1910,2013,"director,writer","tt1003213,tt1002767",Liting Chen,9.043657,9.761627
5403,nm9800779,Savitsky,\N,\N,"art_department,editorial_department","tt7357302,tt10038830",Yaroslav Savitsky,13.808255,7.695487
5404,nm13395987,Ibrahim,\N,\N,miscellaneous,tt11356812,Joe Ibrahim,14.127724,6.1595626
5405,nm8326613,Michele,\N,\N,,tt0170980,Arthur Michele,13.934825,9.541291
5406,nm14189691,Dicapela,\N,\N,actress,tt23135450,Ana Dicapela,9.096298,5.843842
5407,nm4636917,Bai,\N,\N,actor,tt1162595,Hui-wen Bai,8.054023,7.7527947
5408,nm12633057,Press,\N,\N,,tt14161488,Alex Press,10.300679,-2.4385715
5409,nm7493539,Craufurd,\N,\N,"producer,director,writer","tt27756857,tt4909090,tt3801442,tt8179276",Pauly Craufurd,10.70399,5.4046035
5410,nm10049493,Sunderland,\N,\N,miscellaneous,tt5764010,Michael Sunderland,14.735331,8.019814
5411,nm4324852,K.C.,\N,\N,actor,tt1843851,Pushpa K.C.,-1.4204224,-3.890275
5412,nm0913764,Wasyk,\N,\N,"director,writer,producer","tt0107624,tt0118346,tt0128246,tt1756807",Darrell Wasyk,12.974659,2.990204
5413,nm0434544,Kaftan,1935,2011,actor,"tt0060279,tt0247233,tt0124888,tt0183348",Jirí Kaftan,13.08323,6.1702356
5414,nm1075311,Erickson,\N,\N,camera_department,tt0098351,Jim Erickson,12.445277,7.440402
5415,nm13664291,Ramsey,\N,\N,,\N,Alex Ramsey,11.346383,8.680053
5416,nm5691612,Mousavi,\N,\N,,\N,Mirhossein Mousavi,13.883647,9.152181
5417,nm13661310,Johnson,\N,\N,writer,tt20228770,Alexandra Johnson,0.90451545,23.831524
5418,nm7050887,Makris,\N,\N,"actress,producer,production_manager","tt4006044,tt6250500,tt9070154,tt4224604",Amie Makris,13.829059,9.109717
5419,nm2174726,B.,\N,\N,music_department,tt0477140,Tricia B. Lee,-1.4064283,-4.174361
5420,nm3150774,Schaper,\N,\N,actor,tt1262963,Jay Schaper,11.082399,3.5208075
5421,nm4371841,Slater,\N,\N,,\N,Jerry Slater,10.630102,4.3744893
5422,nm3958673,Valenzuela,\N,\N,"editor,editorial_department,producer","tt1679221,tt12065248,tt15281124",Heidy Valenzuela,10.8445215,9.657819
5423,nm7263037,Alberda,\N,\N,actor,tt4604886,Brandon Alberda,10.542708,9.395669
5424,nm1079638,Foucault,\N,\N,sound_department,tt0177112,François-Regis Foucault,9.132288,8.041067
5425,nm2824305,Bakschik,\N,\N,actress,tt1294801,Emmi Bakschik,8.284999,7.5612645
5426,nm9646529,Bleckner,\N,\N,miscellaneous,tt2381325,Taryn Bleckner,8.083061,7.23542
5427,nm8979525,Pattinson,\N,\N,miscellaneous,tt6735322,Richard Pattinson,12.214005,9.927699
5428,nm5799060,Genes,\N,\N,producer,tt3054412,Lori Genes Christian,11.833888,6.9857454
5429,nm12159987,Khan,\N,\N,production_manager,"tt13630800,tt16727546,tt11675884",Shahid Khan,14.954732,6.5843053
5430,nm1807471,Patton,\N,\N,actor,"tt0461963,tt0439296",Josh Patton,12.205997,10.038217
5431,nm14021194,Walker,\N,\N,actor,tt22001506,Bridget Walker,11.368148,-4.2476516
5432,nm1871816,,\N,\N,editor,tt0452886,Ems,-11.305245,12.439053
5433,nm14977711,Nauta,\N,\N,,\N,La Nauta,15.315776,5.9345236
5434,nm12731273,A.,1930,1991,,\N,Samuel A. Guidici,-4.833732,-1.091853
5435,nm8702881,Dapper,\N,\N,,\N,Häns Dapper,8.742446,5.388143
5436,nm4187990,Natubailagi,\N,\N,art_department,tt0870204,Luke Natubailagi,15.305032,7.157079
5437,nm6907794,Sidor,\N,\N,actor,"tt1985176,tt1588335",Xavier Sidor,14.41115,7.744058
5438,nm3167758,Hertzog,\N,\N,"sound_department,composer,actor","tt5424686,tt1310507,tt2178927,tt5949626",Kent Hertzog,12.332706,4.0044937
5439,nm4773294,Brook,\N,\N,"camera_department,assistant_director","tt4131342,tt2107866,tt3490046,tt3581704",Odile Brook,9.084952,-3.1600437
5440,nm10343796,Koutský,\N,\N,actor,\N,Petr Koutský,15.59043,9.439646
5441,nm7255163,Parakh,\N,\N,"costume_designer,costume_department,editorial_department","tt3678938,tt4114302,tt6268114,tt4846926",Prachiti Parakh,12.176897,7.4793477
5442,nm4793358,Joyner,\N,\N,"actress,miscellaneous,writer","tt2156913,tt2123222,tt1833395,tt8803418",Jasmine Joyner,10.475034,6.0687895
5443,nm12100725,Collier,\N,\N,,\N,Korties Collier,10.355017,5.401773
5444,nm6314994,W.,\N,\N,actor,tt1853620,Robert W. Brown,-1.3215696,-4.149328
5445,nm8055199,Carrigan,\N,\N,,tt3952194,Dick Carrigan,9.298351,9.284433
5446,nm2361778,Gramajo,\N,\N,editor,tt0366073,Maximiliano Gramajo,10.571938,9.026461
5447,nm10481005,Schaper,\N,\N,,tt5102168,Annette Schaper,11.135486,3.546427
5448,nm4077963,Hollis,\N,\N,"director,assistant_director",tt1725090,David Hollis Jr.,12.487389,4.2876706
5449,nm11426607,Guruvayoor,\N,\N,actor,tt11322920,Kabeer Guruvayoor,15.364069,7.2247233
5450,nm13505572,Yang,\N,\N,"director,actor,writer","tt18950144,tt18971472,tt18971814,tt18971692",Jared Yang,9.47811,-1.6862946
5451,nm8834700,Marshall,\N,\N,"miscellaneous,assistant_director","tt8619822,tt1837492,tt0313043,tt7097896",William Marshall,4.983788,-4.2398086
5452,nm3135645,Shadbourn,\N,\N,miscellaneous,tt1065120,Ellen Shadbourn,16.604187,5.5571856
5453,nm10325977,Ramthun,\N,\N,,tt0799583,Christian Ramthun,15.546321,7.0882077
