,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
3862,nm4127702,Blanco,\N,\N,music_department,tt0889583,David Blanco,1.2139869,-0.6517091
3863,nm4064276,Contras,\N,\N,"location_management,producer","tt10663608,tt1303828",Jorge Contras,8.418254,6.8301506
3864,nm9201089,Arthur,\N,\N,actor,tt0075472,Kenneth Arthur Wilkinson,5.2987013,-0.8579339
3865,nm10266323,Avoian,\N,\N,actor,"tt10272460,tt10720724,tt9257920,tt15576730",Mikael Avoian,8.86862,2.175934
3866,nm8996261,Palm,\N,\N,camera_department,"tt5727282,tt9812614,tt8587142,tt11655202",August Palm,8.927781,-1.5146881
3867,nm9022369,Laho,\N,\N,,\N,Risilda Laho,9.141951,6.236073
3868,nm3672072,Dobbelaer,\N,\N,actor,"tt2121576,tt1997289,tt7460110,tt3307560",Koen Dobbelaer,9.875954,5.3613815
3869,nm3849025,Seedorf,\N,\N,script_department,tt0427707,Sabine Seedorf,5.19768,5.281245
3870,nm12634433,Calegari,\N,\N,"art_department,art_director","tt14781526,tt14782142",Milagros Calegari Dixon,9.451027,7.763487
3871,nm10354128,Simkovitz,\N,\N,"assistant_director,camera_department,sound_department","tt9476234,tt9821140,tt12717266",Josh Simkovitz,7.4527698,10.239362
3872,nm1006618,Boyeson,\N,\N,"casting_department,casting_director,make_up_department","tt6186400,tt0284426,tt1485761,tt2187319",Theresa Boyeson,7.1247053,5.067497
3873,nm4185970,van,\N,\N,composer,"tt0780515,tt1779366",Tobias van de Locht,0.5970389,18.29892
3874,nm3416525,Datiles,\N,\N,"producer,editorial_department,assistant_director","tt6239870,tt15415556,tt1872956,tt15163344",Vince Datiles,9.315727,6.6645393
3875,nm1677558,Lyon,\N,\N,,tt0063949,Barbara Lyon,8.750943,5.2531967
3876,nm4355429,Bank,\N,\N,miscellaneous,tt0198050,Victor Bank,10.35905,3.512101
3877,nm0224602,Diamond,1900,1979,"producer,writer,miscellaneous","tt0058622,tt0029627,tt0028555,tt0026985",David Diamond,-2.668096,-0.86264044
3878,nm8857801,Han,\N,\N,"writer,producer,miscellaneous","tt6664800,tt1518828,tt1646123",Xiaoxi Han,3.482125,-5.816254
3879,nm1936847,Allen,\N,\N,miscellaneous,tt1913178,Brad Allen,5.268563,-0.9746274
3880,nm8309349,Chopra,\N,\N,actor,"tt27618691,tt5909220",Rupika Chopra,2.9820738,9.81836
3881,nm2963345,Schneider,\N,\N,,\N,Bob Schneider,4.2056923,3.91872
3882,nm11064900,Leder,\N,\N,camera_department,tt8041806,Brandi Leder,5.9426966,5.5045166
3883,nm1098719,Miladic,\N,\N,actress,tt0210629,Helena Miladic,7.5150967,7.244801
3884,nm1418900,Owens,\N,\N,actor,tt0375623,Richard Owens,5.4430203,1.2450106
3885,nm13249072,Strother,\N,\N,actress,"tt16709664,tt5978600",Tiffany Strother,2.7753856,7.149652
3886,nm0719702,Renninger,\N,\N,"director,writer,editor","tt0297780,tt7587830,tt1971519",Sascha Renninger,5.7632637,5.5467777
3887,nm6198434,Djulic,\N,\N,actress,tt0473634,Maja Djulic,7.2837906,9.481067
3888,nm15056699,Deutsch,\N,\N,actor,tt21227790,Oliver Deutsch,6.008765,6.3046722
3889,nm15107855,Howatt,\N,\N,actress,tt28538216,Kylie Howatt,6.6319876,4.960036
3890,nm7955936,Kasturi,\N,\N,actor,tt4840668,Kesar Kasturi,5.623819,8.646929
3891,nm13692816,Pulliese,\N,\N,actress,tt20454586,Alyssa Pulliese,7.0103354,4.448112
3892,nm13224121,Magnum,\N,\N,"composer,music_department",\N,Double Magnum,6.38496,1.0795416
3893,nm7403547,Khodarick,\N,\N,transportation_department,tt4706780,Maxim Khodarick,5.600063,8.153121
3894,nm9139979,Dryaev,\N,\N,assistant_director,tt5883608,David Dryaev,7.551577,10.074988
3895,nm7415813,Myers,\N,\N,actress,tt4527698,Adriane Myers,3.7091262,-1.0393406
3896,nm8806719,Orme,\N,\N,actor,tt3509408,Josh Orme,9.262319,8.77091
3897,nm1780449,Stallaert,\N,\N,composer,tt0435319,Alphonse Stallaert,5.472587,6.5018787
3898,nm6824545,DeLaurenti,\N,\N,,\N,Kathleen DeLaurenti,9.535751,6.732285
3899,nm1844819,Dorsett,\N,\N,camera_department,"tt0106851,tt0107953",John Dorsett,4.1350813,5.6141524
3900,nm12004616,Green,\N,\N,,tt5822916,Mel Green,3.6453712,5.27428
3901,nm14460175,Foster,\N,\N,producer,tt26147508,Philip Foster,6.621508,0.61001307
3902,nm3887587,Dancer,\N,\N,"actor,writer,editor","tt1646130,tt4629918",Rick Dancer,9.276702,3.1737027
3903,nm5016299,Chang,\N,\N,visual_effects,"tt8690890,tt4967094,tt5735582",Wei-Tsang Chang,3.2052526,-5.6196637
3904,nm4496853,Parkin,\N,\N,,\N,Zuleika Parkin,8.178834,5.0079026
3905,nm10107290,Mark,\N,\N,camera_department,tt8134980,Johnathan Mark Smith,16.44377,-6.8205004
3906,nm5521568,Maslany,\N,\N,producer,tt2706146,Monika Maslany,7.2227845,7.2473917
3907,nm15102300,Saaj,\N,\N,writer,tt28508012,Twiinkle Saaj,5.045682,8.465646
3908,nm7622036,Emre,\N,\N,actor,"tt3142878,tt5074648,tt5224200,tt11051886",Yunus Emre Terzioglu,6.2034235,6.5519404
3909,nm2417663,De,\N,\N,cinematographer,"tt1137474,tt0133302",Russell De Grazier,15.926654,6.067719
3910,nm8043489,Pulci,\N,\N,actor,tt0062205,Piero Pulci,8.498181,8.418437
3911,nm8578961,Cucinella,\N,\N,actor,"tt10873582,tt6242136",Daniel Cucinella,9.702146,7.544321
3912,nm3080491,Tolentino,\N,\N,,tt1266138,Célia Tolentino,10.3187065,9.02834
3913,nm1819692,Mohd.,\N,\N,miscellaneous,tt0135399,Sheikh Mohd. Ali,6.2483854,7.206184
3914,nm11692879,Garcia-Alava,\N,\N,make_up_department,tt12585100,Felicia Garcia-Alava,8.66354,-2.6887312
3915,nm4768499,Westi,\N,\N,actress,"tt19630504,tt6656238,tt8706636,tt11918310",Rikke Westi,8.230107,8.172213
3916,nm5324417,Levy,\N,\N,art_department,tt1636616,Heather Levy,4.077429,4.405066
3917,nm10668172,Chase,\N,\N,actor,tt8274290,James Chase,9.064611,4.232281
3918,nm9992831,And,\N,\N,music_department,tt8742434,Peppy And The Firing Squad,11.83961,5.7470446
3919,nm10704556,Bel,\N,\N,,tt10356586,Marianne Bel,7.1159754,6.2716794
3920,nm2448239,Hadad,\N,\N,actor,tt0887262,Samir Hadad,5.1541743,8.240424
3921,nm11499377,,\N,\N,,tt0386148,Tiburón,-1.961667,23.8194
3922,nm13624257,Gazaryan,\N,\N,production_designer,tt19883218,Lilit Gazaryan,7.6387024,7.9365973
3923,nm0243590,Duque,\N,\N,"costume_designer,actress,costume_department","tt0163800,tt0349166,tt0274024,tt1505121",Monika Duque,9.436054,9.423113
3924,nm2352392,Hodgkinson,\N,\N,"writer,actor,miscellaneous","tt4193160,tt0816649,tt3746270",Mike Hodgkinson,4.304577,6.6772337
3925,nm6809023,Rodinova,\N,\N,,tt4077470,Sintija Rodinova,8.271162,8.549118
3926,nm10025282,,\N,\N,"director,writer",tt8793862,Tarun,-1.762937,23.910784
3927,nm14651721,Kato,\N,\N,miscellaneous,tt27132513,George Kato,5.200905,11.311315
3928,nm0639276,Núñez,\N,\N,"producer,writer","tt0371439,tt0371449,tt0376400,tt0206617",Pío Núñez,-0.021929609,1.7393668
3929,nm8528034,Lee,\N,\N,,tt3644198,Pat Lee,-6.3162436,12.165609
3930,nm6385372,Lopez,\N,\N,producer,tt3624628,Curtis Lopez,-2.1566453,6.2597017
3931,nm11753504,Shetty,\N,\N,actor,tt12747834,Prathik Shetty,4.9823127,6.5672226
3932,nm11752886,Pugsley,\N,\N,sound_department,tt2369139,Andrew Pugsley,7.9442706,9.336626
3933,nm3377550,Hulihan,\N,\N,,tt1400639,Vanessa Hulihan,4.2514687,6.6148305
3934,nm1159901,Nootebos,\N,\N,"location_management,miscellaneous","tt0495568,tt1525570,tt1172303,tt0288861",Eric Nootebos,6.2576585,7.437343
3935,nm4955929,Cadillac,\N,\N,,tt1843283,Enrico Cadillac Jnr,5.0780153,10.505826
3936,nm8665803,Murray,\N,\N,actor,tt4247958,Jason Murray,12.830871,0.039731972
3937,nm13756380,B.C.,\N,\N,actor,tt20918708,Daniel B.C. Powell,10.617717,7.617808
3938,nm11424762,Lennox,\N,\N,actor,tt11975606,Axel Lennox,6.930457,1.6709567
3939,nm8930704,Jefferson,\N,\N,"actor,producer,director","tt6915514,tt6793970,tt8403526",Elijha Jefferson,4.738224,-3.8183236
3940,nm12067758,Narcin,\N,\N,music_department,\N,Yusuf Narcin,6.3728523,7.65807
3941,nm6056765,Nadeau,\N,\N,producer,tt3196318,Thomas Nadeau,8.527509,5.647998
3942,nm8469279,De-Garcea,\N,\N,"editor,music_department","tt1181817,tt1181785",Oren De-Garcea,8.944323,6.816982
3943,nm8523151,Kelly,\N,\N,producer,"tt6153020,tt8488494,tt14143506,tt0206501",Ben Kelly,9.1512375,0.8472656
3944,nm0706073,Raeburn,1944,\N,"writer,actress","tt0165592,tt0088556,tt0078559,tt1618427",Anna Raeburn,7.5234222,6.480141
3945,nm14076465,Damianidis,\N,\N,,\N,Savvas Damianidis,7.2680106,9.20633
3946,nm2782115,Bell,\N,\N,actress,tt0200682,Dawn Bell,3.1725469,0.8505656
3947,nm1941810,Eguillor,\N,\N,writer,tt0462076,Mónica Eguillor,6.2047796,6.4932065
3948,nm8916823,Godia,1921,1990,,tt6758316,Paco Godia,9.409552,5.0595126
3949,nm1052125,Barratt,\N,\N,art_department,tt0217629,Kate Barratt,8.246468,6.8476005
3950,nm14427138,King,\N,\N,art_director,tt24790448,Avery King,10.496687,2.960323
3951,nm15118644,Musalgaonkar,\N,\N,,\N,Shivam Musalgaonkar,6.5295234,8.522048
3952,nm3228231,Vander,\N,\N,"editor,miscellaneous,director","tt5500548,tt1540031,tt2379997,tt1730767",Montel Vander Horck III,8.666438,10.136192
3953,nm8908444,Soo,\N,\N,"cinematographer,producer",tt6741012,Hyeon Soo Ryu,6.10756,11.233665
3954,nm9789526,Baram,\N,\N,"writer,producer,miscellaneous","tt11546984,tt7908628,tt15677150,tt10814438",Wally Baram,8.2983675,7.087182
3955,nm3010462,de,\N,\N,actor,tt0470281,Manuel de la Torre,15.952161,6.095633
3956,nm4248824,Funk,\N,\N,"director,writer,editor","tt3089392,tt7335506,tt3145468,tt2316677",Morgan Funk,8.063378,5.1319447
3957,nm13514349,Nielson,\N,\N,,tt11719236,Sharon Nielson,5.9772563,7.420233
3958,nm1746633,,\N,\N,actor,"tt0490807,tt0430660",Paul,-2.0540774,23.775068
3959,nm0797175,Siemmenec,\N,\N,actor,"tt0230209,tt6789606",Jean-Paul Siemmenec,5.668833,7.617072
3960,nm2379369,Heffernan,\N,\N,"producer,miscellaneous","tt26388653,tt4108096,tt14369156,tt23052780",Anne Heffernan,4.9477,6.4727116
3961,nm11818064,Chantaj,\N,\N,actress,"tt15816408,tt13201086,tt12900442",Melissa Chantaj,5.528183,9.152458
3962,nm1255458,Palacios,\N,\N,"soundtrack,composer,music_department","tt0181717,tt0244102,tt0235161,tt0341516",José Palacios,8.466613,7.3874245
3963,nm9601893,DiToro,\N,\N,producer,tt0211299,Nancy DiToro,9.644711,6.943219
3964,nm6746067,Shayo,\N,\N,"actress,writer",tt4008736,Maria Shayo,5.9681134,8.712803
3965,nm14594317,Kang,\N,\N,camera_department,tt26547577,Kwang-won Kang,2.757075,-5.8712974
3966,nm7477572,Theriot,\N,\N,"camera_department,editorial_department,editor","tt9562212,tt7482686,tt5843636,tt25433284",Nick Theriot,6.7780423,7.0969987
3967,nm12976664,Fremantle,\N,\N,producer,"tt15548536,tt13821104,tt15511290",Dany Fremantle,8.059602,3.5020294
3968,nm10906435,Sekiguchi,\N,\N,composer,tt10793316,Yûkô Sekiguchi,5.160875,9.67867
3969,nm11655390,Daar,\N,\N,,\N,Cecilie Daar,10.219307,6.5507474
3970,nm5401593,Walker,\N,\N,"writer,producer",tt2528172,Jamie Walker,2.8622086,-1.5803493
3971,nm9562257,Danielson,\N,\N,,\N,Grace Danielson,5.820808,3.9998434
3972,nm2231029,Emery,\N,\N,production_manager,tt0765465,Karen Emery,11.288322,-3.7507203
3973,nm14712225,Herman,\N,\N,production_manager,tt0320655,Ted Herman,7.201543,0.091851234
3974,nm1586660,Podchlebnik,\N,\N,,tt0090015,Michael Podchlebnik,6.748338,9.779998
3975,nm2616097,Ofek,\N,\N,miscellaneous,tt0139762,Gili Ofek,6.6111073,9.84501
3976,nm13452158,,\N,\N,music_department,tt18305296,Peter,-1.772342,23.816574
3977,nm12202908,Diego,\N,\N,composer,tt13775150,Juan Diego Rodríguez,0.70687467,2.387833
3978,nm13935364,Srivatsan,\N,\N,cinematographer,tt21742398,Sanjay Srivatsan,4.651505,8.909465
3979,nm1889714,Kögler,\N,\N,actress,"tt0382019,tt0443446",Juliana Kögler,5.392072,7.0210414
3980,nm10946542,Daniels,\N,\N,,\N,M. Daniels,4.795639,1.0031117
3981,nm1408462,Cichocki,\N,\N,actor,tt0091389,Tadeusz Cichocki,6.882258,9.946458
3982,nm9022753,Boyd,\N,\N,,tt5945920,Jason Boyd Plawner,5.8382072,0.6214935
3983,nm15107581,Lykke,\N,\N,miscellaneous,\N,Morten Lykke,8.878651,6.254003
3984,nm1871446,Jin,\N,\N,"cinematographer,camera_department","tt0804526,tt0391282",Sang Jin Han,3.4293025,-6.0102673
3985,nm9873253,Tripathi,\N,\N,editor,tt8485544,Rajan Tripathi,4.08023,9.281589
3986,nm0208888,Sacristán,\N,\N,"assistant_director,miscellaneous,production_manager","tt0066886,tt0088870,tt0081574,tt0080931",Martín Sacristán,5.0060973,8.4476595
3987,nm10696142,Briata,\N,\N,writer,tt10337218,Elena Briata,8.634349,7.7176085
3988,nm6855110,Wabiszczewicz,1980,\N,"miscellaneous,art_department,visual_effects","tt0451279,tt5814060,tt0822847,tt1293847",Jeremy Wabiszczewicz,6.7764764,10.0671
3989,nm7427971,Capisi,\N,\N,actor,tt2201812,Miles Capisi,9.134631,7.994555
3990,nm2264759,Gorf-Roloff,1982,\N,"director,writer,editor","tt1949532,tt1826669,tt0803102,tt20756096",Sarah Gorf-Roloff,10.827854,5.852658
3991,nm4844255,Sokolowki,\N,\N,miscellaneous,tt0358012,Daniel Sokolowki,6.6423955,10.429142
3992,nm14949027,Castro,\N,\N,actor,\N,Felipe Castro,9.608398,-1.3709112
3993,nm12075034,Rone,\N,\N,make_up_department,\N,MJ Rone,7.289014,5.2866406
3994,nm6492784,Murray,\N,\N,,"tt5589658,tt6849670,tt0313038,tt0348894",Josh Murray,12.828101,0.044327464
3995,nm0451230,Khan,\N,\N,"director,producer","tt0397478,tt0237464,tt14216506,tt0397532",Iftikhar Khan,3.1510067,9.012142
3996,nm2404146,Henry,\N,\N,actress,tt0867173,Lorianna Henry,13.927559,-2.850176
3997,nm8860862,Firestone,1969,\N,,\N,Alan Firestone,-2.6688356,-0.86236835
3998,nm11446392,Kahn,\N,\N,actor,tt12027260,Zubair Kahn,3.1492932,9.003552
3999,nm10970322,Photograph,\N,\N,camera_department,tt5642738,Blanche Photograph,9.436409,3.7526762
4000,nm11638579,Nunes,\N,\N,actor,tt12438340,Pedro Nunes,8.170712,-4.872362
4001,nm0341800,Grigg,\N,\N,,tt2151300,Bill Grigg,6.061996,5.9550915
4002,nm13235260,Barkley-Levenson,\N,\N,,tt0159881,Emily Barkley-Levenson,7.0257506,3.6423624
4003,nm5340169,Johns,\N,\N,actress,tt2379460,Shelly Johns,5.330659,3.281807
4004,nm5652218,Holzapfel,1979,\N,,"tt4524424,tt1442550",Nate Holzapfel,4.3774924,6.738419
4005,nm8159793,Brøgger,\N,\N,casting_director,tt5741324,Julie Brøgger,5.495871,4.8160014
4006,nm10215448,Reed,\N,\N,,tt9184066,Skylar Reed,15.330573,0.85989225
4007,nm13206240,Shoshu,\N,\N,animation_department,tt6581428,Iliya Shoshu,5.2236824,9.049209
4008,nm8085568,Anderson,\N,\N,actor,tt5024864,Josh Anderson,3.1748602,-8.460659
4009,nm5497515,Cholmondeley,\N,\N,,tt2666084,Lord Cholmondeley,7.726117,4.0035887
4010,nm0238109,Driver,\N,\N,actor,tt0152618,Cal Driver,2.8581965,-1.5816349
4011,nm9016955,Howard,\N,\N,actor,tt6930086,Asa Howard,6.196502,3.1910868
4012,nm11723791,McDonald,\N,\N,producer,tt12675696,Neil McDonald,6.8476486,2.3822775
4013,nm4541429,Weber,\N,\N,"actress,casting_department","tt1974393,tt2893490",June Weber,7.343842,-0.113829836
4014,nm13219379,Quinette,\N,\N,,tt1200227,Rick Quinette,7.3828497,4.9095707
4015,nm9485895,Gilpin,\N,\N,"writer,producer",\N,Paul Gilpin,7.8016844,6.0728335
4016,nm13914118,Arnold,\N,\N,actor,tt21187182,Doug Arnold,5.1486826,-0.8776317
4017,nm0755752,Saenz,\N,\N,costume_designer,tt0166202,Janine Saenz,4.955459,8.359484
4018,nm9816550,Singh,\N,\N,,\N,Dhiraj Singh,3.713933,9.835738
4019,nm11712776,Harmsworth,\N,\N,production_manager,"tt12532668,tt3824414",Katie Harmsworth,7.211327,4.1963925
4020,nm9223449,Tonge,\N,\N,camera_department,tt5804324,Birhan Tonge,7.2700415,5.189723
4021,nm0621614,Nascimento,\N,\N,actor,tt0204298,José Nascimento Jr.,8.956907,7.78968
4022,nm4558029,Laenen,\N,\N,actress,"tt10217458,tt1933858,tt7388652,tt0149546",Els Laenen,9.142643,5.823858
4023,nm1139835,Cooper,\N,\N,actor,tt0107356,Chip Cooper,2.9203079,4.77003
4024,nm6088932,Nolan,\N,\N,costume_department,tt3326892,Jack Nolan,5.0741005,2.8469417
4025,nm6187572,Pascual,\N,\N,,\N,Marina Pascual Rubio,8.573081,8.658023
4026,nm12169316,Kirsz,\N,\N,actor,tt1730323,Wojciech Kirsz,5.6652336,8.072511
4027,nm1312648,Lecompte,\N,\N,editor,"tt0234686,tt0234680,tt0098088",Jacques Lecompte,9.3947735,5.5194683
4028,nm4816380,Vergason,\N,\N,actor,tt2140451,Adam Vergason,8.9393,9.972737
4029,nm8519991,Khane,\N,\N,"cinematographer,producer",tt6157392,Nancy Khane Delgado Regalado,3.184168,8.989297
4030,nm2070112,Tuma,\N,\N,,tt0115338,Casey Tuma,7.1384273,8.601475
4031,nm6651748,Sánchez,\N,\N,actor,tt1019903,Pedro Sánchez,11.290776,-3.7528791
4032,nm13845733,Al,\N,\N,cinematographer,tt21277060,Saad Al Wathlan,6.605773,7.352014
4033,nm13177309,Roberto,\N,\N,assistant_director,tt16294980,Juan Roberto Ceballos,8.93324,8.136979
4034,nm4613563,Steinhof,\N,\N,producer,tt0200268,M. Steinhof,4.808019,5.3599043
4035,nm2323939,Harrelson,1983,\N,"actor,camera_department","tt0810788,tt2393813,tt1684927,tt0859592",Charles Harrelson,4.4977846,7.029189
4036,nm3698701,Harding,\N,\N,miscellaneous,tt1057500,Eva Harding,3.9709544,-2.373167
4037,nm0584812,Michel,\N,\N,"art_department,set_decorator","tt0120694,tt0323939,tt0160236,tt4955642",David Michel,5.10721,3.1566076
4038,nm14668318,Anatolijivna,\N,\N,,tt26903597,Natalija Anatolijivna Herasymenko,7.094611,9.796741
4039,nm0118828,Bucz,1942,2022,"actor,miscellaneous","tt0360822,tt1313263,tt7918350,tt0081254",Hunor Bucz,6.869465,6.1064963
4040,nm4378408,Walters,\N,\N,"writer,actor,producer","tt3136064,tt3976142,tt0974661,tt10800996",Jim Walters,26.207054,6.5596056
4041,nm5057858,Graf,\N,\N,"director,actor,cinematographer","tt2402145,tt2783748",Evan Graf,7.351368,-0.12446527
4042,nm2124118,Aldridge,\N,\N,costume_department,tt0285474,Theodore Aldridge,5.718954,-1.0709357
4043,nm5450161,Trifunovic,\N,\N,actress,tt2574568,Jelena Trifunovic,7.372478,10.23669
4044,nm6516811,Shepherd,\N,\N,"costume_department,production_designer,set_decorator",tt3750974,Anna Shepherd,5.270129,1.0932896
4045,nm7133441,Clark,\N,\N,,\N,Ann Clark,-3.5116305,-7.9644485
4046,nm4137844,Hon,\N,\N,actor,tt1754916,Kwong-chau Hon,6.3206286,8.40424
4047,nm8331415,Mehta,\N,\N,,\N,Ashni Mehta,4.2748795,8.657033
4048,nm1542651,MacLennan,1948,2014,"actor,writer,art_director","tt0867015,tt0372047,tt16425278,tt0088621",David MacLennan,6.8139763,2.8963299
4049,nm8966122,Jarzynski,\N,\N,actor,tt1271995,Przemyslaw Jarzynski,6.858739,9.867558
4050,nm12637472,Duncan,\N,\N,camera_department,tt10272386,Andrew Duncan,5.606099,-1.2788669
4051,nm9504084,Giuffrida,\N,\N,actor,tt0069885,Sergio Giuffrida,8.191828,6.711754
4052,nm11976713,Dabo,\N,\N,actor,tt13270694,Elhadje Dabo,10.254367,6.57623
4053,nm8698441,Rajpathak,\N,\N,actress,"tt8364436,tt6409228,tt7151480,tt10706640",Komal Rajpathak,4.211368,9.243186
4054,nm0073928,Kosua,\N,\N,"writer,director,visual_effects",tt0269652,Nanahemaa Kosua Brenda Berg-Morrow,5.987466,8.858769
4055,nm0271906,Fennell,\N,\N,actor,tt0118056,Mitch Fennell,7.6870356,5.222092
4056,nm6290060,Small,\N,\N,,tt3531526,Rob Small,1.1862183,4.327741
4057,nm6643575,Isaiah,\N,\N,"miscellaneous,writer,cinematographer","tt15692298,tt4175140,tt4220546,tt3600490",Timothy Isaiah Edmond,5.937289,-1.3891991
4058,nm13208983,Sidlauskas,\N,\N,actress,\N,Dionne Sidlauskas,6.949852,9.183688
4059,nm3157184,Dutton,1951,\N,,"tt0407424,tt0407423,tt0065323",John Dutton,7.5566416,1.0674932
4060,nm5767031,Baranowska,\N,\N,"script_department,actress,producer","tt2359935,tt5462886,tt7782164,tt4760616",Anna Baranowska,7.199626,10.088019
4061,nm9167378,Stephens,\N,\N,production_designer,tt2088745,Melvin Stephens,8.006433,-0.6693631
4062,nm7317137,,\N,\N,actress,tt4675024,Deva,-1.9427165,23.672855
4063,nm3468033,Hawrot,\N,\N,"director,actor,cinematographer",tt1441892,Zach Hawrot,4.40582,7.0611377
4064,nm4887165,McKay,\N,\N,,tt0206501,Doug McKay,7.0423713,1.4963546
4065,nm5124229,Hasenov,\N,\N,producer,tt2229572,Timur Hasenov,7.507822,10.01538
4066,nm12910712,Sims,\N,\N,,tt15366504,Steve Sims,9.256746,3.3341556
4067,nm0165811,Cleanthes,\N,\N,actor,"tt0101252,tt0101453,tt0130996,tt0129117",Teddy Cleanthes,7.892925,5.3117714
4068,nm14772483,Shah,\N,\N,actor,tt9765792,Irwan Shah,4.236517,9.449888
4069,nm14928630,Naas,\N,\N,,\N,Scott Naas,6.633013,7.727712
4070,nm11363050,Torre,\N,\N,assistant_director,tt11750070,Aimée Torre Brons,10.2273655,-1.9516748
4071,nm15064837,Fasmoulos,\N,\N,actor,\N,Manolis Fasmoulos,7.970034,5.758333
4072,nm5509798,Weissmann,\N,\N,,tt2678026,Franz Weissmann,4.8124957,5.3895636
4073,nm10398657,Thompson,\N,\N,actor,tt8205928,Beau Thompson,13.925141,-2.8421018
4074,nm12251823,Estacio,\N,\N,"director,cinematographer,visual_effects",\N,J. Estacio,8.939101,7.2128444
4075,nm8329694,Webb,\N,\N,,\N,Kyle Webb,-2.8172443,15.614019
4076,nm4514407,Yoshimura,\N,\N,"assistant_director,director,animation_department","tt2887954,tt3409718,tt1191111,tt15215468",Masaaki Yoshimura,5.365397,9.631218
4077,nm4062308,MacArthur,\N,\N,actor,tt1720227,Peter MacArthur,6.5089326,1.6464572
4078,nm9777570,Melchiano,\N,\N,writer,tt8290296,Craig Melchiano,8.097625,7.6565866
4079,nm8693190,Oyeniyi,\N,\N,,\N,Robyn Oyeniyi,6.1639066,10.093865
4080,nm12297711,Kaplan,\N,\N,writer,tt13996166,Metin Kaplan,3.968884,6.042952
4081,nm8536901,O'Donnell,\N,\N,sound_department,tt6185200,Ryan O'Donnell,5.8542485,-0.05714573
4082,nm2887589,Filpo,\N,\N,assistant_director,tt2448514,Jorge Filpo,7.9677663,5.875076
4083,nm1848957,Sancho,\N,\N,art_department,"tt0243142,tt0443271",Rafael Sancho,8.217986,8.153179
4084,nm6713679,Gulbudak,\N,\N,miscellaneous,tt0299268,Aydin Gulbudak,8.102621,6.5665812
4085,nm3038189,Sideli,\N,\N,actress,tt0047724,Angela Sideli,8.4348955,8.427913
4086,nm15118299,Watchman,\N,\N,,\N,Derrick Watchman,5.8593426,4.567738
4087,nm11684326,Turgut,\N,\N,actor,tt2343582,Abidin Turgut,7.0573235,8.800569
4088,nm12466424,Nagy,\N,\N,visual_effects,"tt10954600,tt12327578,tt11198330,tt5171438",Aleksandar Nagy,6.2295637,7.819711
4089,nm12336567,Myers,\N,\N,,tt7906168,Amy Myers,3.7118032,-1.0398864
4090,nm10835472,Hubbard,\N,\N,,\N,Steve Hubbard,4.785536,4.5275917
4091,nm12084916,Smallwood,\N,\N,,\N,Bill Smallwood,7.54313,4.0947704
4092,nm10963186,Bachelorette,\N,\N,actor,tt10919508,Rod Bachelorette,1.8363603,-3.837287
4093,nm1262374,Cuffy,\N,\N,miscellaneous,"tt0402903,tt0440814",Heather Cuffy,7.219783,4.586631
4094,nm2896520,Mariková,\N,\N,animation_department,"tt0401559,tt0293849,tt0951136",Yvona Mariková,7.4244094,10.288034
4095,nm11823493,Richards,\N,\N,,tt0962712,Bob Richards,5.518865,0.8080902
4096,nm12869162,,\N,\N,,"tt14024902,tt15280140",Node,-1.8229842,23.81141
4097,nm6250681,Ortiz,\N,\N,,\N,Alberto Ortiz,10.653416,-2.355055
4098,nm6901512,Galloghy,\N,\N,production_manager,tt4185780,Devon Galloghy,7.109412,4.297911
4099,nm14045403,Ozaki,\N,\N,,\N,Yuji Ozaki,5.801365,9.895449
4100,nm13468347,Amps,\N,\N,miscellaneous,tt8028600,Simone Amps,9.618315,3.5611155
4101,nm12124219,Marcelo,\N,\N,,\N,Gil Marcelo,0.22732052,1.9715116
4102,nm0958709,Zupanc,\N,\N,composer,"tt0220607,tt0963166,tt0163125",Victor Zupanc,7.987186,10.444072
4103,nm10267103,Webb,\N,\N,"camera_department,script_department",tt9298610,Nicholas Webb,-2.817245,15.614009
4104,nm13988616,Rossi,\N,\N,actor,tt17049112,Vincent Rossi,8.9056015,8.086127
4105,nm7342427,Waziri,\N,\N,,\N,Fara Waziri,6.937339,8.14593
4106,nm5379040,Romero,\N,\N,"assistant_director,actress","tt2575410,tt2539172,tt2525946",Laura Romero,-0.4919793,1.7304007
4107,nm2961778,Abu,\N,\N,"producer,miscellaneous","tt0235917,tt0423657,tt1330752,tt4048256",Maria Abu,6.594488,7.700953
4108,nm6399048,Shyst,\N,\N,actor,"tt10508986,tt18924762,tt14905320,tt3639414",Marc Shyst,5.796985,7.904463
4109,nm8620226,Bang,\N,\N,actress,tt5288312,Lise Bang Brandtmar,5.261724,8.219825
4110,nm2936768,Booth,\N,\N,actress,tt0996434,Emily Booth,3.363206,0.68684214
4111,nm2551413,Shanks,\N,\N,,tt0354345,Peter Shanks,7.382895,5.3076944
4112,nm4399544,Donahue,\N,\N,actor,tt1880223,Ryan Donahue,9.103081,-1.5596008
4113,nm10091934,Richards,\N,\N,,\N,Cindy Richards,5.5273385,0.81553864
4114,nm12772617,Hartley,\N,\N,,tt2402569,Vera Hartley,6.632853,1.1575567
4115,nm14082414,Maggs,\N,\N,sound_department,\N,Tom Maggs,7.8200145,6.2503304
4116,nm13691383,Sharp,\N,\N,actor,tt20452496,Daniel Sharp,10.069102,3.9390948
