,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
6162,nm0201826,Darwon,\N,\N,art_department,tt0061849,Roger Darwon,-12.335794,70.04058
6163,nm6123451,Al,\N,\N,,tt0375329,Mozer Al Kassar,55.888386,23.568188
6164,nm14052040,Servin,\N,\N,actor,tt15374794,Alberto Servin,-29.373043,21.843212
6165,nm2602522,Selen,\N,\N,actress,"tt0996596,tt6634696,tt13634734,tt6635962",Müge Selen,-48.969337,10.328551
6166,nm2262063,Neptune,\N,\N,"producer,camera_department,assistant_director","tt2218154,tt5533792,tt1975159,tt3951218",David Neptune,24.35089,93.08426
6167,nm11342842,Unman,\N,\N,actor,tt11767342,Levent Unman,-25.36492,-26.931908
6168,nm11407243,D.,\N,\N,producer,tt11867884,Lawrence D. Bain,-76.50933,49.779926
6169,nm0455946,Kinyanjui,1958,\N,"director,writer,miscellaneous","tt0110234,tt0757083,tt0119993,tt1798097",Wanjiru Kinyanjui,22.407375,41.924664
6170,nm3604943,Olifant,\N,\N,,tt1504242,Danny Olifant,-18.186653,34.397873
6171,nm8283594,Kimura,\N,\N,miscellaneous,tt5878230,Kazuhito Kimura,63.069176,57.071163
6172,nm2968950,Karnavou,\N,\N,"set_decorator,production_designer","tt1210818,tt2275993,tt1438525",Marina Karnavou,-13.9013405,57.27318
6173,nm13386677,Schlickmann,\N,\N,,tt15275848,Dirk Schlickmann,-80.56866,-11.969065
6174,nm12151846,Söderström,\N,\N,actor,tt10540276,Lennox Söderström,-41.522903,45.088287
6175,nm3166694,,\N,\N,actor,tt1309666,Manu,-52.696693,92.56462
6176,nm14819194,Hass,\N,\N,camera_department,tt21080552,Larissa Hass,-68.378815,43.693592
6177,nm5857091,Nobori,\N,\N,miscellaneous,tt3103738,K. Nobori,-6.385718,66.190254
6178,nm5368780,Murray,\N,\N,"actor,producer",tt2056757,Travis Murray,58.839092,-67.99044
6179,nm1962334,Crane,\N,\N,camera_department,"tt2244889,tt1500885,tt0466259",Larry Crane,9.28333,-67.33138
6180,nm11758865,Williams,\N,\N,miscellaneous,tt9849190,Tara Williams,48.37491,-78.43415
6181,nm3427232,Ciarlelli,1993,\N,"actor,soundtrack","tt9731598,tt6056792,tt2343351,tt1442464",Brock Ciarlelli,36.531925,22.775043
6182,nm4359723,Schem,\N,\N,miscellaneous,tt1805146,Angie Schem,-86.027466,-13.173376
6183,nm10933720,Jones,\N,\N,actress,"tt7587890,tt14984978,tt10731430",Aurelia Jones,41.534924,-88.2677
6184,nm8164427,Allen,\N,\N,camera_department,tt5716316,Matt Allen,64.11032,-44.58595
6185,nm3912107,Tseva,\N,\N,director,tt1645075,Paraskevi Tseva,14.94543,49.79585
6186,nm13857858,Kapo,\N,\N,producer,tt21309210,Hamzaj Kapo,-11.686513,60.55559
6187,nm12647789,Shekar,\N,\N,,\N,Renjit Shekar Nair,23.171932,52.944233
6188,nm4108991,Kabbaj,\N,\N,costume_department,"tt0790820,tt1735187",Soraya Kabbaj,-11.772784,57.239597
6189,nm11436260,Healy,\N,\N,art_department,tt0102034,John Healy,34.200745,-31.837656
6190,nm3623985,Armstrong,\N,\N,"art_department,visual_effects,animation_department","tt1156441,tt1349836,tt2038260",John Armstrong,53.04957,-30.584816
6191,nm0038811,Ashe,1965,\N,"writer,actor,director","tt9827834,tt2365416",Eugene Ashe,72.56062,-21.353752
6192,nm12453596,Zigler,\N,\N,,tt14368262,Bryan Zigler,9.729939,81.194466
6193,nm1446696,Gold,\N,\N,actor,tt0202179,Charlie Gold,-56.310303,-45.944637
6194,nm0267543,Farjoun,\N,\N,composer,"tt4247654,tt0145687",Abshalom Farjoun,-59.743843,-7.5843987
6195,nm13001156,,\N,\N,,tt15387248,Eric,-52.696693,92.56462
6196,nm6444185,,\N,\N,"director,writer",tt3683430,Nagaraju,-52.696693,92.56462
6197,nm12907227,Squirrel,\N,\N,animation_department,tt15361540,Kiko Squirrel,78.83047,19.83856
6198,nm6329530,Rosenzweig,\N,\N,"writer,director,producer","tt3620534,tt5227898,tt8184010,tt5225568",Laurence Rosenzweig,25.655725,-76.25173
6199,nm9071861,Hansen,\N,\N,animation_department,"tt1475249,tt15327986",Christian Hansen,10.668719,-18.794151
6200,nm2627991,Glaad,\N,\N,producer,tt0087434,Manmohan Glaad,-5.115031,75.01745
6201,nm0230422,Doernberg,\N,2012,"production_designer,art_department,miscellaneous","tt1518812,tt0119237,tt0111689,tt0981227",David Doernberg,-12.844182,-41.17915
6202,nm3738609,Berlin,\N,\N,miscellaneous,"tt8834152,tt0066997",Mary Berlin,-17.794476,-70.84732
6203,nm4284740,Zaccaria,\N,\N,actor,tt0156026,Michelangelo Zaccaria,14.174522,15.910881
6204,nm7123971,Scott,\N,\N,"actor,sound_department","tt17062608,tt23830368,tt4449844",J. Scott,28.05292,-64.97619
6205,nm4200175,Misitich,\N,\N,"actor,miscellaneous",tt0069524,Joe Misitich,-52.031033,34.021107
6206,nm7124984,Richard,\N,\N,actor,tt4450930,David Richard,47.189823,-47.204224
6207,nm8467020,Beltran,\N,\N,camera_department,tt5955048,Kaila Beltran,41.202785,26.66478
6208,nm8586704,Basabe,\N,\N,miscellaneous,tt6253430,Heren Basabe,-5.251592,28.81673
6209,nm9461286,Hernandez,\N,\N,,tt7503490,Carlos Hernandez,60.971367,-1.9706172
6210,nm3848785,Vinuelas,\N,2008,editorial_department,tt0193671,Victor Vinuelas,20.222446,8.936295
6211,nm8388503,Jonsson,\N,\N,,tt0398468,Lisa Jonsson,6.095831,-13.940502
6212,nm6091832,Astengo,\N,\N,"art_department,production_designer,art_director","tt8708960,tt7660850,tt11922936,tt10732104",Lorenza Astengo Fefer,-39.037766,48.644184
6213,nm7086139,Walter,\N,\N,miscellaneous,tt3509516,Vega Walter Puig,20.000544,-32.25747
6214,nm1886655,Forrester,\N,\N,actor,tt0366920,Officer Forrester,-30.30584,-23.035664
6215,nm12738930,Winthrop,\N,\N,,tt14991896,Claire Winthrop,6.589877,-52.597103
6216,nm2934288,McGee,\N,\N,actor,tt0305690,Dingo McGee,26.393597,-71.78078
6217,nm11681580,Wodhams,\N,\N,,\N,Tanya Wodhams,-38.485363,-6.716704
6218,nm12459991,Arauz,\N,\N,,tt6040556,Clara Arauz,7.9483,47.979786
6219,nm4109006,Casen,\N,\N,,tt1017910,Victor Casen,-34.983597,4.1358514
6220,nm3494224,Kuronen,\N,\N,actress,tt1460748,Mervi Kuronen,-20.656584,55.085506
6221,nm12237697,Simon,\N,\N,,\N,Marie-Christine Simon,51.625443,-52.01785
6222,nm10522632,Titov,\N,\N,,tt9880724,Yuriy Titov,0.3086619,8.155271
6223,nm9023394,Rhys-Jones,\N,\N,,"tt2349122,tt2002346",David Rhys-Jones,41.184906,-90.309105
6224,nm8843594,Morozovs,\N,\N,actor,"tt9768634,tt5591834,tt11150410,tt6020486",Oskars Morozovs,-7.209725,8.760619
6225,nm4603862,Rose,\N,\N,,\N,Marcus Rose,-42.586826,-40.972656
6226,nm10367852,Watson,\N,\N,"cinematographer,editorial_department","tt9534070,tt9842834",Derek Watson,30.66271,-75.96536
6227,nm7852334,Francis,\N,\N,actor,"tt5342742,tt0858419",Devin Francis,56.742634,-45.906876
6228,nm1617696,Ince,\N,\N,,"tt0261489,tt0284702,tt0287196,tt0278860",Krystal Ince,-35.652905,24.54348
6229,nm5296474,Duran,\N,\N,actor,tt1577052,Jake Duran,80.493095,-39.791355
6230,nm8680647,T.,\N,\N,miscellaneous,tt6345080,Gary T. Craven,-72.280136,49.33683
6231,nm4829897,Rupert,\N,\N,actor,"tt0348282,tt2224519",Guy Rupert Lane,32.340736,-46.063488
6232,nm6649612,Barkin,\N,\N,writer,tt3885432,Andy Barkin,-18.050426,-24.143677
6233,nm13005815,White,\N,\N,make_up_department,tt15535624,Michaela White,-61.666542,-50.994564
6234,nm9953023,Finoulst,\N,\N,actress,tt7668888,Kim Finoulst,-25.150925,34.2398
6235,nm7728409,Dyer,\N,\N,"costume_department,miscellaneous","tt0091060,tt5181618",Sally Dyer,17.496206,-62.724888
6236,nm14711203,Menvussa,\N,\N,cinematographer,tt27390556,Jerard Menvussa,-39.692326,28.1445
6237,nm6039071,Murray,\N,\N,cinematographer,"tt0275265,tt3229654",Tim Murray,58.839092,-67.99044
6238,nm12247901,Chater,\N,\N,producer,"tt27564554,tt13877924,tt15550034",Sophie Chater,-33.315548,-14.966418
6239,nm1258156,Perrone,\N,\N,actress,"tt0194588,tt0175243,tt5235620",Angélica Perrone,-65.197975,-3.9954448
6240,nm2102185,Seager,\N,\N,actor,tt0385666,Scott Seager,6.9258127,-26.353243
6241,nm8885600,Palma,\N,\N,"production_manager,actor","tt6716028,tt6721762,tt6719076,tt6713104",Laura Palma,46.549927,9.727901
6242,nm13370873,Bartelds,\N,\N,,tt0416380,Joop Bartelds,31.461964,-8.121818
6243,nm12642224,Berry,\N,\N,actress,tt14801196,Daisy Berry Clay,-7.258404,-73.58834
6244,nm10995646,Quinting,\N,\N,production_manager,tt10971210,Markus Quinting,-26.72569,15.79672
6245,nm0419903,Jean-François,\N,\N,actor,"tt0156005,tt10333340",Einard Jean-François,35.847847,-18.030512
6246,nm5971213,Valencia,\N,\N,actor,tt3115726,Alfredo Valencia,53.482685,6.6095867
6247,nm14273205,Rankine,\N,\N,,\N,Steve Rankine,22.524036,-33.518147
6248,nm5789922,Sato,\N,\N,assistant_director,"tt2230515,tt2263944",Masanori Sato,52.96015,58.572777
6249,nm12133419,M.,\N,\N,,\N,Aron M. Smith,-79.75584,59.57134
6250,nm7046717,Bekker,\N,\N,writer,"tt2180375,tt6694216",Johann Bekker,-27.671928,37.191658
6251,nm8749842,Rosenthal,\N,\N,visual_effects,tt1051155,Eric Rosenthal,45.58759,-36.36585
6252,nm0842704,Swinford,\N,\N,"actress,writer","tt0051286,tt0054529,tt0081935,tt0068114",Susan Swinford,-27.792421,-33.097588
6253,nm12892041,Fargen,\N,\N,actress,tt13074922,Jennifer Fargen,-59.925217,-6.868104
6254,nm9014063,Budini,\N,\N,actor,"tt17058396,tt0178132",Ezio Budini,17.454655,18.492191
6255,nm12145461,Singh,\N,\N,actor,"tt4553434,tt10064270",Gurpreet Singh,66.03332,39.423367
6256,nm7606904,Kelly,\N,\N,,"tt12991604,tt5016074",Francisca Kelly,80.76091,-24.907831
6257,nm6740403,Hughes,\N,\N,miscellaneous,tt4002282,Devon Hughes,34.812187,-60.646652
6258,nm2472897,Ardan,\N,\N,actress,tt0161353,Goni Ardan,2.1522446,48.52142
6259,nm0371289,Hayes,\N,\N,actor,tt0119127,Xavier Hayes,38.357628,-50.081963
6260,nm5329212,Elliot,\N,\N,actress,tt2462338,Siobhan Elliot,50.190277,-53.093716
6261,nm11022375,Ulrich,\N,\N,casting_department,tt3484274,Yvette Ulrich,15.67353,-26.6473
6262,nm3854354,Burgess,\N,\N,miscellaneous,tt8500300,Amy Burgess,27.917435,-55.736717
6263,nm1480071,Moore,\N,\N,"writer,producer","tt11897234,tt4136828,tt1449940,tt22776032",Roland Moore,63.50731,-80.188675
6264,nm0935241,Winkler,1956,\N,actress,"tt0084786,tt0084412,tt0099428,tt0090660",K.C. Winkler,7.578582,-63.394794
6265,nm5202291,Washington,\N,\N,,\N,Brian Washington,-19.163773,-68.04201
6266,nm0702612,Qena,1932,2003,actor,"tt0175164,tt0171198,tt1948063,tt0271605",Xhevat Qena,39.426292,52.637703
6267,nm0168989,Cofod,\N,\N,visual_effects,"tt0313911,tt0364343,tt0359013,tt0499556",Franklin Cofod,-74.85059,-3.7293165
6268,nm2810265,Kokuboda,\N,\N,actor,tt0039516,Hisao Kokuboda,-21.163633,50.60644
6269,nm11833188,Seong,\N,\N,actress,"tt14982696,tt12938502",Hyemin Seong,-0.5188894,68.880424
6270,nm9530107,'Voldy',\N,\N,actor,tt7014110,Dan 'Voldy' Ludvicek,-42.777653,61.8876
6271,nm12118015,,\N,\N,,\N,JJS,-52.696693,92.56462
6272,nm0971484,Matic,\N,\N,art_department,"tt0265691,tt0159382",Nick Matic,26.68992,13.699213
6273,nm12790463,Mikuszewski,\N,\N,actor,tt0368553,Roman Mikuszewski,1.3657923,1.4842191
6274,nm10048160,Walter,\N,\N,actor,tt2771780,William Walter Thompson,20.000572,-32.257576
6275,nm8779577,N.,\N,\N,"assistant_director,art_department,producer","tt8463354,tt15262802,tt15084696,tt21441054",Natalie N. Pace,-70.00752,53.63933
6276,nm6369380,Alam,\N,\N,make_up_department,"tt3055270,tt10392792,tt9460430,tt3148268",Pervez Alam,51.61614,-23.587717
6277,nm2326239,Wright,\N,\N,editorial_department,tt0447790,Gary Wright,36.10055,-56.601665
6278,nm2346601,Bailleron,\N,\N,actor,"tt0423713,tt9066798,tt0287448,tt0478719",David Bailleron,-18.604546,-19.133856
6279,nm7425370,Smithyman,\N,\N,producer,"tt4026034,tt4820156",John Smithyman,73.91643,-68.95055
6280,nm13440762,Jürgen,\N,\N,,\N,Hans Jürgen Hartung-Hauke,49.361603,-5.2618327
6281,nm9157318,Williams,\N,\N,,\N,Diane Williams,48.49921,-78.962036
6282,nm4751473,Hoover,\N,\N,"camera_department,cinematographer","tt2563664,tt10370976,tt1438251",John Hoover,12.969803,-68.43244
6283,nm10954964,Smoll,\N,\N,miscellaneous,tt0303129,Leslie Smoll,-33.242363,70.8537
6284,nm12042941,Edwards,\N,\N,,"tt0139803,tt15581190,tt19316404",Sylvia Edwards,46.070984,-53.179058
6285,nm13308978,Andrews,\N,\N,,\N,Dan Andrews,42.118717,-50.048782
6286,nm11457641,Socías,\N,\N,"miscellaneous,actress,director","tt13980362,tt9204160,tt9204142,tt8105684",Carmen Socías,-19.28894,29.304651
6287,nm3476603,Flowers,\N,\N,sound_department,tt0819354,Tom Flowers,-45.0718,-43.765778
6288,nm2807689,Kleingeld,\N,\N,art_department,tt1073669,Martin Kleingeld,12.842343,-27.862873
6289,nm1700078,Price,\N,\N,cinematographer,tt0421313,Gabe Price,-63.24756,-45.305885
6290,nm2296059,Tramontin,\N,\N,actor,tt0403056,Nedis Tramontin,-33.721485,-26.08261
6291,nm1252385,Martins,\N,\N,"production_manager,miscellaneous","tt0083552,tt0177016,tt0184357",Antônio Martins C. Filho,3.871548,-89.01383
6292,nm2000359,Barton,\N,\N,"actor,camera_department,producer","tt3124462,tt0473737",Paul Barton,25.75487,-40.176434
6293,nm2044490,Groves,\N,\N,,tt0246345,Mike Groves,-11.920447,-72.778885
6294,nm0858549,Thomas,1961,\N,"art_department,art_director","tt1225822,tt0117218,tt0469494,tt1034331",Bobby Thomas,55.737263,-49.280033
6295,nm10146838,Christmas,\N,\N,"cinematographer,camera_department,director","tt27353927,tt15281062,tt18657784,tt21081780",Darryl Christmas,-45.67738,-48.24442
6296,nm10129168,Simic,\N,\N,actor,tt6481130,Nela Simic,-30.841877,-2.572111
6297,nm7576922,De,\N,\N,miscellaneous,"tt10756160,tt10212042",Brent De La Paz,-75.08895,21.313799
6298,nm4486843,Randolf,\N,\N,"animation_department,editor,editorial_department","tt1949168,tt10134876",Ingo Randolf,76.670204,29.261833
6299,nm0006097,Gershwin,1898,1937,"soundtrack,music_department,composer","tt7097896,tt0119488,tt0079522,tt0043278",George Gershwin,59.062523,-20.300198
6300,nm8239795,Olan,\N,\N,,tt5832370,Huseyin Olan,-18.128109,35.231064
6301,nm9324792,Asplund,\N,\N,miscellaneous,tt0012794,Karl Asplund,-39.059254,49.7051
6302,nm1348553,Andreas,\N,\N,"director,editor,cinematographer","tt0454827,tt3890618,tt0410006,tt0430610",Jörg Andreas,62.74827,-29.671093
6303,nm14650643,Wynar,\N,\N,miscellaneous,tt9685782,Mariana Wynar,-35.89115,-5.2065363
6304,nm8429001,Samon,\N,\N,writer,tt6055884,P. Samon,17.232235,29.48252
6305,nm14739016,Kovler,\N,\N,"location_management,producer",tt27468825,Yelena Kovler,-24.429272,47.87787
6306,nm0032868,Arakawa,\N,\N,"art_department,set_decorator","tt0085933,tt0063598",Masaru Arakawa,20.944765,57.33203
6307,nm6322646,Khatib,\N,\N,"costume_department,costume_designer","tt6522546,tt15471900,tt8202612,tt7721946",Shafiq Khatib,-16.421522,57.360287
6308,nm7542578,Kassler,\N,\N,,\N,Lenore Kassler,-7.622392,-39.767395
6309,nm3316608,Khan,\N,2011,actress,"tt1372304,tt14888984",Laila Khan,69.98187,40.678764
6310,nm10165109,Lei,\N,\N,actress,tt9072944,Tina Lei,42.89189,37.958252
6311,nm0629182,Niako,1908,\N,"actress,miscellaneous","tt0033297,tt0033451,tt0211291,tt0031561",Lea Niako,-3.5489042,63.393036
6312,nm11663773,Ribeiro,\N,\N,miscellaneous,tt11461096,Josh Ribeiro,38.011654,-4.6638913
6313,nm14708379,Holterhues,\N,\N,sound_department,tt23476218,Dean Holterhues,9.660167,-59.759422
6314,nm14833945,Bohari,\N,\N,assistant_director,tt27696870,Mohamed Bohari,-15.954758,-1.1576984
6315,nm3577424,Crisologo,\N,\N,"composer,sound_department","tt1562847,tt1692185,tt1286763",Daniel Crisologo,-72.63627,-11.517074
6316,nm13135655,de,\N,\N,"director,writer,producer","tt26225616,tt16148542,tt16238932",Edouard de Luze,-78.01811,20.988605
6317,nm4966394,Nelson,\N,\N,"cinematographer,camera_department,editor","tt12681044,tt2318757",Andy Nelson,24.42625,-55.734158
6318,nm1488043,Reid,\N,\N,,tt0386153,Clare Reid,19.540674,-69.268906
6319,nm13643057,Uchino,\N,\N,director,\N,Keita Uchino,28.758795,59.01823
6320,nm10914467,Lesesne,\N,\N,actor,tt10808652,Alex Lesesne,-43.642944,13.119145
6321,nm5126612,Notter,\N,\N,actress,"tt2233492,tt3012076",Jackie Notter,-41.025085,-13.635534
6322,nm5121935,Bademosi,1990,\N,,"tt2228028,tt0896893,tt2396758,tt0407423",Johnson Bademosi,-50.169823,29.883026
6323,nm11660438,Sovilj,\N,\N,set_decorator,tt11653906,Bogdan Sovilj,-41.10587,46.111988
6324,nm0724898,Richer,1927,\N,"assistant_director,producer,production_manager","tt0062695,tt0052769,tt0256146,tt0082933",Jean-José Richer,-41.367493,-0.07511135
6325,nm14160655,Sobey,\N,\N,,\N,Ed Sobey,-42.517372,-27.307772
6326,nm11565917,Greyhorse,\N,\N,actor,tt12290974,Samuel Greyhorse,-67.02257,-55.090397
6327,nm4209474,Pablos,\N,\N,producer,tt1789876,Jorge Pablos,73.86689,6.2524567
6328,nm8108396,Bourgeois,\N,\N,camera_department,"tt5606742,tt21319136",Trey Bourgeois,17.6282,-23.572796
6329,nm3344832,Morton,\N,\N,actress,tt1376189,Kelly Morton,39.138306,-54.310947
6330,nm8455336,Lewis,\N,\N,location_management,"tt11457736,tt19788754,tt10225224,tt7358576",Michaela Lewis Pope,45.247936,-58.359505
6331,nm11536814,Phillips,\N,\N,"producer,editor",tt12229072,Dru Phillips,12.030153,-36.088882
6332,nm1280535,Muller,\N,\N,"assistant_director,producer,production_manager","tt20860372,tt0289436,tt0080428",Ank Muller,50.076717,-5.5608377
6333,nm13586350,Gone,\N,\N,actor,\N,Rajlaxmi Gone,-51.953926,-31.7961
6334,nm0144440,Castan,1917,1990,actor,"tt0030722,tt0026703,tt0028980,tt0030127",Jean Castan,35.535717,32.328964
6335,nm0916664,Weber,\N,\N,actress,"tt0170979,tt0177434",Lia Weber,55.170258,-20.476484
6336,nm10191869,Farehah,\N,\N,actor,"tt27577242,tt9897878,tt9131198",Ruhainies Farehah,-27.37207,71.90188
6337,nm1888007,Miller,\N,\N,,"tt3443840,tt0055708,tt0170980",Esther Miller,43.04277,-42.539062
6338,nm1656186,Engwell,\N,\N,director,tt0408269,J.W. Engwell,-17.574308,-40.27857
6339,nm14579157,Hernández,\N,\N,,tt26760843,Javier Hernández,60.85157,-1.8352854
6340,nm14289515,Atul,\N,\N,music_department,tt23623070,Kumar Atul,-38.915024,36.13345
6341,nm4379078,Alberson,\N,\N,producer,tt1861309,Allen Alberson,53.990166,23.132343
6342,nm9195348,Tepp,\N,\N,,tt6437914,Caren Tepp,-33.5545,16.54929
6343,nm10730992,Lemoine,\N,\N,,tt0042168,Jacques Lemoine,-67.4001,13.227346
6344,nm11395490,Sánchez,\N,\N,miscellaneous,tt0032570,Arturo Sánchez,56.51205,-0.18951862
6345,nm8286171,Googins,\N,\N,actor,tt4424852,Ryan Googins,10.725814,-63.353806
6346,nm6259171,,\N,\N,editor,tt3505122,Karlotta,-52.696693,92.56462
6347,nm6391352,Joensen,\N,\N,,\N,Jógvan Joensen,8.334146,-17.333616
6348,nm3658193,T.,\N,\N,producer,tt1528251,Craig T. Gaudio,-72.280174,49.336906
6349,nm12876802,Kandera,\N,\N,miscellaneous,tt13878800,Kunal Kandera,23.921373,45.61313
6350,nm9725918,Eikerenkotter,\N,\N,actor,tt8046610,Damien Eikerenkotter,-42.95669,15.682705
6351,nm1928470,Friis,\N,\N,"miscellaneous,actor,art_department","tt0371552,tt0459692,tt0383466,tt14906734",Robert Friis,-61.101173,31.356312
6352,nm10841840,Gnasso,\N,\N,script_department,tt4473562,Rebecca Gnasso,-5.106288,75.11397
6353,nm13341908,Smaniotto,\N,\N,,tt0457219,Giulia Smaniotto,-32.532696,71.13831
6354,nm5383131,Mhatre,\N,\N,actor,tt2499252,Chinmay Mhatre,-29.022259,20.285242
6355,nm5139297,Sheller,\N,\N,miscellaneous,tt2069307,Gloria Sheller,-30.018251,-9.787148
6356,nm0450834,Keyes,\N,\N,actor,tt0016764,Rodney Keyes,-52.585964,-39.241886
6357,nm0410975,Ishihara,\N,\N,producer,"tt0244975,tt0218553,tt0274541,tt0178868",Makoto Ishihara,19.896107,59.55935
6358,nm1604393,Mullon,\N,\N,miscellaneous,"tt0339279,tt0100112,tt0116445,tt0110776",Valerie Mullon,-28.751253,79.94134
6359,nm0345386,Guarino,\N,\N,"script_department,editorial_department,miscellaneous","tt0088100,tt0084424,tt0110917,tt0089104",Egle Guarino,-11.003713,78.22662
6360,nm11412900,Kennedy,\N,\N,"camera_department,miscellaneous","tt12942296,tt13977836,tt21188092,tt8879238",Jesse Kennedy,53.34539,-40.47812
6361,nm12202274,MacKenzie,\N,\N,"director,actor,writer","tt13773912,tt14451656,tt13781092",Hector MacKenzie,35.58432,-43.957977
6362,nm5632359,Travkin,\N,\N,,tt2847594,Andrey Travkin,-30.358028,7.9745116
6363,nm0785681,Serre,1965,\N,actor,"tt0318765,tt0193355,tt0095752,tt0212435",Marcelo Serre,-29.286507,21.76832
6364,nm6569219,Hernandez,\N,\N,actor,tt3803302,Danilo Hernandez Jr.,61.236786,-1.8528087
6365,nm7453486,Vishnu,\N,\N,visual_effects,tt4446258,Jaswan Vishnu Prasad,58.944473,43.78113
6366,nm10203939,Hoper,\N,\N,miscellaneous,tt8814490,Kevin Hoper,-34.674435,-13.470458
6367,nm0418300,Jansson,1944,\N,"assistant_director,actor,production_manager","tt0069683,tt0122573,tt0076861,tt0098796",Steve Jansson,6.053048,-13.553903
6368,nm8991203,Abas,\N,\N,actor,tt6886720,Tiago Abas,10.574674,59.11232
6369,nm12936256,Richart,\N,\N,actor,tt10965850,Rémi Richart,-41.507214,0.22203258
6370,nm10186065,Ladouceur,\N,\N,,tt9058222,Nathalie Ladouceur,-10.88135,-12.768202
6371,nm4132067,Milmoe,\N,\N,"camera_department,miscellaneous","tt1935902,tt1179031,tt2387433,tt2403021",Peter Milmoe,18.33859,-2.3061194
6372,nm10414729,Ware,\N,\N,"actor,special_effects",tt9635440,Allen Ware,54.747528,-72.42566
6373,nm10555623,Dumon,\N,\N,actress,tt10039210,Eve Dumon,-65.8087,21.355236
6374,nm6057808,Zverev,\N,\N,actor,"tt10595264,tt12915660,tt6144298,tt3303440",Aleksey Zverev,9.397567,81.792114
6375,nm8164154,Ramos,\N,\N,,tt5746256,Encarna Ramos,58.86271,-0.8079724
6376,nm9954279,Allain,\N,\N,producer,\N,David Allain,1.6004477,43.406
6377,nm7268711,Garibay,\N,\N,actor,"tt3633118,tt1893371",Óscar Garibay,-0.6139584,81.13597
6378,nm8206609,Vienonen,\N,\N,actress,tt4153774,Cina Vienonen,-34.78474,58.829975
6379,nm7567492,Peoples,1955,\N,,tt1334307,Linda Peoples,-82.3781,37.482304
6380,nm7971277,Harrison,\N,\N,,\N,Jessica Harrison,55.564274,-53.74237
6381,nm5504849,Burchfield,\N,\N,visual_effects,"tt1411250,tt1911658,tt1679335,tt3874544",Erich Burchfield,-16.030817,-8.522904
6382,nm4165345,Le,\N,\N,miscellaneous,tt0120631,Emmanuelle Le Roque,-69.4324,15.647632
6383,nm9450043,Rozati,\N,\N,actress,tt3077282,Ghazal Rozati,-2.1909537,38.822792
6384,nm5947385,Turcotte,\N,\N,actress,tt0981286,Catherine Turcotte,-33.479465,11.49612
6385,nm6665359,Wattrus,\N,\N,,tt3738576,Nigel Wattrus,-49.76492,-42.944244
6386,nm6639144,Siebert,\N,\N,"camera_department,producer",tt3874384,Jim Siebert,-11.370594,33.63706
6387,nm6470205,Robbins,\N,\N,transportation_department,tt3687118,Jared Robbins,21.222338,-56.84491
6388,nm13025949,Ifrán,\N,\N,,"tt21879990,tt15566804",Diego Ifrán,40.28482,26.202866
6389,nm10799274,Conley,\N,\N,,tt10553230,Sean Conley,-7.6683793,-30.259073
6390,nm6397500,O.,\N,\N,,\N,Darlene O. Plaster,-66.643715,54.36523
6391,nm6576880,Adighije,\N,\N,"art_director,production_designer,actor","tt14188284,tt4871120,tt3522136,tt21356164",Chima Adighije,-7.590577,12.935827
6392,nm10374835,Razi,\N,\N,actor,tt9373074,Zarghoona Razi,-5.5752306,38.06936
6393,nm6841645,Vrijmoed,\N,\N,assistant_director,"tt4118086,tt3328300",Yvette Vrijmoed,-38.97541,65.52508
6394,nm6308064,Kahouech,\N,\N,actor,tt1701210,Ahmed Kahouech,-15.457608,60.34777
6395,nm11071553,Sandhu,1999,\N,"director,cinematographer,editor",\N,Sahil Sandhu,39.74434,45.014645
6396,nm14575729,Tiquitanan,\N,\N,actor,tt0487705,Tino Tiquitanan,23.650259,35.76138
6397,nm10117260,Houghton,\N,\N,"miscellaneous,location_management","tt9704436,tt0380136",Ruth Houghton,16.680866,-54.958794
6398,nm9961938,,\N,\N,,tt0329824,Wendy,-52.696693,92.56462
6399,nm2054659,J.,\N,\N,miscellaneous,tt0463967,Paul J. Petty,-2.4668927,-66.667656
6400,nm11315202,Esparza,\N,\N,make_up_department,tt6544142,Victorio Esparza,-47.83653,15.977108
6401,nm0044085,Azad,\N,\N,actor,tt0232079,K.K. Azad,12.5341625,72.0856
6402,nm12997965,Smart,\N,\N,art_department,tt1230168,Christopher Smart,-55.23758,-46.447002
6403,nm3997468,Kyöstilä,\N,\N,,tt1690484,Laine-Maire Kyöstilä,-22.108286,67.01896
6404,nm11624166,Lehtimaa,\N,\N,"director,writer,cinematographer",tt12423180,Marleena Lehtimaa,-6.333856,43.712368
6405,nm13566868,Bridges,\N,\N,"camera_department,actor","tt27819091,tt21376134,tt19503936,tt27816373",Matt Bridges,-13.614315,-60.94912
6406,nm2767389,Thomas,\N,\N,actress,"tt1362077,tt1097648",Rachel Thomas,56.043674,-49.336113
6407,nm1039092,Rochon,\N,\N,actor,tt0148103,Michel Rochon,42.204777,14.5130415
6408,nm14652788,Prior,\N,\N,producer,"tt27179522,tt27135329",Josh Prior,22.551739,-90.47834
6409,nm8705499,Galloway,\N,\N,miscellaneous,tt3220976,Sara Galloway,18.831192,-59.507557
6410,nm3559158,Recker,\N,\N,actor,tt1470651,Benjamin Recker,-42.2052,-11.375639
6411,nm14749488,Garrett,\N,\N,actress,tt8358344,Kerrsten Garrett,51.43242,-49.6853
6412,nm2117166,Michelle,\N,\N,actress,tt0493414,Lisa Michelle Hart,87.682396,-15.749137
