,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
4297,nm6246308,Rebekka,\N,\N,"production_manager,producer","tt3495118,tt25395010,tt22461316,tt24803044",Trude Rebekka Rørtveit,21.763659,-24.832092
4298,nm7599686,Zim,\N,\N,"producer,director,writer","tt22040030,tt9164692,tt6743800,tt5314128",Exa Zim,13.537378,-39.66819
4299,nm0622214,A.,1916,1971,"production_manager,editor,producer","tt0047745,tt0057779,tt0042389,tt0057784",Daniel A. Nathan,80.61695,-3.4066033
4300,nm7892987,Mu,\N,\N,producer,"tt9587412,tt5327870",Xiaosui Mu,70.89555,-32.252693
4301,nm13483854,Calafat,\N,\N,,\N,Kino Calafat,-22.229874,-14.645181
4302,nm9863116,Komasi,\N,\N,actor,tt8464252,Reza Komasi,-51.430378,6.434536
4303,nm10052001,Brooks,\N,\N,actor,tt8806258,Cole Brooks,46.714973,39.10563
4304,nm10775811,Murphy,\N,\N,costume_department,"tt3704352,tt1229340,tt2702724",Patricia Murphy,29.123238,1.0839326
4305,nm4017022,Shubaba,\N,\N,,\N,Ndumiso Shubaba Maphumolo,-48.060516,41.239426
4306,nm3694450,Hagendorn,\N,\N,"camera_department,producer",tt1540884,Steve Hagendorn,-46.41736,12.158703
4307,nm13159316,Shi,\N,\N,camera_department,tt16246154,Michael Shi,70.24381,-32.53338
4308,nm13943922,Putra,\N,\N,camera_department,"tt14793910,tt13550666,tt16311830,tt15096498",Rafi Putra S.,6.8828397,-52.847916
4309,nm6836426,Spelt,\N,\N,editorial_department,tt0083070,Michael Spelt,-15.586102,15.639408
4310,nm9162764,González,\N,\N,writer,"tt12685542,tt6852424",Daniel González,-43.225216,-37.58886
4311,nm2453868,Rumbo,\N,\N,,\N,El Rumbo,-35.452126,-37.771606
4312,nm12117371,Chase,\N,\N,producer,\N,Ryan Chase,53.120457,12.107269
4313,nm13951617,Foltz,\N,\N,,\N,Leo Foltz,-6.075632,7.1992254
4314,nm13869265,Makita,\N,\N,visual_effects,tt0264837,Naoya Makita,27.274578,-40.71498
4315,nm6994630,Tobias,\N,\N,"director,editor","tt4289460,tt6799006",Kevin Tobias Johnston,17.23315,-22.836376
4316,nm14326530,Papuc,\N,\N,actor,tt1403047,Ion Papuc,-56.8956,-0.09243415
4317,nm11857868,and,\N,\N,"music_artist,music_department,actor",\N,Sophie and the Giants,-29.49197,35.945942
4318,nm4537901,Thompson,\N,\N,art_department,tt0084694,Vance Thompson,16.899364,21.702353
4319,nm11706864,Sowa,\N,\N,"art_department,miscellaneous","tt11997658,tt6828390",Gabriela Sowa,-10.231606,-15.269103
4320,nm4970837,Plata,\N,\N,actress,tt1720280,Sandra Plata,-33.726955,-36.876328
4321,nm11273949,Dhamija,\N,\N,"writer,director,assistant_director","tt6950854,tt11786584",Prabhjit Dhamija,5.6965694,-67.30458
4322,nm12195840,Trel,\N,\N,actress,"tt6610786,tt11864850,tt4855620,tt12608698",Heny Trel,-9.199711,-41.98986
4323,nm0121852,Burke,\N,\N,,tt1604989,Ronnie Burke,36.101677,1.7719228
4324,nm13514904,Bourdon,\N,\N,,\N,Pat Bourdon,2.9408245,-27.078794
4325,nm3257413,Bostick,\N,\N,production_manager,tt1307002,Jeniffer Bostick,15.023811,31.408678
4326,nm13108196,Lee,\N,\N,"writer,producer,director","tt15940862,tt15940672",Carl Lee,66.97139,-17.013367
4327,nm2353550,Walls,\N,\N,"actor,miscellaneous","tt1451646,tt0804466",Jedediah Walls,11.916998,24.884264
4328,nm9930473,,\N,\N,actress,"tt10373272,tt13455000,tt8610256",T.J.,2.367278,74.572624
4329,nm6015512,R.,\N,\N,miscellaneous,tt1272878,Jason R. Miller,86.08893,-9.254813
4330,nm1925900,Zimmer,\N,\N,miscellaneous,tt0185149,Richard Zimmer,23.010113,21.448744
4331,nm1339246,Kish,\N,\N,transportation_department,tt0209322,Joe Kish,-3.0909717,-42.745037
4332,nm6075430,Li,\N,\N,actor,tt3321964,Josh Li,77.506004,-34.40303
4333,nm6963027,Hov,\N,\N,,tt0170980,Chef Hov de Groat,45.270336,21.327196
4334,nm9185773,,\N,\N,,tt7228448,Concha,2.367278,74.572624
4335,nm11644747,Lifschitz,\N,\N,,\N,Renina Lifschitz,11.7097,-6.872533
4336,nm14152798,Perez,\N,\N,actor,tt5788660,Nathan Perez,-52.359768,-59.967026
4337,nm14080420,Senani,\N,\N,actor,tt15445056,Saber Senani,12.5542755,-59.406456
4338,nm6162659,Reese,\N,\N,"director,actor,writer",tt3413296,Antonio Reese,55.626625,13.311377
4339,nm3436483,Gadouna,\N,\N,,\N,Roula Gadouna,-45.00901,17.869432
4340,nm1592550,Paul,\N,\N,soundtrack,"tt0480687,tt0256380,tt0183505,tt3247286",Ellis Paul,46.61186,-24.882778
4341,nm12532528,Medina,\N,\N,,\N,Gabriella Medina,-35.45006,-32.05799
4342,nm2307894,Beers,\N,\N,actor,"tt0054888,tt0083410",John Beers,42.24106,34.04732
4343,nm14871796,Cray,\N,\N,actress,tt13762624,Marie Cray Marine,21.80189,53.750313
4344,nm9147559,Englnd,\N,\N,art_department,tt2527336,Emily Englnd,-35.89107,22.337736
4345,nm13230445,Cudnik,\N,\N,actress,"tt1094354,tt13613128,tt7817856,tt2264054",Adrianna Cudnik,-61.14982,13.39706
4346,nm13829803,Jørgensen,\N,\N,costume_department,tt20415188,Anne Jørgensen,-10.839099,2.8172023
4347,nm9301235,Macleod,\N,\N,camera_department,"tt7459986,tt2274648,tt15114768,tt6257970",Sarah Macleod,26.039486,11.492603
4348,nm5017666,Singh,\N,\N,"miscellaneous,producer,actor","tt3719450,tt2308583,tt4066086,tt5609944",Harry Singh,10.120477,-77.03045
4349,nm4444385,Gomes,\N,\N,"director,writer","tt1921092,tt2214789",Susana Gomes,-24.737417,-61.342606
4350,nm9854177,Rathi,\N,\N,,\N,Manoj Rathi,12.109479,-67.20936
4351,nm10451941,Farrar,\N,\N,actress,tt8038724,Elizabeth Farrar,10.027153,50.161274
4352,nm0780104,Scribani,1964,\N,actor,"tt0132147,tt13406094,tt0465682,tt0204098",Federico Scribani,-42.03924,16.542912
4353,nm5198424,Sharpe,\N,\N,,"tt2320964,tt2858242",Brandon Sharpe,26.374496,25.196146
4354,nm2205964,Smith,\N,\N,actor,tt0784819,Dustin Smith,57.054493,37.20386
4355,nm6167540,Xu,\N,\N,visual_effects,tt3417936,Ru Xu,77.26905,-35.653477
4356,nm14817459,Soummane,\N,\N,actor,tt20754462,Zaki Soummane,-44.529305,40.37103
4357,nm3073433,Warner,\N,\N,producer,tt0446847,Scott Warner,20.629124,47.48481
4358,nm6288142,Pelka,\N,\N,actor,tt3531494,Kieth Pelka,-16.572672,-7.492395
4359,nm11200778,Bence,\N,\N,miscellaneous,"tt11439306,tt9182964",Fürst Bence,-5.1596527,-37.48082
4360,nm1710957,Warning,\N,\N,miscellaneous,"tt0485842,tt0247091,tt0321021,tt0857295",Dana Warning,-27.133291,21.28673
4361,nm9153610,Paris,\N,\N,actress,"tt6279304,tt7879820,tt5574490,tt7418690",Elle Paris Legaspi,-17.601225,18.37753
4362,nm12505159,Reddy,\N,\N,,\N,Naveen Reddy Mandadi,11.011416,-68.43938
4363,nm6467816,Stewart,\N,\N,,\N,Ellie Stewart,32.548126,21.437119
4364,nm3996677,Bergant,\N,\N,actress,tt1686844,Vesna Bergant,-9.020337,-8.23674
4365,nm10596970,Crenshaw,\N,\N,assistant_director,tt10101674,Jordan Crenshaw,4.9355025,27.819223
4366,nm1855468,Tayar,\N,\N,actor,tt0446250,Shmulik Tayar,1.8449618,-49.107624
4367,nm9344053,Kim,\N,\N,director,tt7511390,Jane Kim,63.82469,-21.75726
4368,nm14909247,Chipman,\N,\N,,tt0297572,Mike Chipman,27.707954,22.233007
4369,nm3418841,Kendrick,\N,\N,actress,"tt1578804,tt1427194",Reagan Kendrick,45.98121,22.74484
4370,nm11615223,Cruz,\N,\N,transportation_department,"tt5950970,tt6608136",Joseph Cruz,-45.240047,-62.14511
4371,nm8143634,Balyan,\N,\N,,\N,Gayane Balyan,8.08935,-62.24728
4372,nm0244709,Dussud,\N,\N,"actress,producer,miscellaneous","tt9000224,tt0768189,tt0422720,tt10696896",Stéphanye Dussud,-33.721867,6.708193
4373,nm6849214,Linders,\N,\N,,tt3947934,Douwe Linders,-5.5444546,0.65474904
4374,nm12578240,Mae,\N,\N,actress,tt9389622,Shanena Mae Sornes,28.447607,-32.04816
4375,nm11730475,Kudale,\N,\N,art_department,tt10791186,Bhushan Kudale,-59.73003,28.817987
4376,nm6196142,Wood,\N,\N,actress,tt1675742,Kaylee Wood,33.109337,59.86659
4377,nm11214048,Giliken,\N,\N,,tt0309152,Stephen Giliken,-42.126,19.398888
4378,nm0904643,Vári,\N,\N,actress,"tt0063666,tt0070847,tt0082997",Judit Vári,-39.904274,1.303044
4379,nm6719943,Macaluso,\N,\N,,\N,Mike Macaluso,-20.877693,-34.65465
4380,nm1138310,Szabó,\N,\N,actress,"tt0835876,tt0159876,tt19177630,tt3037164",Krisztina Szabó,-6.744312,-36.76095
4381,nm8739597,Bazan,\N,\N,camera_department,"tt6460552,tt7771800,tt11786238",Erik Bazan Valenzuela,-44.56222,-56.71773
4382,nm7096242,Gopalkrishnan,\N,\N,music_department,tt4415582,S.V. Gopalkrishnan,9.847996,-61.195656
4383,nm4484212,,\N,\N,actress,"tt1949098,tt3141472",Stori,2.367278,74.572624
4384,nm14360098,Handler,\N,\N,,\N,David Handler,-7.2153273,15.320558
4385,nm12594480,Bunga,\N,\N,actress,tt14696826,Faradilla Bunga,9.4088125,-55.588753
4386,nm11332956,Quiala,\N,\N,actress,tt9646986,Magda Quiala,-43.257317,20.188671
4387,nm13269615,Naingue,\N,\N,,\N,Don Naingue,-62.40244,17.038837
4388,nm11891779,Hoofnagle,\N,\N,actor,tt14971780,Austin Hoofnagle,3.730817,-1.6619847
4389,nm2430977,Müller-Hönow,\N,\N,director,"tt11113656,tt1160966,tt0887831,tt1389423",Axel Müller-Hönow,-45.719402,8.3260145
4390,nm10116617,Rydas,\N,\N,"actress,soundtrack","tt6547170,tt8954058,tt11300474",Destiny Rydas,-47.438606,40.891724
4391,nm11781016,Cueto,\N,\N,"writer,composer",tt12813312,Salvador Cueto,-37.958504,-51.424664
4392,nm2867645,Perez,\N,\N,actor,tt1168710,Larry Perez,-52.359768,-59.967026
4393,nm0781147,Seck,\N,\N,cinematographer,tt0073915,Farba Seck,4.7994246,-42.522297
4394,nm8880506,Ruckman,\N,\N,actress,tt6704038,Melanie Ruckman,11.212919,22.388144
4395,nm11992972,Schwartz,\N,\N,,tt5327970,Donna Schwartz,11.551064,-4.969609
4396,nm1178152,Atallah,\N,\N,"costume_designer,actor","tt2852406,tt25789044,tt2131698,tt8000718",Hamada Atallah,1.3732438,-46.349895
4397,nm5395674,Lineweaver,\N,\N,actor,"tt3997026,tt4614424",Larry Lineweaver,9.455407,12.750326
4398,nm10140441,Roche,\N,\N,miscellaneous,"tt9850526,tt9035256",Brian Roche,36.359825,6.6682897
4399,nm9545029,Hollós,\N,\N,writer,tt7855652,Lajos Hollós Korvin,-19.930937,-6.534861
4400,nm7966635,West,\N,\N,,\N,Taylor West,-4.79003,29.54441
4401,nm0358436,Hammer,\N,\N,actress,"tt1634348,tt0806910,tt0110506",Carina Hammer,11.098862,32.801697
4402,nm4126352,Keller,\N,\N,"sound_department,actor,composer","tt15822020,tt7611672,tt5725786,tt1745921",Gabriel Keller,23.738169,37.951168
4403,nm4120669,Afshar,\N,\N,actress,tt1742335,Noushy Afshar,-2.5459278,-43.647175
4404,nm9046442,Newey,\N,\N,actor,tt0215392,Robert Newey,-2.3501143,31.824074
4405,nm6700032,Thompson,\N,\N,editor,tt3953798,William Thompson,16.899454,21.702078
4406,nm8743112,,\N,\N,actress,tt6118178,Houstan,2.367278,74.572624
4407,nm2009023,Swerdlow,\N,\N,composer,tt0476604,Robert Swerdlow,12.726969,-0.5017843
4408,nm10766692,Trujillo,\N,\N,,\N,Lucy Trujillo,-33.79409,-39.92123
4409,nm12809392,Lyon,\N,\N,miscellaneous,tt3735598,Nancy Lyon,15.539366,58.921185
4410,nm0787778,Shallow,\N,\N,actress,tt0124083,Joanne Shallow,-22.224861,27.449339
4411,nm6661246,Daenemark,\N,\N,"director,writer,cinematographer","tt3895722,tt5626832",David Daenemark,-60.19885,37.002846
4412,nm3826811,Hartenstein,\N,\N,,tt1612289,Susan Hartenstein,-3.0585587,-3.646528
4413,nm0654643,Oyasato,\N,\N,actor,tt0043590,Henry Oyasato,-40.43029,24.69484
4414,nm12544418,Páez,\N,\N,make_up_department,tt14585638,Michel Páez,-49.085342,-36.0848
4415,nm11041018,,\N,\N,actor,"tt27704176,tt19064420",WeeGeePanda,2.367278,74.572624
4416,nm8019985,,\N,\N,,tt3713822,Denise,2.367278,74.572624
4417,nm6698056,Myers,\N,\N,"miscellaneous,camera_department,actor","tt2062778,tt11310820",Andrew Myers,38.17769,36.2189
4418,nm11014121,Honigberg,\N,\N,music_department,tt11016466,Steven Honigberg,1.2658335,-2.9468284
4419,nm0387565,Hobbins,\N,\N,"actor,music_department",tt0115744,Alan Hobbins,14.213919,7.7264843
4420,nm8292470,Pankey,\N,\N,,tt1718437,Whitney Pankey,20.232937,30.369057
4421,nm11059075,Lambil,\N,\N,writer,"tt0354266,tt1221918,tt11127264",Willy Lambil,-56.905186,6.269801
4422,nm3021301,Begniot,\N,\N,actor,tt1235792,Gilbert Begniot,-51.65113,17.198181
4423,nm5581003,Banda,\N,\N,composer,tt2784060,La Banda del Circo,-28.748945,-54.28148
4424,nm2730932,Wolff,\N,\N,producer,tt0087944,Louis Wolff,5.046192,-11.496728
4425,nm0854463,Telles,1934,1966,"actress,soundtrack","tt0197252,tt0200839,tt0193794,tt0143151",Silvinha Telles,-21.187502,-57.354843
4426,nm3994235,,\N,\N,actor,"tt2955098,tt1801322,tt6250936,tt1156092",Hiromi,2.367278,74.572624
4427,nm14662787,Mengran,\N,\N,,\N,Lei Mengran,-58.217182,5.286436
4428,nm14348604,Jirou,\N,\N,visual_effects,tt24604820,Marc Jirou,28.796331,-55.011677
4429,nm8162941,Boyce,\N,\N,"actor,producer","tt5748506,tt13397650",Troy Boyce,55.323284,40.108234
4430,nm12771880,LeBlanc,\N,\N,art_department,tt14550714,Kyle LeBlanc,4.647673,-22.759138
4431,nm7127172,Langendoerfer,\N,\N,actress,tt4453088,Lori Langendoerfer,-40.632217,15.237474
4432,nm13686678,Marchand,\N,\N,,tt8703098,Jonathan Marchand,1.2828075,-24.763802
4433,nm5103886,Schwarz,\N,\N,actor,tt2179160,Ronald Schwarz,3.9693239,-13.077397
4434,nm5641021,Peter,\N,\N,actor,"tt2861524,tt6464754",Stefan Peter Jonsson,42.8239,-25.010893
4435,nm12779224,Kay,\N,\N,,\N,Kartik Kay,54.133568,-16.782629
4436,nm11204855,Vielweber,\N,\N,actor,tt3471592,Verlan Vielweber,-53.180107,14.162429
4437,nm2584920,Easley,\N,\N,producer,tt0952693,Earl Easley,32.506832,43.262802
4438,nm7708755,,\N,\N,actor,"tt0160546,tt0306717,tt0135882",Manny,2.367278,74.572624
4439,nm7613819,Poulter,\N,\N,"director,cinematographer,editor","tt10463720,tt5374358,tt5062656",Dael Poulter,6.636417,16.662474
4440,nm12262599,Tumer,\N,\N,,tt13734880,Turansah Tumer,-38.431496,-18.092943
4441,nm4183343,Lasater,\N,\N,actor,tt1778229,Geoff Lasater,2.436731,10.681502
4442,nm3342687,Maridon,\N,\N,actor,tt1384775,Pat Maridon,-53.536613,30.851774
4443,nm4480785,Petras,\N,\N,"costume_department,editorial_department","tt0159876,tt0077712",Britt-Inger Petras,10.861285,-21.383213
4444,nm13549258,Uhlemann,\N,\N,costume_designer,tt19374668,Madlen Uhlemann,-4.6158514,-7.7502956
4445,nm5215449,María,\N,\N,actor,tt2897576,José María Sánchez de Castro,-11.728801,-47.38406
4446,nm1600796,Töpper,1924,2020,"actress,soundtrack","tt0159876,tt4063800,tt1729187,tt1729188",Hertha Töpper,-46.539143,11.300532
4447,nm2702985,Hay,\N,\N,"miscellaneous,producer,actor","tt2723904,tt4110652,tt3731980,tt2723868",Robert Hay,55.555397,34.628166
4448,nm10120263,Helenius,\N,\N,,tt5774362,Jussi Helenius,-17.479858,0.9158787
4449,nm1421207,,\N,\N,animation_department,tt0375844,Nawoko,2.367278,74.572624
4450,nm12681518,Mhango,\N,\N,,tt11263686,Collings Mhango,12.441532,-38.99969
4451,nm10692660,Rainford,\N,\N,,tt10329340,Don Rainford,-0.7747756,17.664633
4452,nm12040681,Payne,\N,\N,,tt13409430,David Payne,49.31354,33.3462
4453,nm6192401,Maber,\N,\N,actress,"tt4077656,tt5206330,tt3479836,tt3828126",Dominique Maber,17.670092,20.816492
4454,nm8703033,Cobbe,\N,\N,"producer,miscellaneous","tt10573354,tt0271894,tt11492866,tt6212934",Elaine Cobbe,17.297625,7.225987
4455,nm4329468,,\N,\N,actor,"tt0259966,tt0255208",Gerber,2.367278,74.572624
4456,nm3195632,Harden,\N,\N,,tt1104694,Clinton Harden Jr.,32.140736,34.56991
4457,nm3016821,Hashem,\N,\N,assistant_director,tt1235069,Robin Hashem,-24.481056,10.695052
4458,nm11737716,Olson,\N,\N,,tt9822404,Richard Olson,41.842003,5.3781595
4459,nm4909157,Grant,\N,\N,"actor,composer",tt2251295,Keith Grant,40.560898,54.83369
4460,nm10162154,Li,\N,\N,"art_department,editorial_department",tt9039406,Lillian Li,77.506004,-34.40303
4461,nm12158753,Agudo,\N,\N,art_director,tt13668992,Víctor Agudo,-40.906345,-45.271713
4462,nm4327485,Clark,\N,\N,producer,tt1844738,John Clark,63.39138,41.712734
4463,nm3936917,Genevois,\N,\N,"visual_effects,miscellaneous",tt1663173,Romuald Genevois,-3.5451157,-26.804897
4464,nm10285316,Wright,\N,\N,actress,tt11010742,Emily Wright,39.059074,47.34034
4465,nm11248052,Rodgers,\N,\N,actress,"tt10525048,tt12838280,tt14307536,tt6462958",Tutzy Rodgers,25.000359,27.356806
4466,nm0494256,Le,\N,\N,actor,tt0007152,James Le Fane,60.207237,-58.783943
4467,nm3369557,Santa,\N,\N,"art_department,sound_department","tt4257038,tt1680012,tt1395168,tt1922774",Joseph Santa Maria,-54.036446,-14.733122
4468,nm7728839,Simpkins,1996,\N,"miscellaneous,actor","tt3953642,tt4295916,tt5708798",Travis Simpkins,22.360233,30.271523
4469,nm10656570,M.,\N,\N,actress,tt10262008,Kenzie M. Lubrin,84.83067,-6.889618
4470,nm10409484,Meekison,\N,\N,actor,tt5924572,Graeme Meekison,-61.53933,16.420675
4471,nm8773101,Whelchel,\N,\N,actor,tt6521730,Melissa Whelchel,0.32049406,7.361916
4472,nm10795928,Majithia,\N,\N,actress,tt6997642,Kiara Majithia,7.505815,-63.42402
4473,nm10391831,Leonard,\N,\N,"actor,music_department",tt4458594,Tommy Leonard,29.834797,-15.013835
4474,nm4803661,Rueda,\N,\N,producer,tt1899254,Marina Rueda,-47.02739,-43.00139
4475,nm11948543,Barker,\N,\N,,tt5640074,Jerry Barker,35.266796,21.852962
4476,nm2898459,Prandice,\N,\N,actress,tt0757862,Eva Prandice,-47.311928,36.366573
4477,nm13765557,Suydam,\N,\N,,tt21046492,Shawnah Suydam,10.952612,24.187826
4478,nm7319821,Lathuy,\N,\N,miscellaneous,tt0812387,Chantal Lathuy,-66.783,11.316491
4479,nm6737234,Koch,\N,\N,,tt3997182,Hannes Koch,45.49671,33.019855
4480,nm5333186,Keyvannia,\N,\N,producer,tt2469992,Shahrokh Keyvannia,-55.354755,28.765308
4481,nm0075956,Bern,\N,\N,actress,"tt0008933,tt0338128,tt0010351,tt4647684",Irmgard Bern,-2.4528837,27.931063
4482,nm8045578,Holm,\N,\N,producer,tt5579428,Jenny Holm,-20.928358,58.41146
4483,nm4479611,Engqvist,\N,\N,actor,"tt1945111,tt1945110",Magnus Engqvist,-16.194733,1.3157943
4484,nm14155718,Hinch,\N,\N,music_department,tt17406880,John Hinch,25.385065,-0.25825453
4485,nm14469157,J.G.,\N,\N,composer,tt26246862,Phillip J.G.,37.77344,-17.364452
4486,nm11051238,T.,\N,\N,sound_department,tt10719524,Jeremy T. Chua,89.76039,-6.7349534
4487,nm4889620,Mercanti,\N,\N,writer,tt2229085,Antonio Mercanti,-17.614958,-27.05184
4488,nm11387692,Miotti,\N,\N,actress,tt10614090,Maddy Miotti,-21.532751,-29.544113
4489,nm6203099,Sheppard,\N,\N,,\N,Zack Sheppard,10.309858,14.714624
4490,nm12159472,Actoe,\N,\N,actor,tt13671324,Drew Actoe,-48.934124,25.571316
4491,nm5576980,Zreliak,\N,\N,"producer,miscellaneous",tt2776368,Cindy Zreliak,-43.289127,26.190907
4492,nm9172297,Kowalski,\N,\N,actor,tt6957844,Gabriel Kowalski,-14.196693,-9.080492
4493,nm10232223,King,\N,\N,composer,tt9221342,James King,44.397705,-13.07702
4494,nm11563440,Rosado,\N,\N,miscellaneous,tt1757918,Ana Rosado,-40.67283,-46.45416
4495,nm4941545,Smith,\N,\N,camera_department,"tt2259663,tt3776648,tt1772281",Tyler Smith,56.570457,37.22125
4496,nm3701211,Ngoc,\N,\N,actor,"tt10075508,tt2064836,tt19875660,tt6952230",Quach Ngoc Ngoan,56.2848,-30.81018
4497,nm3117467,Cheng,1969,\N,"actor,producer","tt5576318,tt22476934,tt14597334,tt15448824",Chih-Wei Cheng,63.26922,-34.230217
4498,nm7792596,Hinckel,\N,\N,,tt2435372,Florence Hinckel,-63.411106,17.032719
4499,nm2532308,McDonnell,\N,\N,"actor,director,writer","tt0914373,tt0259733,tt6922036",Julian McDonnell,45.330284,0.24068472
4500,nm4166378,Lawrence,\N,\N,,tt0953404,Jeff Lawrence,29.489079,-12.447825
4501,nm9801976,Goh,\N,\N,"art_department,costume_department,actor","tt14962226,tt11836470,tt8342264,tt2735232",Dionne Goh,59.29366,-37.046375
4502,nm0247142,D.,\N,\N,location_management,tt0251042,Al D. Eakes,83.61684,-1.8373623
4503,nm4246044,S.,\N,\N,,\N,Matthew S. Carlton,91.380325,-1.1130465
4504,nm9417408,Dean,\N,\N,"animation_department,producer",tt6866242,Andrew Dean,44.379333,-28.993725
4505,nm12945436,Fortune,\N,\N,camera_department,"tt18562480,tt15442486,tt14936300",James Fortune,-20.14064,32.924374
4506,nm11465882,Onyscuk,\N,\N,actor,tt12068588,Maxim Onyscuk,-39.51075,23.450094
4507,nm13827018,Kurtz,\N,\N,actress,"tt23872640,tt15041866,tt24070850",May Kurtz,40.79586,28.908098
4508,nm12592288,Sakhno,\N,\N,actress,tt14589482,Ekaterina Sakhno,-56.162457,-1.1342884
4509,nm4018863,Camburn,1925,2017,actor,tt1705753,John Camburn,-4.4335895,2.2672064
4510,nm10603353,Lamar,\N,\N,actor,"tt17634438,tt14764656,tt15254884,tt10147210",Mitchell Lamar,45.947594,22.910347
4511,nm12428624,Brylle,\N,\N,,tt12459594,Kenneth Brylle,-11.149705,-0.69905376
4512,nm9099266,Alonso,\N,\N,actress,tt7080898,Salva Alonso,-33.53202,-59.842068
4513,nm2751466,,\N,\N,actor,tt1086304,Ishu,2.367278,74.572624
4514,nm7951332,Siliezar,\N,\N,actor,tt5465336,Manuel Siliezar,-42.95845,21.352396
4515,nm7516946,Iki,\N,\N,"director,writer,cinematographer","tt6987970,tt4939492",Norihito Iki,27.081633,-55.027206
4516,nm10833118,Strobe,\N,\N,miscellaneous,tt2793928,Zoe Strobe,-5.219445,15.601929
4517,nm13335802,Pappas,\N,\N,actor,tt16405300,Fotis Pappas,-20.398724,-9.141811
4518,nm5853956,McKenzie,\N,\N,,tt1832727,Tommy McKenzie,25.66324,15.994425
4519,nm1864077,Laiblin,\N,\N,miscellaneous,tt0393109,Daniel Laiblin,-59.02178,16.964167
4520,nm10631664,Graves,\N,\N,camera_department,tt1498574,Garret Graves,3.0540915,36.52614
4521,nm11437971,Smith,\N,\N,,\N,Randy Smith,56.92024,36.350063
4522,nm5945436,Amendola,\N,\N,,"tt3185140,tt17277678",Aurelio Amendola,22.840746,-11.520207
4523,nm13957704,Mesquita,\N,\N,writer,tt21833466,Ligia Mesquita,-18.80771,-61.220203
4524,nm7776865,Davidson,\N,\N,,\N,Alex Davidson,9.617258,25.54681
4525,nm1851925,Mendoza,\N,\N,"actress,make_up_department","tt4732108,tt1081931,tt1763316,tt4624204",Gabriela Mendoza,-33.877014,-35.10269
4526,nm5607393,Alston,\N,\N,"camera_department,producer","tt2215192,tt5932334",Christin Alston,18.228062,28.141262
4527,nm3007612,Newell,\N,\N,"actress,writer,camera_department","tt2458910,tt22815624,tt2005328,tt4626970",Lindsey Newell,19.130836,37.974052
4528,nm3587238,McKenzie,\N,\N,"producer,director,writer","tt3632102,tt4477968,tt6856452,tt7974866",Veronica McKenzie,25.66283,15.994754
4529,nm1242709,Kenny,\N,\N,actor,"tt26657750,tt1621444,tt4243112,tt0141716",Kenny Kenny,38.48489,-20.711689
4530,nm4662178,Hatfield,\N,\N,actor,"tt8036174,tt22488888,tt2053329,tt3031688",Tinker Hatfield,9.011008,18.794436
4531,nm12953613,Kozhukalo,\N,\N,"director,writer,assistant_director","tt27799569,tt15462252",Tetyana Kozhukalo,-35.699696,26.485552
4532,nm2763354,Chaudhary,\N,\N,"director,writer,producer","tt2858734,tt0378397,tt1095011,tt4330222",Sharad Chaudhary,6.9673896,-63.86819
4533,nm0532859,MacIntosh,\N,\N,"camera_department,actor","tt0097742,tt0120458,tt0064757,tt0093428",Malcolm MacIntosh,25.893827,13.232785
4534,nm1856992,Richardt,\N,\N,writer,"tt0447742,tt0465360",Thomas Richardt,-4.1338463,1.1972889
4535,nm0698104,Pritchett,1915,1996,actress,"tt0088611,tt0195466,tt0044265,tt2344837",Lizabeth Pritchett,9.43978,17.295345
4536,nm5556784,Smallman,\N,\N,"animation_department,actor,writer","tt13690900,tt15417372,tt20200486,tt6859626",Ben Smallman,18.762014,8.842686
4537,nm14785841,Winckler,\N,\N,actor,tt27590473,Bill Winckler,-2.6350863,-1.1445053
4538,nm8249250,Machova,\N,\N,miscellaneous,tt0300953,Alena Machova,-61.10241,4.4073586
4539,nm12423612,Portillo,\N,\N,"director,writer",tt14295136,Iara Portillo,-34.38934,-45.997223
4540,nm2418279,Youmans,\N,\N,"music_department,soundtrack,actress","tt21158434,tt1381767,tt11710130,tt3451230",Heather Youmans,3.2082155,-2.172729
4541,nm11215788,Basaure,\N,\N,,"tt14340890,tt14772478,tt14232580",Cristián Basaure,-40.72861,10.320705
4542,nm6477119,Ruggiero,\N,\N,costume_department,tt1474436,Antonella Ruggiero,-15.558477,-31.216694
4543,nm10239827,Taranenko,\N,\N,,\N,Ivan Taranenko,-31.782207,-8.364542
4544,nm9888403,Engelbrecht,\N,\N,director,tt8515278,Alet Engelbrecht,-4.265107,-19.075937
4545,nm2559024,Mananios,\N,\N,art_department,tt0770751,Michael Mananios,-47.65198,24.270826
4546,nm14122292,Luan,\N,\N,,\N,Yeo Luan Yin,65.072624,-36.468895
4547,nm7492002,Moffat,\N,\N,camera_department,tt4865158,Joshuah Moffat,29.110382,17.578428
4548,nm2752520,Grisoni,\N,\N,actor,tt0435048,Sauveur Grisoni,-17.894165,-25.737532
4549,nm6253594,Kwongwai,\N,\N,cinematographer,"tt14332502,tt7227532,tt3415554,tt5735582",Jimmy Kwongwai Yu,-50.520664,25.102077
4550,nm11962655,Gabryszewska,\N,\N,,\N,Marlena Gabryszewska,-43.172546,-4.0077405
4551,nm14401797,Gumy,\N,\N,,\N,Alice Gumy,-43.000774,-36.290844
