,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
1820,nm13814946,Romano,\N,\N,actor,"tt21205106,tt21206652",Paola Romano,-10.860748,-1.442764
1821,nm8366563,Lutley,\N,\N,actor,"tt7378424,tt7070638,tt8258918,tt7974172",Mark Lutley,-16.222612,2.744662
1822,nm9497838,Smith,\N,\N,costume_department,"tt13075042,tt1595859,tt11762114,tt8976576",Sean Smith,-21.07191,-3.925181
1823,nm1078077,Tamihere,\N,\N,,"tt11347880,tt0398271,tt1400602,tt0299253",John Tamihere,-15.481054,3.707239
1824,nm3094031,Cammack,\N,\N,,"tt0257295,tt0413541",Nicole Cammack,-18.203396,3.5963473
1825,nm0326325,S.,\N,\N,producer,tt0092297,Sheldon S. Goldstein,6.7985067,23.557371
1826,nm0886990,Van,\N,\N,"camera_department,stunts,visual_effects","tt0094152,tt0118929,tt0097162,tt0113820",Lyddy Van Gyen,18.064667,-7.6397934
1827,nm3548542,Sobko,\N,\N,"cinematographer,miscellaneous","tt2244782,tt1475152",Adam Sobko,-3.6442764,-0.11334945
1828,nm14204292,Reckless,\N,\N,,\N,Colin Reckless,-4.785394,-0.46113643
1829,nm10142433,Strozier,\N,\N,actress,tt9024472,Dawn Strozier,-18.251328,3.6368716
1830,nm2749748,Biurrun,\N,\N,camera_department,tt0327754,Marta Biurrun,-4.480449,-0.46983474
1831,nm13355801,Amezquita,\N,\N,transportation_department,tt4313960,Samuel Amezquita,-13.615565,-4.9900937
1832,nm11188294,Chambers,\N,\N,,tt0364151,Jack Chambers,-16.70499,2.5789347
1833,nm13478737,Tocuyo,\N,\N,miscellaneous,tt18671188,Adam Tocuyo Gregersen,-3.6543517,-0.90452135
1834,nm7590837,Bobric,\N,\N,composer,"tt7602640,tt5032512",Jelena Bobric,-3.6973476,-1.3170501
1835,nm0051480,Bamler,1964,\N,actor,"tt0889258,tt0479846,tt1790819,tt0077076",Peter Bamler,-2.8859184,-0.28190845
1836,nm0849451,,\N,\N,actress,"tt0062551,tt0064943,tt0161181",Tania,20.060198,3.066678
1837,nm3160577,Ngeth,\N,\N,actor,tt1305743,Tommy Ngeth,-3.9285326,-1.2741319
1838,nm9440158,Dommett,\N,\N,,\N,Dina Dommett,-16.468924,3.1848984
1839,nm7975224,Bahier,\N,\N,actor,tt3612614,Marvin Bahier,-3.068572,-1.5073355
1840,nm3838464,Pack,\N,\N,"actress,producer","tt1617173,tt3717180,tt1922810,tt1265132",Gina Pack,-17.030035,2.4301224
1841,nm0201532,Darnell-Davis,\N,\N,actor,"tt0128170,tt1043408",Tony Darnell-Davis,-4.3088646,-0.46270072
1842,nm8301957,Myers,\N,\N,visual_effects,tt5197820,Sandra Myers,-12.805174,4.109873
1843,nm2581843,Alonso,\N,\N,miscellaneous,"tt0791620,tt0420798",David Alonso,-13.642977,-4.1096926
1844,nm7601563,Ullman,\N,\N,"composer,producer,director","tt5893252,tt7250614,tt5800076,tt5379166",Joseph Ullman,-12.693711,2.930183
1845,nm3306868,Burgess,\N,\N,"camera_department,miscellaneous","tt0319931,tt1347289",James Burgess,-15.720166,2.28
1846,nm10675095,Panozzo,\N,\N,actor,"tt10294720,tt8689450",Dirk Panozzo,-10.933438,-1.1820847
1847,nm4869095,McGaughey,\N,\N,"director,camera_department,producer","tt7017420,tt4089404,tt3528380,tt2071645",Molly McGaughey,-14.695966,1.9155097
1848,nm3833355,Lury,\N,\N,"actress,writer",tt1613060,Elana Lury,-16.045912,3.3960476
1849,nm12892747,Zhang,\N,\N,cinematographer,tt15332060,Yue Zhang,-4.996014,21.479334
1850,nm3510759,Fabella,\N,\N,,tt1123451,Mariza Fabella,-13.245761,-4.1208134
1851,nm0245146,Duvall,\N,\N,"casting_department,actor,assistant_director","tt0157913,tt2771056,tt0107571,tt0105395",Will Duvall,-15.724672,3.2167351
1852,nm0823866,Staub,\N,\N,miscellaneous,tt0241792,Susan Staub,-12.258081,2.1038537
1853,nm13271849,Seonsu,\N,\N,writer,"tt4634542,tt16493854,tt22248234,tt7094874",Kim Seonsu,-3.2343004,-1.6057848
1854,nm5669541,Patra,\N,\N,writer,tt1411826,Kartikeshwar Patra,0.36999974,4.6998467
1855,nm9863896,Lorenzen,\N,\N,"casting_department,assistant_director,actor","tt7831704,tt8652250,tt7670212,tt4246890",Johannes Lorenzen,-13.044164,0.9408582
1856,nm12369496,Mpiima,\N,\N,actress,tt14149110,Sasha Mpiima,-4.003782,-1.358047
1857,nm5324896,Randall,\N,\N,"camera_department,sound_department,cinematographer","tt11012086,tt2088493,tt9419244,tt5797926",Rick Randall,-16.292871,1.8830545
1858,nm12040682,Price,\N,\N,,tt13409430,Lance Price,-17.407755,-0.3646181
1859,nm10956289,Kotal,\N,\N,,\N,Andreas Kotal,0.39809635,4.646529
1860,nm6295483,Al-Rahman,\N,\N,"director,editor,writer","tt4477946,tt3661618,tt3889598,tt3684752",Yusuf Al-Rahman,-1.5281208,5.0737157
1861,nm10075936,Al,\N,\N,actress,"tt2364114,tt4247702",Yassmin Al Qammash,-1.4746612,6.2974815
1862,nm11970686,Kondracka,\N,\N,actress,tt0439389,Weronika Kondracka,-4.0873575,-0.6892102
1863,nm1336644,Paget,\N,\N,actor,tt0143864,Henri Paget,-15.927975,3.5228727
1864,nm0456492,Kirk,1903,1975,actor,"tt0045783,tt0037771,tt0041503,tt0045468",Joe Kirk,-12.011483,-2.6860182
1865,nm7974381,Perez,\N,\N,editor,tt4161482,Enrique Perez,-14.560104,-5.834635
1866,nm11391322,Sosa,\N,\N,actor,tt5270336,Adaph Sosa,-14.262477,-5.61187
1867,nm13046108,,\N,\N,composer,tt15721970,BoomKitty,20.300016,2.503704
1868,nm15086706,Moreno,\N,\N,actor,\N,Fernando Moreno,-14.393794,-4.1907535
1869,nm9073580,,\N,\N,actor,tt6536904,Them,20.27404,2.727967
1870,nm1354955,Escolar,1988,\N,"actress,producer","tt3900580,tt10474134,tt11700260,tt21342370",Irene Escolar,-13.252899,-4.116998
1871,nm12555829,Sato,\N,\N,actress,tt10477528,Konomi Sato,4.126006,10.255396
1872,nm11422542,Scarascia,\N,\N,"producer,production_designer",tt11969122,Fabrizio Scarascia,-3.9205115,-1.2702277
1873,nm8799561,Rossel,\N,\N,actor,tt6560564,Fabrice Rossel,-13.221375,-4.179481
1874,nm13891148,Omolo,\N,\N,actor,tt15776638,Philip Omolo,-1.1026063,4.744699
1875,nm0678747,Petto,\N,\N,actress,tt0080881,Virginia Petto,-10.689533,-1.4317669
1876,nm7478504,De'Marsi,\N,\N,,\N,Michael De'Marsi,-4.0714,-0.41739768
1877,nm3994967,Sandrine,\N,\N,stunts,"tt0283957,tt0425724,tt1235853,tt0354836",Loiseau Sandrine,-9.906312,1.0135033
1878,nm1623152,Salzman,1975,\N,"miscellaneous,location_management,production_manager","tt0286716,tt6079516,tt1633356,tt1059786",Jason Salzman,-12.811228,2.837095
1879,nm11265567,Farrell,\N,\N,"actor,miscellaneous",tt11590164,Brian Farrell,-14.8781805,1.0041707
1880,nm13589341,Wilson,\N,\N,editor,tt19762350,Lee Wilson,4.9597445,20.021736
1881,nm14231848,,\N,\N,,tt23626052,StockholmsMotettkör,20.06739,2.9840438
1882,nm14572056,Talaviya,\N,\N,producer,tt18330030,Atul Talaviya,-3.517533,-1.5675534
1883,nm12197207,Jakob,\N,\N,,\N,Dieter Jakob,-10.841231,1.7126592
1884,nm2940901,Arias,\N,\N,actor,tt0096077,Luis Arias,-15.767866,-14.032198
1885,nm6677376,Hassan,\N,\N,actor,tt3911872,Fawzi Hassan,-1.3682208,5.6149764
1886,nm13670738,Brothers,\N,\N,music_department,tt20251614,Jassi Brothers,-14.823437,1.2368977
1887,nm1919208,Nolz,\N,\N,actress,tt0460567,Sue Nolz,-2.624909,-0.6410959
1888,nm4155493,Zillner,\N,\N,"producer,special_effects","tt5775214,tt8844570,tt21228952,tt1365584",Scott Zillner,-2.581051,-0.6230236
1889,nm3343721,Ricca-Smith,\N,\N,,tt1002921,Charlotte Ricca-Smith,-4.367287,-0.32765037
1890,nm8294915,Gjurkovski,\N,\N,actor,tt0444930,Temelko Gjurkovski,-8.346333,0.14647724
1891,nm13814489,Rolls,\N,\N,actor,\N,Grant Rolls,-15.348023,2.3918717
1892,nm4347747,,2005,\N,"soundtrack,actor","tt1943326,tt1500783,tt1848064,tt1848688",Fahrenheit,20.264189,2.8218453
1893,nm4573001,Szabó,\N,\N,miscellaneous,"tt1516503,tt0436364",Zoltán Szabó,-11.453008,-0.096975535
1894,nm7148355,Cavrak,\N,\N,actress,tt4475276,Sabina Cavrak,-4.7448835,-0.57236236
1895,nm3885320,Quine,\N,\N,"producer,director","tt1043090,tt1811399,tt13879908,tt21875130",Kate Quine,-15.989974,3.5702178
1896,nm13314783,,\N,\N,,\N,Tjcobber,20.083792,2.7442641
1897,nm6045606,O'Connor,\N,\N,,\N,Maire O'Connor,11.581507,1.0232689
1898,nm2990553,Castellanne,\N,\N,actor,tt0432636,Victor Castellanne,-3.6200275,-1.0376948
1899,nm0035666,Armstrong,\N,\N,actor,tt0033062,Dale Armstrong,-15.231303,3.355423
1900,nm14024253,Marunich,\N,\N,actor,tt0346910,N. Marunich,-2.8962262,-1.5772696
1901,nm13412914,Aedo,\N,\N,actor,tt8726098,Jorge Aedo,-11.574103,-5.4814153
1902,nm3493170,Lagasca,\N,\N,costume_department,"tt0255688,tt0344987,tt0398680,tt0492305",Marlyn Lagasca,-13.330242,-4.1758633
1903,nm14415650,Rodriguez,\N,\N,,\N,Dani Rodriguez,-14.009565,-4.458355
1904,nm0774108,Schnell,\N,\N,make_up_department,tt0118378,Barbara Schnell,-12.278434,1.7624061
1905,nm9648673,Al,\N,\N,actress,tt6225842,Amal Al Anbary,-1.4793234,6.3076572
1906,nm4904280,Moriarty,\N,\N,actor,tt2245045,Mick Moriarty,-14.812391,1.4149166
1907,nm10220257,Kartal,\N,\N,,tt4420704,Gülizar Kartal,-2.4548175,4.771581
1908,nm2273239,Vasile,\N,\N,actor,"tt0338789,tt0457090,tt0244511,tt0883912",Toma Vasile,-8.558539,0.6410285
1909,nm9071091,Xolalpa,\N,\N,costume_designer,"tt7172942,tt6843786",Jennyfer Xolalpa,-3.8047411,-1.2835984
1910,nm12472347,,\N,\N,actor,tt14416466,Yenalba,20.10424,3.004722
1911,nm12483178,Elliot,\N,\N,actress,"tt13216528,tt14347138,tt27424999",Lashoun Elliot,-17.692846,1.5901108
1912,nm13405471,Reyes,\N,\N,script_department,tt18260616,Benjamín Reyes,-14.483709,-5.7358694
1913,nm14195313,Prachure,\N,\N,actor,tt12740760,Amol Prachure,-3.912216,-1.3415986
1914,nm3498825,Erlanger,\N,\N,"costume_designer,costume_department","tt3503424,tt1103273,tt1882497,tt1152278",Micaela Erlanger,-15.067372,2.981303
1915,nm1760856,Ripperger,\N,\N,"director,writer,cinematographer",tt0432338,Nathan Ripperger,-13.235811,1.5305752
1916,nm4670550,Jacinta,\N,\N,,\N,Maria Jacinta,-9.438156,1.5137527
1917,nm11138364,Coombes,\N,\N,actor,tt1303238,David Coombes,-16.347437,3.561245
1918,nm3399276,Tompkins,\N,\N,cinematographer,tt1413258,Trevor Tompkins,-17.79352,3.352126
1919,nm11520980,Banyavari,\N,\N,"director,editor,producer","tt28329703,tt12197612",Peter Banyavari,-3.9124177,-1.3580563
1920,nm4119590,Della,\N,\N,costume_department,tt1741278,Constanza Della,-10.632678,-1.4039912
1921,nm5275801,Nest,\N,\N,music_department,tt0433927,Kingcho Nest,-15.488935,2.2330194
1922,nm3181145,Kocetkovs,\N,\N,camera_department,tt0466456,Jevgenijs Kocetkovs,-3.4388807,-0.11740704
1923,nm0372662,Heath,\N,\N,"actress,costume_department","tt0125971,tt4813906,tt0120663,tt0106135",Joanna Heath,-17.462988,3.8754098
1924,nm8310143,Villegas,\N,\N,actress,tt5906558,Miranda Villegas,-13.72994,-4.3715105
1925,nm6389570,Jones,\N,\N,sound_department,tt1441854,Mike Jones,7.02768,-16.378746
1926,nm13107183,Choudhary,\N,\N,actress,"tt16970868,tt15939120,tt23625414",Sanjana Choudhary,0.49367446,4.5985527
1927,nm14544659,Ungureanu,\N,\N,music_department,tt7091254,Marius Ungureanu,-8.108426,0.5346219
1928,nm4444383,Bleier,\N,\N,costume_designer,tt1920921,Tarah Bleier,-12.753454,2.7094283
1929,nm6722255,Troost,\N,\N,"actor,miscellaneous,writer","tt5566946,tt6918590,tt6284410,tt7334342",Jaques Troost,-12.389227,1.195872
1930,nm5539040,Milley,\N,\N,art_department,tt2707566,Phil Milley,-18.210642,3.5724747
1931,nm9504669,Pope,\N,\N,camera_department,tt3609386,Mark Pope,-8.042617,2.259538
1932,nm9301693,Weigel,\N,\N,"director,editor,sound_department","tt1516510,tt10824552",Anne Weigel,-12.215384,2.283296
1933,nm9608154,Kehoe,\N,\N,actress,"tt7314118,tt9172656,tt10492778",Jacqueline Kehoe,-14.565562,1.2059351
1934,nm3062273,Prial,\N,\N,actor,tt1255980,Hervé Prial,-14.473393,1.2184687
1935,nm2148609,Vora,\N,\N,miscellaneous,tt0490736,Hiten Vora,-2.0778184,-4.2672615
1936,nm9144068,Dimock,\N,\N,"writer,producer,director","tt27072346,tt7165742,tt27759727,tt7157766",Michael Dimock,-14.503351,1.313344
1937,nm5995141,Brachmann,\N,\N,"cinematographer,camera_department,editor","tt3238378,tt6039732",David Brachmann,-12.626447,1.5613576
1938,nm10388148,Burris,\N,\N,miscellaneous,tt7009286,Derek Burris,-18.246454,3.5755749
1939,nm13216161,Taylor,\N,\N,actor,tt4241778,Jonathan Taylor,-18.748358,4.3986497
1940,nm4055353,Satou,\N,\N,miscellaneous,tt1708470,Ikuyo Satou,3.8958008,10.492203
1941,nm9645943,Ruxanda,\N,\N,actor,"tt8716196,tt6767852",Stefan Ruxanda,-3.4076135,-1.2095562
1942,nm10550450,,\N,\N,actress,tt10026380,Angelina,20.080168,2.8960092
1943,nm0060368,Basswood,\N,\N,,\N,Randy Basswood,-4.745103,-0.52984303
1944,nm1971409,Vaupel,1972,\N,editor,tt0469914,Troy Vaupel,-12.581378,1.3625039
1945,nm4809800,Cheldin,\N,\N,,\N,Gabrielle Cheldin,-2.889569,-1.2621323
1946,nm4558444,Renn,\N,\N,miscellaneous,tt0206470,Derek Renn,-9.074336,2.0333319
1947,nm5528776,Kim,\N,\N,producer,tt2712218,Jeongkie Kim,-5.632818,20.476643
1948,nm0128172,Cadeo,1946,2019,actor,"tt7570616,tt0445135,tt8316202,tt10944800",Cesare Cadeo,-2.7636106,-1.5061785
1949,nm13648807,Earl,\N,\N,,tt20197322,David Earl,-7.7961836,2.6906025
1950,nm5751011,Zhanibekov,\N,\N,"director,writer,composer",tt3002286,Talgad Zhanibekov,-3.7625198,-0.7393811
1951,nm8909910,Parker,\N,\N,actor,tt2261391,Roland Parker,-17.679932,1.4527571
1952,nm3514899,Malarkey,\N,\N,"actor,miscellaneous","tt1370741,tt1630518",Daniel Malarkey,-15.195453,1.8423798
1953,nm3652915,Why,\N,\N,composer,tt1530918,The Why Kay Kays,-4.7867746,-0.016423082
1954,nm11941001,Davis,\N,\N,,\N,Stacey Davis,12.399618,16.733562
1955,nm5412337,Hallarn,\N,\N,actor,tt2557208,Dylan Hallarn,-2.7167933,-1.5141981
1956,nm9424943,James,\N,\N,producer,\N,Steve James,-4.804276,11.555449
1957,nm1017198,Esposito,\N,\N,actress,"tt4723216,tt0117526",Laura Esposito,-10.921906,-1.314158
1958,nm12439760,Anant,\N,\N,visual_effects,"tt6806448,tt7097896,tt4513678,tt2283336",Sanchit Anant,0.44942772,4.9448385
1959,nm10817718,de,\N,\N,camera_department,tt10596636,Lars de Jong,23.850763,6.993082
1960,nm0869811,Tovar,\N,\N,actor,tt0036658,Conrad Tovar,-13.567918,-5.075423
1961,nm9948084,Scearce,\N,\N,actress,"tt8415352,tt8950458",Anika Scearce,-12.877012,1.0381652
1962,nm7736492,Hogenboom,\N,\N,"producer,editorial_department","tt5208042,tt10183626,tt5213356,tt5207994",Erik Hogenboom,-3.2654877,-0.26898003
1963,nm7246387,Benvenuto,\N,\N,art_department,tt4575982,Francesco Benvenuto,-10.620909,-1.1673448
1964,nm1854869,Katsikis,\N,\N,actor,tt0136625,Kostas Katsikis,-3.296464,-0.33923623
1965,nm1192569,Bowling,\N,\N,miscellaneous,tt0181689,Christopher Bowling,-16.102459,0.51172066
1966,nm6005139,Hammer,\N,\N,actor,"tt3127306,tt11775096,tt9056854,tt5421268",Jan Hammer,-15.88687,2.2166321
1967,nm2922480,Raymond,\N,\N,miscellaneous,"tt1001491,tt1146439",Cyndi Raymond,-7.9813633,2.5316172
1968,nm14153763,Dixton,\N,\N,,\N,Andrew Dixton,-16.106825,3.180061
1969,nm12825639,Van,\N,\N,editor,"tt3487926,tt15176386,tt14344312",Matias Van Dam,18.064648,-7.639767
1970,nm10094114,Angle,\N,\N,actor,tt8191742,Travis Angle,-16.6775,2.411246
1971,nm0615985,Garcia,\N,\N,"actress,producer,writer","tt0338466,tt14277840,tt0146838,tt8064418",Jeannie Garcia,-15.767588,-14.031369
1972,nm6600615,García,\N,\N,art_department,tt2380250,Laura García,-11.62534,-5.4771543
1973,nm13075822,Greco,\N,\N,,tt0764951,Bartolo Greco,-10.910934,-1.4514604
1974,nm1891120,Komadina,\N,\N,composer,"tt0485992,tt0455880,tt0455677,tt0827730",Srdjan Komadina,-8.507351,0.24228448
1975,nm3088314,,\N,\N,music_department,"tt1468332,tt1268906",Anjali,19.978258,2.7532718
1976,nm3396973,Morse,\N,\N,miscellaneous,"tt28281997,tt1409004",Brandon Morse,-17.401506,2.9186404
1977,nm13913550,Stewart,\N,\N,actor,tt0169611,Duncan Stewart,-15.479002,3.7201178
1978,nm1304241,Blanc,\N,\N,actress,tt0307610,Marie-Mag Blanc,-10.486113,0.6233321
1979,nm8188845,Walker,\N,\N,miscellaneous,tt4885044,Keith Walker,-18.330593,3.7893286
1980,nm14905440,MacDowell,\N,\N,,\N,Sue MacDowell Shomperlen,-15.072905,2.232136
1981,nm0341604,Lee,\N,\N,sound_department,"tt0107210,tt0117612,tt0110359,tt0112761",Sylvie Lee Griffith,-21.580341,12.785908
1982,nm10321892,Korpela,\N,\N,"actor,writer",tt9427584,Kalevi Korpela,-12.43784,0.30202684
1983,nm5697328,Rohde,\N,\N,"composer,camera_department","tt3749248,tt2948130,tt4134774",Erik Rohde,-12.3766575,2.6425772
1984,nm10037346,Mahto,\N,\N,visual_effects,"tt5884052,tt5034838,tt12262116,tt5090568",Chittaranjan Mahto,0.5389609,4.5849185
1985,nm14611829,,\N,\N,special_effects,tt8878862,Saldanha,20.248661,2.5228844
1986,nm8233606,Tessler,1993,\N,"producer,writer,actor","tt19552690,tt12221102,tt10183858,tt9310146",Michael Tessler,-12.658646,2.8150709
1987,nm3273775,Fletcher,\N,\N,actor,"tt0414318,tt0824748",Brian Fletcher,-16.717499,2.7600732
1988,nm12128222,Lincolns,\N,\N,composer,tt13603850,Los Lincolns,-4.6700664,-0.48143783
1989,nm3633617,Starr,\N,\N,special_effects,tt1521649,Peter Starr,-18.380718,3.290286
1990,nm14581999,von,\N,\N,actress,tt14781036,Ava von Voigt,11.955867,-0.6711489
1991,nm9559247,Kaminskyy,\N,\N,,tt7880458,Yevgen Kaminskyy,-3.558949,-0.38962394
1992,nm14254762,Yamaguchi,\N,\N,"actress,miscellaneous",tt11609078,Kirari Yamaguchi,3.760565,10.634619
1993,nm2164516,Páramo,\N,\N,actor,"tt0922224,tt0759113,tt0759063",David Páramo,-12.283444,-5.331825
1994,nm10169144,Kunik,\N,\N,actress,tt9073068,Abby Kunik,-12.678384,1.8216364
1995,nm1251986,Knjaz,1971,\N,"director,writer,producer","tt22864718,tt22864654,tt1898784,tt6822552",Robert Knjaz,-8.293802,0.35362312
1996,nm13138318,Azizan,\N,\N,actor,tt16155228,Asri Azizan,-0.9176571,5.3507814
1997,nm13814527,Cannonier,\N,\N,,tt3137940,Ava Cannonier,-15.516778,2.3554564
1998,nm0283580,Flynn,1936,2008,"composer,music_department,soundtrack","tt0074263,tt0073765,tt0074836,tt0217776",Patrick Flynn,-14.734188,1.3795767
1999,nm10843555,Duke,\N,\N,,\N,Brighton Duke of Wellington,-7.973006,2.5708747
2000,nm2232057,Espinosa,\N,\N,executive,\N,Sharon Espinosa,-14.263829,-5.2595296
2001,nm1469089,Wong,\N,\N,"actress,visual_effects","tt0491738,tt0418424,tt0473658,tt0348913",Justine Wong,-6.3483076,20.73135
2002,nm4316560,van,\N,\N,,tt1807409,Claudia van Deudekom,15.500775,-6.553134
2003,nm3641264,Pereira,\N,\N,actress,"tt6268324,tt5512184,tt5505722,tt2616818",Angelique Pereira,-5.9603424,8.98217
2004,nm13234131,Koufomanoli,\N,\N,actress,tt14210824,Maria Koufomanoli,-3.7362924,-0.7537554
2005,nm5319713,Lin,\N,\N,actress,tt2451832,Vanessa Lin,-4.7218695,21.61986
2006,nm1730240,Karmanova,\N,\N,assistant_director,tt0311456,T. Karmanova,-3.3435833,-1.1865228
2007,nm6128841,Patalita,\N,\N,miscellaneous,tt3380028,Bart Patalita,-3.67786,-1.4950615
2008,nm8174548,Strelcs,\N,\N,camera_department,"tt7431040,tt12851130,tt4938156,tt20420790",Viesturs Strelcs,-3.339988,-1.1651261
2009,nm14872848,Gavli,\N,\N,editorial_department,tt14121726,Vinayak Gavli,-2.7685351,-1.3685042
2010,nm3479084,Ivansson,\N,\N,,tt1319714,Oren Ivansson,-2.9157372,-0.35905516
2011,nm0705854,Radstone,\N,\N,"producer,director,writer","tt9678564,tt9683380,tt9678516,tt9678642",Richard Radstone,-15.995235,3.081481
2012,nm0401286,Hujber,1974,\N,actor,"tt0270125,tt0303184,tt2073261,tt1235075",Ferenc Hujber,-4.388858,-0.4125511
2013,nm1372479,Woodruff,\N,\N,actress,"tt0247081,tt2006848,tt0972412,tt0320970",Lyrica Woodruff,-15.8178835,2.6151175
2014,nm9123729,Tao,\N,\N,make_up_department,tt7127614,Hong Tao,-4.648832,21.68411
2015,nm3764862,Moinzadeh,\N,\N,animation_department,"tt1176301,tt0223144",Michelle Moinzadeh,-3.2084608,-0.39866933
2016,nm11233870,af,\N,\N,,tt11513750,Kalervo af Ursin,-12.572083,0.50552756
2017,nm9224422,Hall,\N,\N,producer,"tt7123462,tt7289808",Tarmaine Hall,-17.48499,2.9458885
2018,nm10704764,Szewczul,\N,\N,camera_department,tt5527070,Aleksandra Szewczul,-4.1534104,-0.68372196
2019,nm12896701,Tham,\N,\N,director,tt15339740,Mark Tham,-5.2116685,21.138454
2020,nm6919163,Simone,\N,\N,make_up_department,"tt4310466,tt4872896,tt5273720,tt6163094",Elsie Simone,-9.333593,1.6856458
2021,nm1176341,Pilecki,\N,\N,,tt0108183,Tom Pilecki,-13.203544,1.784492
2022,nm5519657,Fritz,1986,\N,actor,"tt0178142,tt6647212,tt0479846,tt2624790",Sebastian Fritz,-11.412077,1.786887
2023,nm0786373,Severova,1907,1979,actress,"tt0172847,tt0189978,tt0179679,tt0056650",Sava Severova,-3.6103728,-0.8817799
2024,nm8082090,Tripathi,\N,\N,producer,tt5643090,Punam Tripathi,0.4519467,4.5852623
2025,nm14680420,Lewis,\N,\N,animation_department,tt0487813,Martin Lewis,-1.416313,15.269948
2026,nm10546795,,\N,\N,actress,tt7450508,Bhawana,19.978199,2.6633697
2027,nm1912110,Guzman,\N,\N,"producer,director,writer","tt0456947,tt0475552,tt1216283,tt1230442",Joaquin Guzman Luna,-14.506791,-5.771641
2028,nm0730775,Cleverley,\N,\N,"editorial_department,producer,director","tt0265031,tt0437696,tt0838183,tt0272076",Kaarina Cleverley Roberto,-15.702726,3.321038
2029,nm9473347,Qureshi,\N,\N,"art_department,animation_department,visual_effects","tt7531644,tt12948838,tt11343400,tt2250912",Mohammad Qureshi,-0.9271988,5.7180777
2030,nm8070408,Mustafá,\N,\N,actress,"tt7216712,tt0144724,tt5636116,tt6416520",Gabriella Mustafá,-12.3049135,-5.440656
2031,nm1589440,Levshin,\N,\N,art_department,tt0311484,V. Levshin,-7.749935,0.5504595
2032,nm1230111,Grass,\N,\N,art_department,tt0115519,Carlos Grass,-16.000887,0.6851997
2033,nm2297696,Crawshay-Williams,\N,\N,camera_department,"tt9731598,tt1764183,tt1333125,tt1185836",Dylan Crawshay-Williams,-4.1416073,-0.5272308
2034,nm1572201,Jauregi,1963,\N,"actor,producer,sound_department","tt8406654,tt5698832,tt0297174,tt0475464",Kiko Jauregi,-2.7074695,-0.49491265
2035,nm6034163,Raju,\N,\N,actor,tt0026274,Mr. Raju,0.7709492,4.8504057
2036,nm2230337,Moràn,\N,\N,manager,\N,Antonio Moràn,-3.9064627,-1.2084858
2037,nm6506533,Amandi,\N,\N,,tt3741608,Teresa Amandi,-10.847054,-0.8289029
2038,nm7062682,Bazarra,\N,\N,actor,"tt4368542,tt12189882",Moncho Bazarra,-2.8905094,-0.917711
2039,nm13411286,,\N,\N,actor,tt18272578,Murali,20.182337,2.7674155
2040,nm7696178,Hijazi,\N,\N,"actor,writer","tt11473970,tt5647284,tt6941408,tt5161784",Odai Hijazi,-1.4422554,5.3622417
2041,nm3565814,Vasquez,\N,\N,,tt0385423,Sherri Vasquez,-14.302868,-5.2250953
2042,nm13753626,,\N,\N,actress,\N,XY,20.033354,2.8002465
2043,nm0785522,Serrano,\N,\N,"actor,director,producer","tt1838627,tt0146664,tt0244860,tt0367875",Elías Serrano,-13.733108,-4.3868904
2044,nm12705778,Holmes,\N,\N,actor,tt0388629,Ben Holmes,8.398763,15.05081
2045,nm13823766,Roti,\N,\N,"director,writer",tt21223446,Mx. Roti,-0.42819193,4.990491
2046,nm14635354,Ingês,\N,\N,actor,tt27054473,António Ingês,-4.631083,-0.51892793
2047,nm14160788,Pandey,1989,\N,,\N,Chahat Pandey,0.96521705,4.4135695
2048,nm6809774,Eduria,\N,\N,actor,tt1989685,Gerald Eduria,-3.5346794,-1.6135207
2049,nm11539035,McClam,\N,\N,,\N,Taylor McClam,-15.759602,1.9009275
2050,nm4341331,Hammond,\N,\N,"actor,camera_department","tt3770088,tt2279538,tt2539740,tt2275650",Clinton Hammond,-15.124297,3.3766468
2051,nm14282035,Carrasco,\N,\N,miscellaneous,tt15092772,Lucas Carrasco,-13.819616,-4.965619
2052,nm5259282,Wegner,\N,\N,actress,tt2250026,Sophie Wegner,-12.928151,1.0336838
2053,nm8091805,Yoshida,\N,\N,actor,tt5657488,Arthur Yoshida,4.0656157,10.353038
2054,nm8630466,Bönsch,\N,\N,actor,tt6314810,Laszlo Bönsch,-3.1932542,-0.85006964
2055,nm6045613,Daly,\N,\N,,\N,Emilie Daly,-14.654455,0.72397155
2056,nm2461048,Rózycka,\N,\N,actress,tt0907792,Lili Rózycka,-4.119274,-0.32890734
2057,nm8187657,Yamasaki,\N,\N,,tt4070968,Takeshi Yamasaki,4.004711,10.822726
2058,nm4057449,Cicco,\N,\N,actor,tt1718355,Alan Cicco,-10.745542,-1.430665
2059,nm0161300,Chung,\N,\N,"camera_department,miscellaneous","tt2088092,tt0130172,tt0119598",Soo-Duk Chung,-5.380115,20.9777
2060,nm12640975,Zaman,\N,\N,talent_agent,\N,Nirob Zaman,-1.0587615,5.7442455
2061,nm0415486,P.,\N,\N,"camera_department,cinematographer","tt0187750,tt1703874,tt1204342,tt2364582",Ron P. Jaffe,6.4174423,23.605919
2062,nm9576885,Muta,\N,\N,"actor,producer","tt19766458,tt6134728,tt7914416",Kôji Muta,3.7254298,10.634176
2063,nm11097918,Pisapia,\N,\N,,tt11210462,Annamaria Pisapia,-10.794153,-1.1152997
